S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2021 NOV 01 04:54:00,-40.9628,-113.5703,254.1132,15.7594,81.6033,5.8991e-14,81.6033
TGO,2021 NOV 01 04:54:00,-37.2578,-110.2612,379.7229,15.98,81.4091,0.50249,81.3664

MRO,2021 NOV 01 06:51:00,-25.3062,-143.0525,258.2166,15.6919,71.3661,1.7128e-14,71.3661
TGO,2021 NOV 01 06:48:00,-25.7818,-142.2408,382.4829,15.6975,71.7079,0.45039,71.6988

MRO,2021 NOV 01 06:54:00,-15.6435,-144.2566,261.2846,15.6606,65.4545,4.9784e-14,65.4545
TGO,2021 NOV 01 06:45:00,-16.9059,-144.136,384.6941,15.5225,64.5197,0.71206,64.7809

MRO,2021 NOV 01 08:48:00,-9.8734,-172.2774,263.6774,15.6417,62.1271,1.8614e-14,62.1271
TGO,2021 NOV 01 08:42:00,-14.1557,-173.5633,386.1933,15.4586,62.1845,0.37361,62.2419

MRO,2021 NOV 01 12:24:00,-37.1692,136.5768,255.2276,15.7361,79.0082,3.9213e-14,79.0082
TGO,2021 NOV 01 12:45:00,-35.2084,133.3514,380.2007,15.8617,79.0189,0.49381,78.9764

MRO,2021 NOV 02 18:15:00,-50.1015,61.9144,252.3353,15.8128,87.5794,6.1673e-14,87.5794
TGO,2021 NOV 02 18:18:00,-47.8124,63.3964,378.8374,15.9603,87.334,8.0469,95.3658

MRO,2021 NOV 02 18:18:00,-40.3733,60.3251,253.4292,15.7556,81.0673,3.8167e-14,81.0673
TGO,2021 NOV 02 18:15:00,-39.5859,60.7478,379.0554,15.735,80.3944,0.49949,80.3354

MRO,2021 NOV 02 20:12:00,-34.4484,32.1396,255.7469,15.7258,77.1248,4.8131e-14,77.1248
TGO,2021 NOV 02 20:12:00,-36.9168,30.9747,380.1337,15.6481,77.9204,0.49188,77.8636

MRO,2021 NOV 03 01:45:00,-46.4555,-48.0375,253.7638,15.7828,85.0523,2.1097e-14,85.0523
TGO,2021 NOV 03 02:09:00,-45.8491,-52.9372,380.6052,15.8453,85.1856,4.2841,89.4401

MRO,2021 NOV 04 02:03:00,-48.3559,-42.671,253.8263,15.7928,86.2172,2.7909e-14,86.2172
TGO,2021 NOV 04 01:45:00,-49.2793,-38.0972,380.2999,15.8056,86.8903,0.50461,86.8255

MRO,2021 NOV 04 02:06:00,-38.6356,-44.1778,254.8148,15.7408,79.7438,5.0087e-14,79.7438
TGO,2021 NOV 04 01:42:00,-40.5975,-41.8935,380.8187,15.5039,78.8941,0.49323,78.8222

MRO,2021 NOV 04 02:57:00,56.3523,125.1256,305.5832,3.855,88.4136,3.2435e-14,88.4136
TGO,2021 NOV 04 02:45:00,53.2521,129.9435,423.0544,3.9817,89.4079,1.1632,90.459

MRO,2021 NOV 04 07:39:00,-49.9811,-124.1817,253.1063,15.8094,87.3294,4.498e-14,87.3294
TGO,2021 NOV 04 07:39:00,-49.8357,-125.2847,379.2754,15.7358,86.6884,8.3019,94.9763

MRO,2021 NOV 04 13:15:00,-52.1052,154.1423,253.2722,15.815,88.6612,3.2435e-14,88.6612
TGO,2021 NOV 04 13:33:00,-50.9367,149.2311,379.772,15.7794,87.678,0.49685,87.6187

MRO,2021 NOV 05 15:27:00,-48.0674,131.2636,254.0253,15.7914,85.8775,8.6579e-14,85.8775
TGO,2021 NOV 05 15:06:00,-51.4756,133.341,378.7609,15.5892,86.5507,0.48869,86.4824

MRO,2021 NOV 06 05:24:00,63.3761,109.8266,307.8122,3.9403,83.9188,4.1378e-14,83.9188
TGO,2021 NOV 06 05:54:00,62.4674,105.7356,427.6166,4.1542,83.2506,0.5574,83.5527

MRO,2021 NOV 07 05:45:00,55.3761,112.9412,303.5938,3.8489,89.3725,1.3587e-14,89.3725
TGO,2021 NOV 07 05:27:00,57.529,113.6012,424.6882,3.6008,89.5933,1.8648,91.3982

MRO,2021 NOV 11 23:45:00,67.2232,-109.1006,308.2453,4.0072,82.0217,1.8062e-14,82.0217
TGO,2021 NOV 11 23:30:00,68.6685,-108.998,431.5713,3.7706,82.2369,1.1325,83.2183

MRO,2021 NOV 13 16:51:00,74.0658,13.2034,313.9773,4.1653,77.8739,2.7131e-14,77.8739
TGO,2021 NOV 13 16:48:00,72.3613,15.1442,432.9074,4.2458,78.4486,0.47588,78.6974

MRO,2021 NOV 13 18:45:00,68.5465,-16.834,312.4733,4.0119,81.471,1.4423e-14,81.471
TGO,2021 NOV 13 18:45:00,70.6368,-20.392,432.6459,3.775,81.2505,0.49159,81.528

MRO,2021 NOV 15 06:15:00,73.8762,-173.022,312.8433,4.1533,78.2106,1.7583e-14,78.2106
TGO,2021 NOV 15 06:09:00,73.6642,-168.1266,433.8625,4.3822,77.4933,0.46306,77.7295

MRO,2021 NOV 18 05:18:00,74.5253,-129.6265,312.7727,4.2025,78.0917,1.5087e-14,78.0917
TGO,2021 NOV 18 04:54:00,74.2153,-125.9877,434.9638,4.0558,78.7497,0.45784,78.9949

MRO,2021 NOV 20 00:18:00,76.1523,-36.6718,314.9799,4.2536,77.356,3.3053e-14,77.356
TGO,2021 NOV 20 00:09:00,75.4147,-32.064,433.2323,4.4147,77.1888,0.44523,77.4142

MRO,2021 NOV 20 05:54:00,77.7154,-116.783,314.292,4.3636,76.3213,1.0058e-14,76.3213
TGO,2021 NOV 20 06:03:00,75.5242,-115.5292,435.6003,4.5931,76.5785,0.44382,76.797

MRO,2021 NOV 24 23:57:00,79.7251,19.8666,316.7561,4.4839,75.7844,1.7749e-14,75.7844
TGO,2021 NOV 25 00:03:00,75.9218,22.1197,434.0588,4.7314,76.6144,0.43906,76.8254

MRO,2021 NOV 25 01:51:00,74.2651,-12.6447,316.0598,4.1658,79.2884,3.1828e-14,79.2884
TGO,2021 NOV 25 02:00:00,75.8707,-17.329,433.344,3.9994,78.9834,0.44084,79.22

