Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,12,2025 MAY 11 12:09:35,2025 MAY 11 14:07:36,7081,2025 MAY 11 12:07:35,2025 MAY 11 13:06:07,3512,2025 MAY 11 13:06:08,2025 MAY 11 14:05:36,3568,45.6896,2025 MAY 11 13:35:44
1,1,13,2025 MAY 11 14:07:37,2025 MAY 11 16:05:37,7080,2025 MAY 11 14:05:37,2025 MAY 11 15:04:10,3513,2025 MAY 11 15:04:11,2025 MAY 11 16:03:37,3566,45.824,2025 MAY 11 15:33:45
1,1,14,2025 MAY 11 16:05:38,2025 MAY 11 18:03:35,7077,2025 MAY 11 16:03:38,2025 MAY 11 17:02:10,3512,2025 MAY 11 17:02:11,2025 MAY 11 18:01:35,3564,45.9717,2025 MAY 11 17:31:45
3,3,15,2025 MAY 11 18:03:36,2025 MAY 11 20:01:33,7077,2025 MAY 11 18:01:36,2025 MAY 11 19:00:06,3510,2025 MAY 11 19:00:07,2025 MAY 11 19:59:33,3566,46.1019,2025 MAY 11 19:29:42
1,1,16,2025 MAY 11 20:01:34,2025 MAY 11 21:59:32,7078,2025 MAY 11 19:59:34,2025 MAY 11 20:58:03,3509,2025 MAY 11 20:58:04,2025 MAY 11 21:57:32,3568,46.1706,2025 MAY 11 21:27:40
3,3,17,2025 MAY 11 21:59:33,2025 MAY 11 23:57:33,7080,2025 MAY 11 21:57:33,2025 MAY 11 22:56:05,3512,2025 MAY 11 22:56:06,2025 MAY 11 23:55:33,3567,46.2269,2025 MAY 11 23:25:42
1,1,18,2025 MAY 11 23:57:34,2025 MAY 12 01:55:36,7082,2025 MAY 11 23:55:34,2025 MAY 12 00:54:08,3514,2025 MAY 12 00:54:09,2025 MAY 12 01:53:36,3567,46.3289,2025 MAY 12 01:23:45
1,1,19,2025 MAY 12 01:55:37,2025 MAY 12 03:53:38,7081,2025 MAY 12 01:53:37,2025 MAY 12 02:52:09,3512,2025 MAY 12 02:52:10,2025 MAY 12 03:51:38,3568,46.4738,2025 MAY 12 03:21:47
1,1,20,2025 MAY 12 03:53:39,2025 MAY 12 05:51:37,7078,2025 MAY 12 03:51:39,2025 MAY 12 04:50:09,3510,2025 MAY 12 04:50:10,2025 MAY 12 05:49:37,3567,46.6258,2025 MAY 12 05:19:46
1,1,21,2025 MAY 12 05:51:38,2025 MAY 12 07:49:33,7075,2025 MAY 12 05:49:38,2025 MAY 12 06:48:06,3508,2025 MAY 12 06:48:07,2025 MAY 12 07:47:33,3566,46.7438,2025 MAY 12 07:17:43
3,3,22,2025 MAY 12 07:49:34,2025 MAY 12 09:47:32,7078,2025 MAY 12 07:47:34,2025 MAY 12 08:46:03,3509,2025 MAY 12 08:46:04,2025 MAY 12 09:45:32,3568,46.8061,2025 MAY 12 09:15:41
1,1,23,2025 MAY 12 09:47:33,2025 MAY 12 11:45:34,7081,2025 MAY 12 09:45:33,2025 MAY 12 10:44:03,3510,2025 MAY 12 10:44:04,2025 MAY 12 11:43:34,3570,46.8698,2025 MAY 12 11:13:42
3,3,24,2025 MAY 12 11:45:35,2025 MAY 12 13:43:37,7082,2025 MAY 12 11:43:35,2025 MAY 12 12:42:05,3510,2025 MAY 12 12:42:06,2025 MAY 12 13:41:37,3571,46.9594,2025 MAY 12 13:11:44
1,1,25,2025 MAY 12 13:43:38,2025 MAY 12 15:41:38,7080,2025 MAY 12 13:41:38,2025 MAY 12 14:40:08,3510,2025 MAY 12 14:40:09,2025 MAY 12 15:39:38,3569,47.0717,2025 MAY 12 15:09:46
1,1,26,2025 MAY 12 15:41:39,2025 MAY 12 17:39:37,7078,2025 MAY 12 15:39:39,2025 MAY 12 16:38:10,3511,2025 MAY 12 16:38:11,2025 MAY 12 17:37:37,3566,47.207,2025 MAY 12 17:07:46
3,3,27,2025 MAY 12 17:39:38,2025 MAY 12 19:37:34,7076,2025 MAY 12 17:37:38,2025 MAY 12 18:36:08,3510,2025 MAY 12 18:36:09,2025 MAY 12 19:35:34,3565,47.3379,2025 MAY 12 19:05:44
1,1,28,2025 MAY 12 19:37:35,2025 MAY 12 21:35:33,7078,2025 MAY 12 19:35:35,2025 MAY 12 20:34:04,3509,2025 MAY 12 20:34:05,2025 MAY 12 21:33:33,3568,47.4186,2025 MAY 12 21:03:41
3,3,29,2025 MAY 12 21:35:34,2025 MAY 12 23:33:34,7080,2025 MAY 12 21:33:34,2025 MAY 12 22:32:03,3509,2025 MAY 12 22:32:04,2025 MAY 12 23:31:34,3570,47.4486,2025 MAY 12 23:01:42
1,1,30,2025 MAY 12 23:33:35,2025 MAY 13 01:31:37,7082,2025 MAY 12 23:31:35,2025 MAY 13 00:30:07,3512,2025 MAY 13 00:30:08,2025 MAY 13 01:29:37,3569,47.5143,2025 MAY 13 00:59:46
3,3,31,2025 MAY 13 01:31:38,2025 MAY 13 03:29:39,7081,2025 MAY 13 01:29:38,2025 MAY 13 02:28:09,3511,2025 MAY 13 02:28:10,2025 MAY 13 03:27:39,3569,47.6285,2025 MAY 13 02:57:49
3,3,32,2025 MAY 13 03:29:40,2025 MAY 13 05:27:40,7080,2025 MAY 13 03:27:40,2025 MAY 13 04:26:10,3510,2025 MAY 13 04:26:11,2025 MAY 13 05:25:40,3569,47.7697,2025 MAY 13 04:55:49
1,1,33,2025 MAY 13 05:27:41,2025 MAY 13 07:25:38,7077,2025 MAY 13 05:25:41,2025 MAY 13 06:24:09,3508,2025 MAY 13 06:24:10,2025 MAY 13 07:23:38,3568,47.8965,2025 MAY 13 06:53:48
3,3,34,2025 MAY 13 07:25:39,2025 MAY 13 09:23:34,7075,2025 MAY 13 07:23:39,2025 MAY 13 08:22:06,3507,2025 MAY 13 08:22:07,2025 MAY 13 09:21:34,3567,47.9631,2025 MAY 13 08:51:45
1,1,35,2025 MAY 13 09:23:35,2025 MAY 13 11:21:35,7080,2025 MAY 13 09:21:35,2025 MAY 13 10:20:05,3510,2025 MAY 13 10:20:06,2025 MAY 13 11:19:35,3569,47.9999,2025 MAY 13 10:49:45
3,3,36,2025 MAY 13 11:21:36,2025 MAY 13 13:19:39,7083,2025 MAY 13 11:19:36,2025 MAY 13 12:18:07,3511,2025 MAY 13 12:18:08,2025 MAY 13 13:17:39,3571,48.0636,2025 MAY 13 12:47:48
1,1,37,2025 MAY 13 13:19:40,2025 MAY 13 15:17:42,7082,2025 MAY 13 13:17:40,2025 MAY 13 14:16:10,3510,2025 MAY 13 14:16:11,2025 MAY 13 15:15:42,3571,48.1545,2025 MAY 13 14:45:50
1,1,38,2025 MAY 13 15:17:43,2025 MAY 13 17:15:43,7080,2025 MAY 13 15:15:43,2025 MAY 13 16:14:14,3511,2025 MAY 13 16:14:15,2025 MAY 13 17:13:43,3568,48.2676,2025 MAY 13 16:43:52
3,3,39,2025 MAY 13 17:15:44,2025 MAY 13 19:13:41,7077,2025 MAY 13 17:13:44,2025 MAY 13 18:12:14,3510,2025 MAY 13 18:12:15,2025 MAY 13 19:11:41,3566,48.3899,2025 MAY 13 18:41:52
1,1,40,2025 MAY 13 19:13:42,2025 MAY 13 21:11:39,7077,2025 MAY 13 19:11:42,2025 MAY 13 20:10:10,3508,2025 MAY 13 20:10:11,2025 MAY 13 21:09:39,3568,48.489,2025 MAY 13 20:39:49
3,3,41,2025 MAY 13 21:11:40,2025 MAY 13 23:09:39,7079,2025 MAY 13 21:09:40,2025 MAY 13 22:08:08,3508,2025 MAY 13 22:08:09,2025 MAY 13 23:07:39,3570,48.5222,2025 MAY 13 22:37:48
1,1,42,2025 MAY 13 23:09:40,2025 MAY 14 01:07:42,7082,2025 MAY 13 23:07:40,2025 MAY 14 00:06:11,3511,2025 MAY 14 00:06:12,2025 MAY 14 01:05:42,3570,48.5529,2025 MAY 14 00:35:51
3,3,43,2025 MAY 14 01:07:43,2025 MAY 14 03:05:45,7082,2025 MAY 14 01:05:43,2025 MAY 14 02:04:14,3511,2025 MAY 14 02:04:15,2025 MAY 14 03:03:45,3570,48.6315,2025 MAY 14 02:33:55
1,1,44,2025 MAY 14 03:05:46,2025 MAY 14 05:03:47,7081,2025 MAY 14 03:03:46,2025 MAY 14 04:02:16,3510,2025 MAY 14 04:02:17,2025 MAY 14 05:01:47,3570,48.752,2025 MAY 14 04:31:57
1,1,45,2025 MAY 14 05:03:48,2025 MAY 14 07:01:46,7078,2025 MAY 14 05:01:48,2025 MAY 14 06:00:16,3508,2025 MAY 14 06:00:17,2025 MAY 14 06:59:46,3569,48.8769,2025 MAY 14 06:29:56
3,3,46,2025 MAY 14 07:01:47,2025 MAY 14 08:59:43,7076,2025 MAY 14 06:59:47,2025 MAY 14 07:58:14,3507,2025 MAY 14 07:58:15,2025 MAY 14 08:57:43,3568,48.9602,2025 MAY 14 08:27:54
1,1,47,2025 MAY 14 08:59:44,2025 MAY 14 10:57:42,7078,2025 MAY 14 08:57:44,2025 MAY 14 09:56:11,3507,2025 MAY 14 09:56:12,2025 MAY 14 10:55:42,3570,48.9887,2025 MAY 14 10:25:53
3,3,48,2025 MAY 14 10:57:43,2025 MAY 14 12:55:45,7082,2025 MAY 14 10:55:43,2025 MAY 14 11:54:12,3509,2025 MAY 14 11:54:13,2025 MAY 14 12:53:45,3572,49.0237,2025 MAY 14 12:23:54
1,1,49,2025 MAY 14 12:55:46,2025 MAY 14 14:53:48,7082,2025 MAY 14 12:53:46,2025 MAY 14 13:52:15,3509,2025 MAY 14 13:52:16,2025 MAY 14 14:51:48,3572,49.0867,2025 MAY 14 14:21:57
1,1,50,2025 MAY 14 14:53:49,2025 MAY 14 16:51:50,7081,2025 MAY 14 14:51:49,2025 MAY 14 15:50:19,3510,2025 MAY 14 15:50:20,2025 MAY 14 16:49:50,3570,49.1719,2025 MAY 14 16:19:59
3,3,51,2025 MAY 14 16:51:51,2025 MAY 14 18:49:49,7078,2025 MAY 14 16:49:51,2025 MAY 14 17:48:20,3509,2025 MAY 14 17:48:21,2025 MAY 14 18:47:49,3568,49.2808,2025 MAY 14 18:18:00
1,1,52,2025 MAY 14 18:49:50,2025 MAY 14 20:47:47,7077,2025 MAY 14 18:47:50,2025 MAY 14 19:46:18,3508,2025 MAY 14 19:46:19,2025 MAY 14 20:45:47,3568,49.3802,2025 MAY 14 20:15:58
3,3,53,2025 MAY 14 20:47:48,2025 MAY 14 22:45:46,7078,2025 MAY 14 20:45:48,2025 MAY 14 21:44:15,3507,2025 MAY 14 21:44:16,2025 MAY 14 22:43:46,3570,49.4231,2025 MAY 14 22:13:56
1,1,54,2025 MAY 14 22:45:47,2025 MAY 15 00:43:48,7081,2025 MAY 14 22:43:47,2025 MAY 14 23:42:16,3509,2025 MAY 14 23:42:17,2025 MAY 15 00:41:48,3571,49.4224,2025 MAY 15 00:11:58
1,1,55,2025 MAY 15 00:43:49,2025 MAY 15 02:41:51,7082,2025 MAY 15 00:41:49,2025 MAY 15 01:40:20,3511,2025 MAY 15 01:40:21,2025 MAY 15 02:39:51,3570,49.4621,2025 MAY 15 02:10:02
3,3,56,2025 MAY 15 02:41:52,2025 MAY 15 04:39:55,7083,2025 MAY 15 02:39:52,2025 MAY 15 03:38:23,3511,2025 MAY 15 03:38:24,2025 MAY 15 04:37:55,3571,49.5507,2025 MAY 15 04:08:05
1,1,57,2025 MAY 15 04:39:56,2025 MAY 15 06:37:56,7080,2025 MAY 15 04:37:56,2025 MAY 15 05:36:24,3508,2025 MAY 15 05:36:25,2025 MAY 15 06:35:56,3571,49.6638,2025 MAY 15 06:06:07
3,3,58,2025 MAY 15 06:37:57,2025 MAY 15 08:35:53,7076,2025 MAY 15 06:35:57,2025 MAY 15 07:34:23,3506,2025 MAY 15 07:34:24,2025 MAY 15 08:33:53,3569,49.758,2025 MAY 15 08:04:05
1,1,59,2025 MAY 15 08:35:54,2025 MAY 15 10:33:51,7077,2025 MAY 15 08:33:54,2025 MAY 15 09:32:21,3507,2025 MAY 15 09:32:22,2025 MAY 15 10:31:51,3569,49.7847,2025 MAY 15 10:02:03
3,3,60,2025 MAY 15 10:33:52,2025 MAY 15 12:31:53,7081,2025 MAY 15 10:31:52,2025 MAY 15 11:30:20,3508,2025 MAY 15 11:30:21,2025 MAY 15 12:29:53,3572,49.79,2025 MAY 15 12:00:04
1,1,61,2025 MAY 15 12:31:54,2025 MAY 15 14:29:57,7083,2025 MAY 15 12:29:54,2025 MAY 15 13:28:23,3509,2025 MAY 15 13:28:24,2025 MAY 15 14:27:57,3573,49.8241,2025 MAY 15 13:58:07
1,1,62,2025 MAY 15 14:29:58,2025 MAY 15 16:28:00,7082,2025 MAY 15 14:27:58,2025 MAY 15 15:26:27,3509,2025 MAY 15 15:26:28,2025 MAY 15 16:26:00,3572,49.8869,2025 MAY 15 15:56:10
3,3,63,2025 MAY 15 16:28:01,2025 MAY 15 18:26:01,7080,2025 MAY 15 16:26:01,2025 MAY 15 17:24:31,3510,2025 MAY 15 17:24:32,2025 MAY 15 18:24:01,3569,49.9737,2025 MAY 15 17:54:12
1,1,64,2025 MAY 15 18:26:02,2025 MAY 15 20:24:00,7078,2025 MAY 15 18:24:02,2025 MAY 15 19:22:31,3509,2025 MAY 15 19:22:32,2025 MAY 15 20:22:00,3568,50.0661,2025 MAY 15 19:52:12
3,3,65,2025 MAY 15 20:24:01,2025 MAY 15 22:21:58,7077,2025 MAY 15 20:22:01,2025 MAY 15 21:20:28,3507,2025 MAY 15 21:20:29,2025 MAY 15 22:19:58,3569,50.1271,2025 MAY 15 21:50:10
1,1,66,2025 MAY 15 22:21:59,2025 MAY 16 00:19:59,7080,2025 MAY 15 22:19:59,2025 MAY 15 23:18:26,3507,2025 MAY 15 23:18:27,2025 MAY 16 00:17:59,3572,50.1196,2025 MAY 15 23:48:09
3,3,67,2025 MAY 16 00:20:00,2025 MAY 16 02:18:02,7082,2025 MAY 16 00:18:00,2025 MAY 16 01:16:29,3509,2025 MAY 16 01:16:30,2025 MAY 16 02:16:02,3572,50.1211,2025 MAY 16 01:46:13
1,1,68,2025 MAY 16 02:18:03,2025 MAY 16 04:16:06,7083,2025 MAY 16 02:16:03,2025 MAY 16 03:14:33,3510,2025 MAY 16 03:14:34,2025 MAY 16 04:14:06,3572,50.1719,2025 MAY 16 03:44:17
1,1,69,2025 MAY 16 04:16:07,2025 MAY 16 06:14:08,7081,2025 MAY 16 04:14:07,2025 MAY 16 05:12:36,3509,2025 MAY 16 05:12:37,2025 MAY 16 06:12:08,3571,50.2632,2025 MAY 16 05:42:20
3,3,70,2025 MAY 16 06:14:09,2025 MAY 16 08:12:07,7078,2025 MAY 16 06:12:09,2025 MAY 16 07:10:35,3506,2025 MAY 16 07:10:36,2025 MAY 16 08:10:07,3571,50.356,2025 MAY 16 07:40:19
1,1,71,2025 MAY 16 08:12:08,2025 MAY 16 10:10:04,7076,2025 MAY 16 08:10:08,2025 MAY 16 09:08:34,3506,2025 MAY 16 09:08:35,2025 MAY 16 10:08:04,3569,50.3981,2025 MAY 16 09:38:17
3,3,72,2025 MAY 16 10:10:05,2025 MAY 16 12:08:04,7079,2025 MAY 16 10:08:05,2025 MAY 16 11:06:32,3507,2025 MAY 16 11:06:33,2025 MAY 16 12:06:04,3571,50.387,2025 MAY 16 11:36:17
1,1,73,2025 MAY 16 12:08:05,2025 MAY 16 14:06:07,7082,2025 MAY 16 12:06:05,2025 MAY 16 13:04:33,3508,2025 MAY 16 13:04:34,2025 MAY 16 14:04:07,3573,50.3903,2025 MAY 16 13:34:19
1,1,74,2025 MAY 16 14:06:08,2025 MAY 16 16:04:11,7083,2025 MAY 16 14:04:08,2025 MAY 16 15:02:37,3509,2025 MAY 16 15:02:38,2025 MAY 16 16:02:11,3573,50.4235,2025 MAY 16 15:32:22
3,3,75,2025 MAY 16 16:04:12,2025 MAY 16 18:02:14,7082,2025 MAY 16 16:02:12,2025 MAY 16 17:00:41,3509,2025 MAY 16 17:00:42,2025 MAY 16 18:00:14,3572,50.4788,2025 MAY 16 17:30:25
1,1,76,2025 MAY 16 18:02:15,2025 MAY 16 20:00:13,7078,2025 MAY 16 18:00:15,2025 MAY 16 18:58:43,3508,2025 MAY 16 18:58:44,2025 MAY 16 19:58:13,3569,50.5561,2025 MAY 16 19:28:26
3,3,77,2025 MAY 16 20:00:14,2025 MAY 16 21:58:12,7078,2025 MAY 16 19:58:14,2025 MAY 16 20:56:41,3507,2025 MAY 16 20:56:42,2025 MAY 16 21:56:12,3570,50.6199,2025 MAY 16 21:26:25
1,1,78,2025 MAY 16 21:58:13,2025 MAY 16 23:56:11,7078,2025 MAY 16 21:56:13,2025 MAY 16 22:54:39,3506,2025 MAY 16 22:54:40,2025 MAY 16 23:54:11,3571,50.6217,2025 MAY 16 23:24:23
1,1,79,2025 MAY 16 23:56:12,2025 MAY 17 01:54:14,7082,2025 MAY 16 23:54:12,2025 MAY 17 00:52:41,3509,2025 MAY 17 00:52:42,2025 MAY 17 01:52:14,3572,50.5887,2025 MAY 17 01:22:26
3,3,80,2025 MAY 17 01:54:15,2025 MAY 17 03:52:18,7083,2025 MAY 17 01:52:15,2025 MAY 17 02:50:45,3510,2025 MAY 17 02:50:46,2025 MAY 17 03:50:18,3572,50.5994,2025 MAY 17 03:20:30
1,1,81,2025 MAY 17 03:52:19,2025 MAY 17 05:50:21,7082,2025 MAY 17 03:50:19,2025 MAY 17 04:48:49,3510,2025 MAY 17 04:48:50,2025 MAY 17 05:48:21,3571,50.6586,2025 MAY 17 05:18:34
3,3,82,2025 MAY 17 05:50:22,2025 MAY 17 07:48:22,7080,2025 MAY 17 05:48:22,2025 MAY 17 06:46:50,3508,2025 MAY 17 06:46:51,2025 MAY 17 07:46:22,3571,50.7386,2025 MAY 17 07:16:35
1,1,83,2025 MAY 17 07:48:23,2025 MAY 17 09:46:20,7077,2025 MAY 17 07:46:23,2025 MAY 17 08:44:49,3506,2025 MAY 17 08:44:50,2025 MAY 17 09:44:20,3570,50.7953,2025 MAY 17 09:14:34
3,3,84,2025 MAY 17 09:46:21,2025 MAY 17 11:44:18,7077,2025 MAY 17 09:44:21,2025 MAY 17 10:42:47,3506,2025 MAY 17 10:42:48,2025 MAY 17 11:42:18,3570,50.7807,2025 MAY 17 11:12:32
1,1,85,2025 MAY 17 11:44:19,2025 MAY 17 13:42:21,7082,2025 MAY 17 11:42:19,2025 MAY 17 12:40:47,3508,2025 MAY 17 12:40:48,2025 MAY 17 13:40:21,3573,50.7526,2025 MAY 17 13:10:34
3,3,86,2025 MAY 17 13:42:22,2025 MAY 17 15:40:25,7083,2025 MAY 17 13:40:22,2025 MAY 17 14:38:50,3508,2025 MAY 17 14:38:51,2025 MAY 17 15:38:25,3574,50.7548,2025 MAY 17 15:08:37
1,1,87,2025 MAY 17 15:40:26,2025 MAY 17 17:38:29,7083,2025 MAY 17 15:38:26,2025 MAY 17 16:36:55,3509,2025 MAY 17 16:36:56,2025 MAY 17 17:36:29,3573,50.7861,2025 MAY 17 17:06:41
3,3,88,2025 MAY 17 17:38:30,2025 MAY 17 19:36:30,7080,2025 MAY 17 17:36:30,2025 MAY 17 18:34:58,3508,2025 MAY 17 18:34:59,2025 MAY 17 19:34:30,3571,50.8422,2025 MAY 17 19:04:43
1,1,89,2025 MAY 17 19:36:31,2025 MAY 17 21:34:28,7077,2025 MAY 17 19:34:31,2025 MAY 17 20:32:58,3507,2025 MAY 17 20:32:59,2025 MAY 17 21:32:28,3569,50.9009,2025 MAY 17 21:02:42
3,3,90,2025 MAY 17 21:34:29,2025 MAY 17 23:32:27,7078,2025 MAY 17 21:32:29,2025 MAY 17 22:30:55,3506,2025 MAY 17 22:30:56,2025 MAY 17 23:30:27,3571,50.9179,2025 MAY 17 23:00:40
1,1,91,2025 MAY 17 23:32:28,2025 MAY 18 01:30:28,7080,2025 MAY 17 23:30:28,2025 MAY 18 00:28:54,3506,2025 MAY 18 00:28:55,2025 MAY 18 01:28:28,3573,50.8675,2025 MAY 18 00:58:41
3,3,92,2025 MAY 18 01:30:29,2025 MAY 18 03:28:32,7083,2025 MAY 18 01:28:29,2025 MAY 18 02:26:58,3509,2025 MAY 18 02:26:59,2025 MAY 18 03:26:32,3573,50.8378,2025 MAY 18 02:56:45
1,1,93,2025 MAY 18 03:28:33,2025 MAY 18 05:26:36,7083,2025 MAY 18 03:26:33,2025 MAY 18 04:25:02,3509,2025 MAY 18 04:25:03,2025 MAY 18 05:24:36,3573,50.8578,2025 MAY 18 04:54:49
1,1,94,2025 MAY 18 05:26:37,2025 MAY 18 07:24:38,7081,2025 MAY 18 05:24:37,2025 MAY 18 06:23:05,3508,2025 MAY 18 06:23:06,2025 MAY 18 07:22:38,3572,50.9157,2025 MAY 18 06:52:52
3,3,95,2025 MAY 18 07:24:39,2025 MAY 18 09:22:37,7078,2025 MAY 18 07:22:39,2025 MAY 18 08:21:05,3506,2025 MAY 18 08:21:06,2025 MAY 18 09:20:37,3571,50.9726,2025 MAY 18 08:50:52
1,1,96,2025 MAY 18 09:22:38,2025 MAY 18 11:20:34,7076,2025 MAY 18 09:20:38,2025 MAY 18 10:19:03,3505,2025 MAY 18 10:19:04,2025 MAY 18 11:18:34,3570,50.9714,2025 MAY 18 10:48:50
3,3,97,2025 MAY 18 11:20:35,2025 MAY 18 13:18:35,7080,2025 MAY 18 11:18:35,2025 MAY 18 12:17:02,3507,2025 MAY 18 12:17:03,2025 MAY 18 13:16:35,3572,50.9188,2025 MAY 18 12:46:50
3,3,98,2025 MAY 18 13:18:36,2025 MAY 18 15:16:39,7083,2025 MAY 18 13:16:36,2025 MAY 18 14:15:04,3508,2025 MAY 18 14:15:05,2025 MAY 18 15:14:39,3574,50.8891,2025 MAY 18 14:44:53
1,1,99,2025 MAY 18 15:16:40,2025 MAY 18 17:14:43,7083,2025 MAY 18 15:14:40,2025 MAY 18 16:13:08,3508,2025 MAY 18 16:13:09,2025 MAY 18 17:12:43,3574,50.8907,2025 MAY 18 16:42:57
1,1,100,2025 MAY 18 17:14:44,2025 MAY 18 19:12:46,7082,2025 MAY 18 17:12:44,2025 MAY 18 18:11:13,3509,2025 MAY 18 18:11:14,2025 MAY 18 19:10:46,3572,50.9149,2025 MAY 18 18:41:00
3,3,101,2025 MAY 18 19:12:47,2025 MAY 18 21:10:46,7079,2025 MAY 18 19:10:47,2025 MAY 18 20:09:15,3508,2025 MAY 18 20:09:16,2025 MAY 18 21:08:46,3570,50.9573,2025 MAY 18 20:39:01
1,1,102,2025 MAY 18 21:10:47,2025 MAY 18 23:08:44,7077,2025 MAY 18 21:08:47,2025 MAY 18 22:07:13,3506,2025 MAY 18 22:07:14,2025 MAY 18 23:06:44,3570,50.9828,2025 MAY 18 22:37:00
3,3,103,2025 MAY 18 23:08:45,2025 MAY 19 01:06:44,7079,2025 MAY 18 23:06:45,2025 MAY 19 00:05:11,3506,2025 MAY 19 00:05:12,2025 MAY 19 01:04:44,3572,50.9422,2025 MAY 19 00:34:59
1,1,104,2025 MAY 19 01:06:45,2025 MAY 19 03:04:47,7082,2025 MAY 19 01:04:45,2025 MAY 19 02:03:14,3509,2025 MAY 19 02:03:15,2025 MAY 19 03:02:47,3572,50.8769,2025 MAY 19 02:33:01
3,3,105,2025 MAY 19 03:04:48,2025 MAY 19 05:02:51,7083,2025 MAY 19 03:02:48,2025 MAY 19 04:01:18,3510,2025 MAY 19 04:01:19,2025 MAY 19 05:00:51,3572,50.8569,2025 MAY 19 04:31:06
1,1,106,2025 MAY 19 05:02:52,2025 MAY 19 07:00:55,7083,2025 MAY 19 05:00:52,2025 MAY 19 05:59:22,3510,2025 MAY 19 05:59:23,2025 MAY 19 06:58:55,3572,50.8837,2025 MAY 19 06:29:10
3,3,107,2025 MAY 19 07:00:56,2025 MAY 19 08:58:55,7079,2025 MAY 19 06:58:56,2025 MAY 19 07:57:23,3507,2025 MAY 19 07:57:24,2025 MAY 19 08:56:55,3571,50.928,2025 MAY 19 08:27:11
1,1,108,2025 MAY 19 08:58:56,2025 MAY 19 10:56:53,7077,2025 MAY 19 08:56:56,2025 MAY 19 09:55:22,3506,2025 MAY 19 09:55:23,2025 MAY 19 10:54:53,3570,50.9437,2025 MAY 19 10:25:10
