Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,33291,0,0,0,1,0,2025 MAY 10 16:27:09,2025 MAY 10 16:40:43,2025 MAY 10 16:27:19,2025 MAY 10 16:40:43,N/A,N/A,2025 MAY 10 16:34:39,2025 MAY 10 16:40:43,2025 MAY 10 16:35:09,15.8828,-93.0442,2025 MAY 10 16:40:13,4.2892,-99.0536,2025 MAY 10 16:39:19,-44.4203,2028,18.1936,81.5357,35.5419,N/A,65.9356,101.2842,10,480,730,30,30,804,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,364,300,997,1400002C000A01E002DA1E1E03240301000D000D0000000000000000000000000000000001C2016C012C03E5
1,1,2,0,4,33293,0,0,0,1,0,2025 MAY 10 20:23:03,2025 MAY 10 20:36:39,2025 MAY 10 20:23:13,2025 MAY 10 20:36:39,N/A,N/A,2025 MAY 10 20:30:33,2025 MAY 10 20:36:39,2025 MAY 10 20:31:03,15.3447,-150.7214,2025 MAY 10 20:36:09,3.6325,-156.7822,2025 MAY 10 20:35:14,-44.6279,2023,18.1725,81.6074,35.7312,N/A,66.2979,101.8347,10,480,731,30,30,806,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,366,300,1002,1400002C000A01E002DB1E1E03260301000D000D0000000000000000000000000000000001C2016E012C03EA
1,1,3,0,11,33300,0,0,0,1,0,2025 MAY 11 10:09:03,2025 MAY 11 10:22:47,2025 MAY 11 10:09:13,2025 MAY 11 10:22:47,N/A,N/A,2025 MAY 11 10:16:33,2025 MAY 11 10:22:47,2025 MAY 11 10:17:03,13.192,7.1995,2025 MAY 11 10:22:17,0.8781,1.2303,2025 MAY 11 10:21:21,-45.4096,2000,18.1089,81.8586,36.4883,N/A,67.7471,104.0366,10,480,738,30,30,814,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,374,300,1025,1400002C000A01E002E21E1E032E0301000D000D0000000000000000000000000000000001C20176012C0401
1,1,4,0,13,33302,0,0,0,1,0,2025 MAY 11 14:05:13,2025 MAY 11 14:18:58,2025 MAY 11 14:05:23,2025 MAY 11 14:18:58,N/A,N/A,2025 MAY 11 14:12:43,2025 MAY 11 14:18:58,2025 MAY 11 14:13:13,12.424,-50.65,2025 MAY 11 14:18:28,-0.020216,-56.5522,2025 MAY 11 14:17:31,-45.6349,1993,18.0883,81.9305,36.5829,N/A,67.9282,104.3118,10,480,738,30,30,815,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,375,300,1027,1400002C000A01E002E21E1E032F0301000D000D0000000000000000000000000000000001C20177012C0403
1,1,5,0,14,33303,0,0,0,1,0,2025 MAY 11 16:03:15,2025 MAY 11 16:17:00,2025 MAY 11 16:03:25,2025 MAY 11 16:17:00,N/A,N/A,2025 MAY 11 16:10:45,2025 MAY 11 16:17:00,2025 MAY 11 16:11:15,12.083,-79.5405,2025 MAY 11 16:16:30,0.079266,-86.4672,2025 MAY 11 16:15:34,-45.7882,1988,18.0089,81.9664,36.5829,N/A,67.9282,104.3118,10,480,739,30,30,815,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,375,300,1028,1400002C000A01E002E31E1E032F0301000D000D0000000000000000000000000000000001C20177012C0404
1,1,6,0,16,33305,0,0,0,1,0,2025 MAY 11 19:59:10,2025 MAY 11 20:12:58,2025 MAY 11 19:59:20,2025 MAY 11 20:12:58,N/A,N/A,2025 MAY 11 20:06:40,2025 MAY 11 20:12:58,2025 MAY 11 20:07:10,11.5398,-137.2154,2025 MAY 11 20:12:28,-1.0511,-143.3215,2025 MAY 11 20:11:31,-46.0173,1982,18.0464,82.0381,36.8669,N/A,68.4716,105.1375,10,480,741,30,30,818,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,378,300,1036,1400002C000A01E002E51E1E03320301000D000D0000000000000000000000000000000001C2017A012C040C
1,1,7,0,18,33307,0,0,0,1,0,2025 MAY 11 23:55:13,2025 MAY 12 00:09:02,2025 MAY 11 23:55:23,2025 MAY 12 00:09:02,N/A,N/A,2025 MAY 12 00:02:43,2025 MAY 12 00:09:02,2025 MAY 12 00:03:13,10.8204,164.9921,2025 MAY 12 00:08:32,-1.5703,158.288,2025 MAY 12 00:07:35,-46.1706,1975,17.9833,82.1099,36.9615,N/A,68.6528,105.4128,10,480,742,30,30,819,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,379,300,1039,1400002C000A01E002E61E1E03330301000D000D0000000000000000000000000000000001C2017B012C040F
1,1,8,0,19,33308,0,0,0,1,0,2025 MAY 12 01:53:16,2025 MAY 12 02:07:06,2025 MAY 12 01:53:26,2025 MAY 12 02:07:06,N/A,N/A,2025 MAY 12 02:00:46,2025 MAY 12 02:07:06,2025 MAY 12 02:01:16,10.4887,136.1041,2025 MAY 12 02:06:36,-2.0418,129.5333,2025 MAY 12 02:05:39,-46.2863,1971,17.9817,82.1459,37.0561,N/A,68.8339,105.688,10,480,743,30,30,820,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,380,300,1042,1400002C000A01E002E71E1E03340301000D000D0000000000000000000000000000000001C2017C012C0412
1,1,9,0,23,33312,0,0,0,1,0,2025 MAY 12 09:45:10,2025 MAY 12 09:59:06,2025 MAY 12 09:45:20,2025 MAY 12 09:59:06,N/A,N/A,2025 MAY 12 09:52:40,2025 MAY 12 09:59:06,2025 MAY 12 09:53:10,9.3506,20.7198,2025 MAY 12 09:58:36,-3.73,14.4707,2025 MAY 12 09:57:37,-46.7232,1959,17.9681,82.2894,37.624,N/A,69.9208,107.3394,10,480,747,30,30,826,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,386,300,1058,1400002C000A01E002EB1E1E033A0301000D000D0000000000000000000000000000000001C20182012C0422
1,1,10,0,25,33314,0,0,0,1,0,2025 MAY 12 13:41:20,2025 MAY 12 13:55:16,2025 MAY 12 13:41:30,2025 MAY 12 13:55:16,N/A,N/A,2025 MAY 12 13:48:50,2025 MAY 12 13:55:16,2025 MAY 12 13:49:20,8.5422,-37.1393,2025 MAY 12 13:54:46,-4.4956,-43.5633,2025 MAY 12 13:53:47,-46.8853,1953,17.9303,82.3613,37.624,N/A,69.9208,107.3394,10,480,747,30,30,826,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,386,300,1058,1400002C000A01E002EB1E1E033A0301000D000D0000000000000000000000000000000001C20182012C0422
