MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2026 MAR 25 15:24:00,13.2404,68.7969,273.5137,15.2378,60.2299,3.1365e-14,60.2299,2026 MAR 25 15:48:00,10.1458,66.1483,394.6622,15.4503,60.9047,6.6457,56.4214
2026 MAR 26 15:39:00,2.6002,75.2985,266.3919,15.2614,54.3962,3.8824e-14,54.3962,2026 MAR 26 15:21:00,4.6244,77.2527,391.3568,15.0997,53.4902,0.22162,53.5197
2026 MAR 26 17:33:00,8.6531,47.2765,270.9301,15.2417,57.56,1.3974e-13,57.56,2026 MAR 26 17:21:00,10.9506,49.5392,395.7932,15.1978,58.4153,1.0661,57.7789
2026 MAR 26 19:24:00,4.8588,20.4664,269.4433,15.2539,55.5415,1.6295e-14,55.5415,2026 MAR 26 19:18:00,8.205,20.1499,394.927,15.1356,56.0229,1.2474,55.2662
2026 MAR 26 21:15:00,0.93263,-6.3558,266.9156,15.2656,53.5753,9.5437e-15,53.5753,2026 MAR 26 21:15:00,5.4393,-9.62,393.614,15.0478,53.3326,1.9406,54.8057
2026 MAR 27 04:51:00,24.2813,-118.5132,280.3836,15.1814,66.9215,6.3611e-15,66.9215,2026 MAR 27 05:12:00,21.3769,-122.2026,403.4328,15.2761,65.9484,0.061767,65.9464
2026 MAR 27 06:45:00,30.168,-146.576,285.487,15.1589,70.7985,4.0855e-14,70.7985,2026 MAR 27 07:12:00,27.5191,-149.7529,408.1506,15.385,71.1457,0.045702,71.11
2026 MAR 28 05:09:00,23.267,-113.1949,279.9359,15.175,66.226,2.4013e-14,66.226,2026 MAR 28 04:48:00,24.5956,-108.7582,405.3895,15.1303,66.6886,0.056875,66.6608
2026 MAR 28 07:00:00,19.6055,-139.9853,278.0105,15.1886,63.9125,4.3725e-14,63.9125,2026 MAR 28 06:45:00,22.0068,-138.2184,404.3825,15.0631,64.2334,0.071545,64.2162
2026 MAR 28 08:51:00,15.8159,-166.7931,276.0768,15.2011,61.5804,3.9884e-14,61.5804,2026 MAR 28 08:42:00,19.3146,-167.7289,402.9325,14.9928,61.6633,0.13082,61.7707
2026 MAR 28 20:12:00,40.9869,25.9803,295.1311,15.0936,78.1841,1.9083e-14,78.1841,2026 MAR 28 20:36:00,38.3175,23.515,414.4742,15.3183,78.0566,0.082214,77.9744
2026 MAR 29 18:36:00,33.941,59.4345,288.5456,15.1144,73.2659,1.8271e-14,73.2659,2026 MAR 29 18:12:00,35.5763,64.2849,412.0849,15.0486,73.9027,0.08822,73.8165
2026 MAR 29 20:27:00,30.2787,32.7008,286.902,15.1319,70.7977,6.4949e-14,70.7977,2026 MAR 29 20:09:00,32.945,34.646,411.085,14.9697,71.3047,0.083927,71.2254
2026 MAR 30 11:30:00,47.8195,171.6318,300.1197,15.0344,82.9824,8.6202e-14,82.9824,2026 MAR 30 11:57:00,46.3137,167.8695,420.6032,15.2211,83.1432,0.3313,83.4745
2026 MAR 31 06:09:00,39.0181,-99.9557,291.3519,15.0708,76.721,1.6905e-14,76.721,2026 MAR 31 05:36:00,40.2466,-95.0679,415.7412,14.8617,76.065,0.11017,75.9573
2026 MAR 31 09:54:00,41.2868,-154.8178,293.8173,15.0614,78.3417,4.1225e-14,78.3417,2026 MAR 31 09:33:00,43.7216,-151.5208,419.2067,14.9406,79.3039,0.11063,79.1949
2026 MAR 31 11:45:00,37.5009,178.4872,291.9517,15.0814,75.6998,9.1721e-15,75.6998,2026 MAR 31 11:30:00,41.043,178.4987,417.5353,14.8389,76.5318,0.075248,76.5432
2026 APR 01 21:27:00,46.8193,45.6598,297.701,15.0089,82.2257,4.2672e-14,82.2257,2026 APR 01 20:57:00,48.0364,49.569,421.5853,14.7831,81.7252,4.6537,86.1165
2026 APR 02 01:12:00,48.7527,-9.1532,298.844,15.0025,83.6622,3.2523e-14,83.6622,2026 APR 02 00:54:00,50.7419,-6.8214,423.0304,14.8661,84.3564,8.1542,92.0818
2026 APR 04 00:57:00,-62.0486,-168.2134,252.753,2.8486,86.7732,4.1599e-14,86.7732,2026 APR 04 01:06:00,-60.6028,-168.0165,381.0316,3.0078,87.1686,7.492,94.5419
2026 APR 07 07:30:00,-67.8784,123.4726,253.0834,2.7058,82.5233,4.6852e-14,82.5233,2026 APR 07 07:45:00,-66.8867,123.2968,377.9382,2.9372,82.4809,0.34424,82.8157
2026 APR 08 20:54:00,-69.741,-63.1594,251.4375,2.6453,81.1426,2.1336e-14,81.1426,2026 APR 08 21:06:00,-68.7112,-62.6365,379.0956,2.8744,81.2187,0.33753,81.5434
