Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
ACS	389	Egress	2019 MAR 11 12:36:17	2019 MAR 11 12:45:52	2019 MAR 11 12:38:33	575.0	-127.2	70.0	17.5	
N/A	390	Ingress	2019 MAR 11 14:05:10	2019 MAR 11 14:15:16	2019 MAR 11 14:12:56	606.0	-139.5	-32.1	18.1	
N/A	391	Egress	2019 MAR 11 14:34:01	2019 MAR 11 14:43:44	2019 MAR 11 14:36:19	583.0	-155.6	69.7	17.5	
NOMAD	392	Ingress	2019 MAR 11 16:03:12	2019 MAR 11 16:13:25	2019 MAR 11 16:11:02	613.0	-168.2	-31.5	18.1	
NOMAD	393	Egress	2019 MAR 11 16:31:44	2019 MAR 11 16:41:35	2019 MAR 11 16:34:05	591.0	175.9	69.2	17.5	
N/A	394	Ingress	2019 MAR 11 18:01:16	2019 MAR 11 18:11:37	2019 MAR 11 18:09:12	621.0	163.0	-31.1	18.1	
ACS	395	Egress	2019 MAR 11 18:29:28	2019 MAR 11 18:39:26	2019 MAR 11 18:31:51	598.0	147.5	68.7	17.6	
NOMAD	396	Ingress	2019 MAR 11 19:59:18	2019 MAR 11 20:09:49	2019 MAR 11 20:07:21	631.0	134.2	-30.3	18.1	
NOMAD	397	Egress	2019 MAR 11 20:27:13	2019 MAR 11 20:37:19	2019 MAR 11 20:29:39	606.0	119.1	68.1	17.6	
NOMAD	398	Ingress	2019 MAR 11 21:57:20	2019 MAR 11 22:08:00	2019 MAR 11 22:05:30	640.0	105.5	-30.0	18.1	
NOMAD	399	Egress	2019 MAR 11 22:24:57	2019 MAR 11 22:35:13	2019 MAR 11 22:27:26	616.0	90.7	67.6	17.6	
N/A	400	Ingress	2019 MAR 11 23:55:19	2019 MAR 12 00:06:10	2019 MAR 12 00:03:36	651.0	76.8	-30.0	18.1	
ACS	401	Egress	2019 MAR 12 00:22:37	2019 MAR 12 00:33:04	2019 MAR 12 00:25:09	627.0	62.3	66.9	17.6	
N/A	402	Ingress	2019 MAR 12 01:53:16	2019 MAR 12 02:04:19	2019 MAR 12 02:01:41	663.0	48.0	-29.4	18.1	
N/A	403	Egress	2019 MAR 12 02:20:11	2019 MAR 12 02:30:50	2019 MAR 12 02:22:48	639.0	33.9	66.0	17.6	
NOMAD	404	Ingress	2019 MAR 12 03:51:17	2019 MAR 12 04:02:32	2019 MAR 12 03:59:49	675.0	19.3	-28.7	18.1	
NOMAD	405	Egress	2019 MAR 12 04:17:50	2019 MAR 12 04:28:39	2019 MAR 12 04:20:30	649.0	5.5	65.4	17.6	
N/A	406	Ingress	2019 MAR 12 05:49:25	2019 MAR 12 06:00:49	2019 MAR 12 05:58:02	684.0	-9.5	-27.9	18.1	
ACS	407	Egress	2019 MAR 12 06:15:36	2019 MAR 12 06:26:36	2019 MAR 12 06:18:20	660.0	-23.0	64.9	17.7	
NOMAD	408	Ingress	2019 MAR 12 07:47:32	2019 MAR 12 07:59:08	2019 MAR 12 07:56:17	696.0	-38.3	-27.5	18.1	
NOMAD	409	Egress	2019 MAR 12 08:13:17	2019 MAR 12 08:24:30	2019 MAR 12 08:16:06	673.0	-51.4	64.1	17.7	
N/A	410	Ingress	2019 MAR 12 09:45:36	2019 MAR 12 09:57:29	2019 MAR 12 09:54:31	713.0	-67.0	-27.1	18.1	
N/A	411	Egress	2019 MAR 12 10:10:50	2019 MAR 12 10:22:20	2019 MAR 12 10:13:46	690.0	-79.7	62.9	17.7	
NOMAD	412	Ingress	2019 MAR 12 11:43:36	2019 MAR 12 11:55:48	2019 MAR 12 11:52:43	732.0	-95.8	-26.6	18.1	
NOMAD	413	Egress	2019 MAR 12 12:08:21	2019 MAR 12 12:20:08	2019 MAR 12 12:11:24	707.0	-108.1	61.7	17.7	
N/A	414	Ingress	2019 MAR 12 13:41:35	2019 MAR 12 13:54:03	2019 MAR 12 13:50:51	748.0	-124.5	-26.0	18.1	
N/A	415	Egress	2019 MAR 12 14:05:55	2019 MAR 12 14:17:59	2019 MAR 12 14:09:05	724.0	-136.5	60.8	17.7	
NOMAD	416	Ingress	2019 MAR 12 15:39:38	2019 MAR 12 15:52:21	2019 MAR 12 15:49:02	763.0	-153.3	-25.4	18.1	
NOMAD	417	Egress	2019 MAR 12 16:03:30	2019 MAR 12 16:15:50	2019 MAR 12 16:06:47	740.0	-164.9	60.0	17.7	
N/A	418	Ingress	2019 MAR 12 17:37:43	2019 MAR 12 17:50:45	2019 MAR 12 17:47:17	782.0	177.9	-24.5	18.1	
N/A	419	Egress	2019 MAR 12 18:01:02	2019 MAR 12 18:13:40	2019 MAR 12 18:04:28	758.0	166.7	58.8	17.7	
NOMAD	420	Merged	2019 MAR 12 19:35:48	2019 MAR 12 20:11:32	Min Altitude = 0 km	2144.0	149.1	-24.1	18.1	
N/A	422	Merged	2019 MAR 12 21:33:52	2019 MAR 12 22:09:26	Min Altitude = 0 km	2134.0	120.4	-23.7	18.1	
NOMAD	424	Merged	2019 MAR 12 23:31:54	2019 MAR 13 00:07:18	Min Altitude = 0 km	2124.0	91.7	-23.3	18.1	
N/A	426	Merged	2019 MAR 13 01:29:54	2019 MAR 13 02:05:06	Min Altitude = 0 km	2112.0	62.9	-22.8	18.1	
NOMAD	428	Merged	2019 MAR 13 03:27:56	2019 MAR 13 04:02:53	Min Altitude = 0 km	2097.0	34.2	-22.1	18.1	
N/A	430	Merged	2019 MAR 13 05:26:05	2019 MAR 13 06:00:49	Min Altitude = 0 km	2084.0	5.4	-21.2	18.1	
NOMAD	432	Grazing	2019 MAR 13 07:24:15	2019 MAR 13 07:58:45	Min Altitude = 4 km	2070.0	-23.4	-20.4	18.1	
N/A	433	Grazing	2019 MAR 13 09:22:23	2019 MAR 13 09:56:36	Min Altitude = 11 km	2053.0	-52.2	-20.0	18.1	
NOMAD	434	Grazing	2019 MAR 13 11:20:28	2019 MAR 13 11:54:24	Min Altitude = 19 km	2036.0	-80.9	-19.5	18.1	
N/A	435	Grazing	2019 MAR 13 13:18:30	2019 MAR 13 13:52:13	Min Altitude = 25 km	2023.0	-109.7	-19.0	18.0	
N/A	436	Grazing	2019 MAR 13 15:16:34	2019 MAR 13 15:50:05	Min Altitude = 31 km	2011.0	-138.5	-17.9	18.0	
NOMAD	437	Grazing	2019 MAR 13 17:14:41	2019 MAR 13 17:47:55	Min Altitude = 37 km	1994.0	-167.2	-17.3	18.0	
NOMAD	438	Grazing	2019 MAR 13 19:12:50	2019 MAR 13 19:45:46	Min Altitude = 43 km	1976.0	164.0	-16.4	18.0	
N/A	439	Grazing	2019 MAR 13 21:10:57	2019 MAR 13 21:43:39	Min Altitude = 48 km	1962.0	135.2	-16.1	18.0	
N/A	440	Grazing	2019 MAR 13 23:09:02	2019 MAR 13 23:41:33	Min Altitude = 54 km	1951.0	106.4	-15.3	18.0	
N/A	441	Grazing	2019 MAR 14 01:07:06	2019 MAR 14 01:39:23	Min Altitude = 59 km	1937.0	77.7	-14.8	18.0	
N/A	442	Grazing	2019 MAR 14 03:05:10	2019 MAR 14 03:37:07	Min Altitude = 66 km	1917.0	49.0	-14.1	18.0	
N/A	443	Grazing	2019 MAR 14 05:03:19	2019 MAR 14 05:34:57	Min Altitude = 72 km	1898.0	20.2	-13.5	18.0	
NOMAD	444	Grazing	2019 MAR 14 07:01:32	2019 MAR 14 07:32:55	Min Altitude = 76 km	1883.0	-8.6	-12.2	18.0	
N/A	445	Grazing	2019 MAR 14 08:59:46	2019 MAR 14 09:30:49	Min Altitude = 82 km	1863.0	-37.4	-11.3	18.0	
NOMAD	446	Grazing	2019 MAR 14 10:57:57	2019 MAR 14 11:28:37	Min Altitude = 89 km	1840.0	-66.2	-10.4	18.0	
NOMAD	447	Grazing	2019 MAR 14 12:56:05	2019 MAR 14 13:26:24	Min Altitude = 95 km	1819.0	-95.0	-9.9	18.0	
N/A	448	Grazing	2019 MAR 14 14:54:10	2019 MAR 14 15:24:16	Min Altitude = 100 km	1806.0	-123.7	-9.3	18.0	
N/A	449	Grazing	2019 MAR 14 16:52:20	2019 MAR 14 17:22:08	Min Altitude = 104 km	1788.0	-152.5	-8.3	18.0	
N/A	450	Grazing	2019 MAR 14 18:50:33	2019 MAR 14 19:19:58	Min Altitude = 109 km	1765.0	178.7	-7.3	18.0	
N/A	451	Grazing	2019 MAR 14 20:48:44	2019 MAR 14 21:17:49	Min Altitude = 114 km	1745.0	149.9	-6.4	18.0	
N/A	452	Grazing	2019 MAR 14 22:46:54	2019 MAR 14 23:15:44	Min Altitude = 119 km	1730.0	121.1	-5.6	18.0	
N/A	453	Grazing	2019 MAR 15 00:45:02	2019 MAR 15 01:13:36	Min Altitude = 123 km	1714.0	92.4	-5.2	18.0	
N/A	454	Grazing	2019 MAR 15 02:43:11	2019 MAR 15 03:11:21	Min Altitude = 129 km	1690.0	63.7	-4.6	18.0	
N/A	455	Grazing	2019 MAR 15 04:41:22	2019 MAR 15 05:09:08	Min Altitude = 134 km	1666.0	34.9	-3.5	18.0	
N/A	456	Grazing	2019 MAR 15 06:39:38	2019 MAR 15 07:07:06	Min Altitude = 137 km	1648.0	6.0	-2.1	18.0	
N/A	457	Grazing	2019 MAR 15 08:37:56	2019 MAR 15 09:05:03	Min Altitude = 141 km	1627.0	-22.7	-1.3	18.0	
N/A	458	Grazing	2019 MAR 15 10:36:14	2019 MAR 15 11:02:52	Min Altitude = 147 km	1598.0	-51.6	0.1	18.0	
N/A	459	Grazing	2019 MAR 15 12:34:30	2019 MAR 15 13:00:36	Min Altitude = 153 km	1566.0	-80.4	1.1	18.0	
N/A	460	Grazing	2019 MAR 15 14:32:41	2019 MAR 15 14:58:26	Min Altitude = 157 km	1545.0	-109.1	1.7	18.0	
N/A	461	Grazing	2019 MAR 15 16:30:53	2019 MAR 15 16:56:18	Min Altitude = 160 km	1525.0	-137.9	2.7	18.0	
N/A	462	Grazing	2019 MAR 15 18:29:10	2019 MAR 15 18:54:07	Min Altitude = 164 km	1497.0	-166.7	3.7	18.0	
N/A	463	Grazing	2019 MAR 15 20:27:28	2019 MAR 15 20:51:56	Min Altitude = 169 km	1468.0	164.5	5.1	18.0	
N/A	464	Grazing	2019 MAR 15 22:25:43	2019 MAR 15 22:49:50	Min Altitude = 172 km	1447.0	135.7	6.0	18.0	
N/A	465	Grazing	2019 MAR 16 00:23:56	2019 MAR 16 00:47:44	Min Altitude = 175 km	1428.0	106.9	6.8	18.0	
N/A	466	Grazing	2019 MAR 16 02:22:10	2019 MAR 16 02:45:31	Min Altitude = 179 km	1401.0	78.2	7.4	18.0	
N/A	467	Grazing	2019 MAR 16 04:20:29	2019 MAR 16 04:43:12	Min Altitude = 184 km	1363.0	49.4	8.5	18.0	
N/A	468	Grazing	2019 MAR 16 06:18:49	2019 MAR 16 06:41:06	Min Altitude = 187 km	1337.0	20.6	10.0	18.0	
N/A	469	Grazing	2019 MAR 16 08:17:10	2019 MAR 16 08:39:06	Min Altitude = 190 km	1316.0	-8.2	11.4	18.0	
N/A	470	Grazing	2019 MAR 16 10:15:36	2019 MAR 16 10:36:58	Min Altitude = 194 km	1282.0	-37.1	12.7	18.0	
N/A	471	Grazing	2019 MAR 16 12:14:03	2019 MAR 16 12:34:41	Min Altitude = 199 km	1238.0	-65.9	14.1	18.0	
N/A	472	Grazing	2019 MAR 16 14:12:26	2019 MAR 16 14:32:25	Min Altitude = 203 km	1199.0	-94.7	15.1	18.0	
N/A	473	Grazing	2019 MAR 16 16:10:41	2019 MAR 16 16:30:20	Min Altitude = 205 km	1179.0	-123.5	16.2	18.0	
N/A	474	Grazing	2019 MAR 16 18:09:03	2019 MAR 16 18:28:13	Min Altitude = 207 km	1150.0	-152.3	17.8	18.0	
N/A	475	Grazing	2019 MAR 16 20:07:28	2019 MAR 16 20:25:59	Min Altitude = 211 km	1111.0	178.9	19.2	18.0	
N/A	476	Grazing	2019 MAR 16 22:05:53	2019 MAR 16 22:23:48	Min Altitude = 214 km	1075.0	150.1	20.0	18.0	
N/A	477	Grazing	2019 MAR 17 00:04:12	2019 MAR 17 00:21:43	Min Altitude = 216 km	1051.0	121.3	20.9	18.0	
N/A	478	Grazing	2019 MAR 17 02:02:34	2019 MAR 17 02:19:33	Min Altitude = 218 km	1019.0	92.5	21.8	18.0	
N/A	479	Grazing	2019 MAR 17 04:01:03	2019 MAR 17 04:17:11	Min Altitude = 222 km	968.0	63.7	23.4	18.0	
N/A	480	Grazing	2019 MAR 17 05:59:33	2019 MAR 17 06:14:53	Min Altitude = 225 km	920.0	34.9	25.0	18.0	
N/A	481	Grazing	2019 MAR 17 07:57:54	2019 MAR 17 08:12:58	Min Altitude = 226 km	904.0	6.0	26.4	18.0	
N/A	482	Grazing	2019 MAR 17 09:56:24	2019 MAR 17 10:10:54	Min Altitude = 228 km	870.0	-22.8	27.7	18.0	
N/A	483	Grazing	2019 MAR 17 11:55:09	2019 MAR 17 12:08:31	Min Altitude = 232 km	802.0	-51.7	29.5	18.0	
N/A	484	Grazing	2019 MAR 17 13:53:54	2019 MAR 17 14:06:01	Min Altitude = 235 km	727.0	-80.5	31.0	17.9	
N/A	485	Grazing	2019 MAR 17 15:52:20	2019 MAR 17 16:03:50	Min Altitude = 237 km	690.0	-109.3	32.1	17.9	
N/A	486	Grazing	2019 MAR 17 17:50:46	2019 MAR 17 18:01:43	Min Altitude = 238 km	657.0	-138.1	33.7	17.9	
N/A	487	Grazing	2019 MAR 17 19:49:26	2019 MAR 17 19:59:21	Min Altitude = 241 km	595.0	-166.9	35.1	17.9	
N/A	488	Grazing	2019 MAR 17 21:48:10	2019 MAR 17 21:56:56	Min Altitude = 243 km	526.0	164.2	36.5	17.9	
N/A	489	Grazing	2019 MAR 17 23:46:43	2019 MAR 17 23:54:44	Min Altitude = 244 km	481.0	135.5	37.4	17.9	
N/A	490	Grazing	2019 MAR 18 01:45:14	2019 MAR 18 01:52:31	Min Altitude = 245 km	437.0	106.6	38.8	17.9	
N/A	491	Grazing	2019 MAR 18 03:44:10	2019 MAR 18 03:49:52	Min Altitude = 247 km	342.0	77.8	39.8	17.9	
N/A	492	Grazing	2019 MAR 18 05:44:38	2019 MAR 18 05:45:39	Min Altitude = 250 km	61.0	49.0	42.0	17.9	
N/A	493	Grazing	2019 MAR 18 07:42:53	2019 MAR 18 07:43:54	Min Altitude = 250 km	61.0	20.2	42.9	17.9	
N/A	494	Grazing	2019 MAR 18 09:41:08	2019 MAR 18 09:42:09	Min Altitude = 250 km	61.0	-8.7	44.2	17.9	
N/A	495	Grazing	2019 MAR 18 11:39:24	2019 MAR 18 11:40:25	Min Altitude = 252 km	61.0	-37.5	46.0	17.9	
N/A	496	Grazing	2019 MAR 18 13:37:37	2019 MAR 18 13:38:38	Min Altitude = 254 km	61.0	-66.4	47.5	17.9	
N/A	497	Grazing	2019 MAR 18 15:35:48	2019 MAR 18 15:36:49	Min Altitude = 256 km	61.0	-95.2	49.0	17.9	
N/A	498	Grazing	2019 MAR 18 17:33:59	2019 MAR 18 17:35:00	Min Altitude = 255 km	61.0	-124.0	50.1	17.9	
N/A	499	Grazing	2019 MAR 18 19:32:10	2019 MAR 18 19:33:11	Min Altitude = 256 km	61.0	-152.8	51.6	17.9	
N/A	500	Grazing	2019 MAR 18 21:30:22	2019 MAR 18 21:31:23	Min Altitude = 257 km	61.0	178.3	53.0	17.9	
N/A	501	Grazing	2019 MAR 18 23:28:35	2019 MAR 18 23:29:36	Min Altitude = 258 km	61.0	149.5	53.8	17.9	
N/A	502	Grazing	2019 MAR 19 01:26:46	2019 MAR 19 01:27:47	Min Altitude = 258 km	61.0	120.8	54.6	17.9	
N/A	503	Grazing	2019 MAR 19 03:24:58	2019 MAR 19 03:25:59	Min Altitude = 258 km	61.0	91.9	56.1	17.9	
N/A	504	Grazing	2019 MAR 19 05:23:10	2019 MAR 19 05:24:11	Min Altitude = 259 km	61.0	63.1	57.7	17.9	
N/A	505	Grazing	2019 MAR 19 07:21:22	2019 MAR 19 07:22:23	Min Altitude = 260 km	61.0	34.3	58.7	17.9	
N/A	506	Grazing	2019 MAR 19 09:19:38	2019 MAR 19 09:20:39	Min Altitude = 258 km	61.0	5.5	59.5	17.9	
N/A	507	Grazing	2019 MAR 19 11:17:54	2019 MAR 19 11:18:55	Min Altitude = 258 km	61.0	-23.3	60.3	17.9	
N/A	508	Grazing	2019 MAR 19 13:16:12	2019 MAR 19 13:17:13	Min Altitude = 259 km	61.0	-52.2	62.2	17.9	
N/A	509	Grazing	2019 MAR 19 15:14:26	2019 MAR 19 15:15:27	Min Altitude = 260 km	61.0	-81.1	63.7	17.9	
N/A	510	Grazing	2019 MAR 19 17:12:36	2019 MAR 19 17:13:37	Min Altitude = 259 km	61.0	-109.8	64.3	17.9	
N/A	511	Grazing	2019 MAR 19 19:10:46	2019 MAR 19 19:11:47	Min Altitude = 257 km	61.0	-138.5	64.8	17.9	
N/A	512	Grazing	2019 MAR 19 21:08:58	2019 MAR 19 21:09:59	Min Altitude = 257 km	61.0	-167.4	66.2	17.9	
N/A	513	Grazing	2019 MAR 19 23:07:10	2019 MAR 19 23:08:11	Min Altitude = 257 km	61.0	163.8	67.0	17.9	
N/A	514	Grazing	2019 MAR 20 01:05:21	2019 MAR 20 01:06:22	Min Altitude = 256 km	61.0	135.0	67.9	17.9	
N/A	515	Grazing	2019 MAR 20 03:03:32	2019 MAR 20 03:04:33	Min Altitude = 255 km	61.0	106.3	68.3	17.9	
N/A	516	Grazing	2019 MAR 20 05:01:44	2019 MAR 20 05:02:45	Min Altitude = 254 km	61.0	77.5	69.3	17.9	
N/A	517	Grazing	2019 MAR 20 06:59:54	2019 MAR 20 07:00:55	Min Altitude = 254 km	61.0	48.7	70.4	17.9	
N/A	518	Grazing	2019 MAR 20 08:58:05	2019 MAR 20 08:59:06	Min Altitude = 251 km	61.0	20.1	70.3	17.9	
N/A	519	Grazing	2019 MAR 20 10:55:30	2019 MAR 20 10:58:10	Min Altitude = 249 km	160.0	-8.6	70.5	17.9	
N/A	520	Grazing	2019 MAR 20 12:53:02	2019 MAR 20 12:57:11	Min Altitude = 248 km	249.0	-37.5	71.8	17.9	
N/A	521	Grazing	2019 MAR 20 14:51:05	2019 MAR 20 14:55:38	Min Altitude = 248 km	273.0	-66.3	72.8	17.9	
N/A	522	Grazing	2019 MAR 20 16:48:27	2019 MAR 20 16:54:35	Min Altitude = 247 km	368.0	-95.0	73.3	17.9	
N/A	523	Grazing	2019 MAR 20 18:45:31	2019 MAR 20 18:53:42	Min Altitude = 244 km	491.0	-123.7	73.8	17.9	
N/A	524	Grazing	2019 MAR 20 20:43:13	2019 MAR 20 20:52:17	Min Altitude = 242 km	544.0	-152.5	74.2	17.9	
N/A	525	Grazing	2019 MAR 20 22:41:09	2019 MAR 20 22:50:41	Min Altitude = 241 km	572.0	178.7	75.1	17.9	
N/A	526	Grazing	2019 MAR 21 00:38:55	2019 MAR 21 00:49:14	Min Altitude = 240 km	619.0	150.0	75.4	17.9	
N/A	527	Grazing	2019 MAR 21 02:36:34	2019 MAR 21 02:47:51	Min Altitude = 237 km	677.0	121.3	75.7	17.9	
N/A	528	Grazing	2019 MAR 21 04:34:18	2019 MAR 21 04:46:25	Min Altitude = 235 km	727.0	92.7	75.7	17.9	
N/A	529	Grazing	2019 MAR 21 06:32:15	2019 MAR 21 06:44:47	Min Altitude = 234 km	752.0	63.9	76.8	17.9	
N/A	530	Grazing	2019 MAR 21 08:29:58	2019 MAR 21 08:43:20	Min Altitude = 232 km	802.0	35.2	77.2	17.9	
N/A	531	Grazing	2019 MAR 21 10:27:31	2019 MAR 21 10:42:02	Min Altitude = 228 km	871.0	6.6	77.0	17.9	
N/A	532	Grazing	2019 MAR 21 12:25:22	2019 MAR 21 12:40:37	Min Altitude = 225 km	915.0	-22.1	77.3	17.9	
N/A	533	Grazing	2019 MAR 21 14:23:22	2019 MAR 21 14:39:05	Min Altitude = 223 km	943.0	-50.9	78.1	17.9	
N/A	534	Grazing	2019 MAR 21 16:21:16	2019 MAR 21 16:37:28	Min Altitude = 221 km	972.0	-79.6	78.6	17.9	
N/A	535	Grazing	2019 MAR 21 18:18:52	2019 MAR 21 18:35:55	Min Altitude = 218 km	1023.0	-108.2	78.6	17.9	
N/A	536	Grazing	2019 MAR 21 20:16:33	2019 MAR 21 20:34:20	Min Altitude = 214 km	1067.0	-136.8	78.6	17.9	
N/A	537	Grazing	2019 MAR 21 22:14:28	2019 MAR 21 22:32:38	Min Altitude = 212 km	1090.0	-165.6	79.5	17.9	
N/A	538	Grazing	2019 MAR 22 00:12:23	2019 MAR 22 00:30:58	Min Altitude = 210 km	1115.0	165.8	79.8	17.9	
N/A	539	Grazing	2019 MAR 22 02:10:11	2019 MAR 22 02:29:21	Min Altitude = 207 km	1150.0	137.2	79.6	17.9	
N/A	540	Grazing	2019 MAR 22 04:07:58	2019 MAR 22 04:27:45	Min Altitude = 204 km	1187.0	108.5	80.0	17.9	
N/A	541	Grazing	2019 MAR 22 06:05:50	2019 MAR 22 06:26:03	Min Altitude = 201 km	1213.0	79.8	80.5	17.9	
N/A	542	Grazing	2019 MAR 22 08:03:40	2019 MAR 22 08:24:20	Min Altitude = 198 km	1240.0	51.3	80.5	17.9	
N/A	543	Grazing	2019 MAR 22 10:01:21	2019 MAR 22 10:22:44	Min Altitude = 193 km	1283.0	22.7	80.3	17.9	
N/A	544	Grazing	2019 MAR 22 11:59:10	2019 MAR 22 12:21:10	Min Altitude = 189 km	1320.0	-5.9	80.6	17.9	
N/A	545	Grazing	2019 MAR 22 13:57:08	2019 MAR 22 14:19:35	Min Altitude = 186 km	1347.0	-34.6	80.9	17.9	
N/A	546	Grazing	2019 MAR 22 15:55:05	2019 MAR 22 16:17:54	Min Altitude = 183 km	1369.0	-63.2	81.3	17.9	
N/A	547	Grazing	2019 MAR 22 17:52:51	2019 MAR 22 18:16:10	Min Altitude = 179 km	1399.0	-91.8	81.3	17.9	
N/A	548	Grazing	2019 MAR 22 19:50:34	2019 MAR 22 20:14:23	Min Altitude = 175 km	1429.0	-120.4	81.3	17.9	
N/A	549	Grazing	2019 MAR 22 21:48:26	2019 MAR 22 22:12:36	Min Altitude = 171 km	1450.0	-149.0	81.7	17.9	
N/A	550	Grazing	2019 MAR 22 23:46:22	2019 MAR 23 00:10:50	Min Altitude = 168 km	1468.0	-177.6	82.0	18.0	
N/A	551	Grazing	2019 MAR 23 01:44:14	2019 MAR 23 02:09:06	Min Altitude = 164 km	1492.0	153.8	82.3	18.0	
N/A	552	Grazing	2019 MAR 23 03:42:03	2019 MAR 23 04:07:22	Min Altitude = 160 km	1519.0	125.2	82.2	18.0	
N/A	553	Grazing	2019 MAR 23 05:39:52	2019 MAR 23 06:05:37	Min Altitude = 156 km	1545.0	96.7	82.1	18.0	
N/A	554	Grazing	2019 MAR 23 07:37:45	2019 MAR 23 08:03:48	Min Altitude = 153 km	1563.0	68.1	82.7	18.0	
N/A	555	Grazing	2019 MAR 23 09:35:32	2019 MAR 23 10:02:01	Min Altitude = 147 km	1589.0	39.5	82.6	18.0	
N/A	556	Grazing	2019 MAR 23 11:33:19	2019 MAR 23 12:00:18	Min Altitude = 142 km	1619.0	11.0	82.3	18.0	
