TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,3206,3206,0,2,merged,2022 NOV 26 17:15:39,SO ON
1,1,3151,3151,0,4,merged,2022 NOV 26 21:11:47,SO ON
1,1,3206,3206,0,6,merged,2022 NOV 27 01:08:03,SO ON
1,1,3176,3176,0,167,merged,2022 DEC 10 06:04:29,SO ON
1,1,3182,3182,0,169,merged,2022 DEC 10 10:00:23,SO ON
1,1,3202,3202,0,173,merged,2022 DEC 10 17:52:00,SO ON
1,1,3182,3182,0,174,ingress,2022 DEC 10 19:49:56,SO ON
1,1,3176,3176,0,178,ingress,2022 DEC 11 03:41:38,SO ON
1,1,1889,1889,0,180,ingress,2022 DEC 11 07:37:33,SO ON
3,1,31,31,0,182,ingress,2022 DEC 11 11:33:26,SO ON
1,1,3127,3127,0,183,ingress,2022 DEC 11 13:31:20,SO ON
1,1,3219,3219,0,185,ingress,2022 DEC 11 17:27:11,SO ON
1,1,767,767,0,187,ingress,2022 DEC 11 21:23:03,SO ON
1,1,779,779,0,188,ingress,2022 DEC 11 23:21:02,SO ON
1,1,3220,3220,0,191,ingress,2022 DEC 12 05:14:41,SO ON
1,1,3127,3127,0,193,ingress,2022 DEC 12 09:10:37,SO ON
1,1,3223,3223,0,194,ingress,2022 DEC 12 11:08:33,SO ON
1,1,3215,3215,0,196,ingress,2022 DEC 12 15:04:21,SO ON
1,1,3179,3179,0,198,ingress,2022 DEC 12 19:00:09,SO ON
1,1,3203,3203,0,200,ingress,2022 DEC 12 22:56:06,SO ON
1,1,3203,3203,0,201,ingress,2022 DEC 13 00:54:03,SO ON
1,1,3208,3208,0,204,ingress,2022 DEC 13 06:47:43,SO ON
1,1,3221,3221,0,206,ingress,2022 DEC 13 10:43:39,SO ON
1,1,3209,3209,0,208,ingress,2022 DEC 13 14:39:28,SO ON
1,1,2729,2729,0,209,ingress,2022 DEC 13 16:37:23,SO ON
1,1,3217,3217,0,211,ingress,2022 DEC 13 20:33:12,SO ON
1,1,3179,3179,0,213,ingress,2022 DEC 14 00:29:09,SO ON
1,1,3179,3179,0,215,ingress,2022 DEC 14 04:24:54,SO ON
1,1,2069,2069,0,217,ingress,2022 DEC 14 08:20:45,SO ON
1,1,3210,3210,0,219,ingress,2022 DEC 14 12:16:40,SO ON
1,1,779,779,0,220,ingress,2022 DEC 14 14:14:34,SO ON
1,1,3151,3151,0,222,ingress,2022 DEC 14 18:10:22,SO ON
1,1,3151,3151,0,224,ingress,2022 DEC 14 22:06:13,SO ON
1,1,3220,3220,0,226,ingress,2022 DEC 15 02:02:10,SO ON
1,1,875,875,0,228,ingress,2022 DEC 15 05:57:54,SO ON
1,1,46,46,0,230,ingress,2022 DEC 15 09:53:49,SO ON
1,1,3151,3151,0,232,ingress,2022 DEC 15 13:49:41,SO ON
1,1,905,905,0,234,ingress,2022 DEC 15 17:45:29,SO ON
1,1,1397,1397,0,236,ingress,2022 DEC 15 21:41:18,SO ON
1,1,3151,3151,0,238,ingress,2022 DEC 16 01:37:14,SO ON
1,1,3182,3182,0,241,ingress,2022 DEC 16 07:30:54,SO ON
1,1,42,42,0,244,ingress,2022 DEC 16 13:24:45,SO ON
1,1,3122,3122,0,246,ingress,2022 DEC 16 17:20:34,SO ON
1,1,3218,3218,0,248,ingress,2022 DEC 16 21:16:23,SO ON
1,1,3185,3185,0,250,ingress,2022 DEC 17 01:12:19,SO ON
1,1,3208,3208,0,255,ingress,2022 DEC 17 11:01:55,SO ON
1,1,3205,3205,0,256,ingress,2022 DEC 17 12:59:51,SO ON
1,1,3207,3207,0,259,ingress,2022 DEC 17 18:53:33,SO ON
1,1,3219,3219,0,261,ingress,2022 DEC 17 22:49:24,SO ON
1,1,3203,3203,0,265,ingress,2022 DEC 18 06:41:04,SO ON
1,1,755,755,0,266,ingress,2022 DEC 18 08:38:58,SO ON
1,1,2723,2723,0,268,ingress,2022 DEC 18 12:34:56,SO ON
1,1,3152,3152,0,271,ingress,2022 DEC 18 18:28:39,SO ON
1,1,3206,3206,0,272,ingress,2022 DEC 18 20:26:33,SO ON
1,1,3206,3206,0,274,ingress,2022 DEC 19 00:22:26,SO ON
1,1,767,767,0,277,ingress,2022 DEC 19 06:16:11,SO ON
1,1,1193,1193,0,279,ingress,2022 DEC 19 10:12:00,SO ON
1,1,3205,3205,0,281,ingress,2022 DEC 19 14:07:55,SO ON
1,1,3127,3127,0,283,ingress,2022 DEC 19 18:03:42,SO ON
1,1,3152,3152,0,285,ingress,2022 DEC 19 21:59:31,SO ON
1,1,3210,3210,0,286,ingress,2022 DEC 19 23:57:28,SO ON
1,1,3152,3152,0,288,ingress,2022 DEC 20 03:53:23,SO ON
1,1,1193,1193,0,290,ingress,2022 DEC 20 07:49:07,SO ON
1,1,3219,3219,0,292,ingress,2022 DEC 20 11:45:01,SO ON
1,1,3204,3204,0,293,ingress,2022 DEC 20 13:42:59,SO ON
1,1,3214,3214,0,295,ingress,2022 DEC 20 17:38:47,SO ON
1,1,779,779,0,297,ingress,2022 DEC 20 21:34:36,SO ON
1,1,905,905,0,299,ingress,2022 DEC 21 01:30:30,SO ON
1,1,3203,3203,0,303,ingress,2022 DEC 21 09:22:06,SO ON
1,1,3101,3101,0,304,ingress,2022 DEC 21 11:20:04,SO ON
1,1,53,53,0,306,ingress,2022 DEC 21 15:15:58,SO ON
1,1,3128,3128,0,308,ingress,2022 DEC 21 19:11:46,SO ON
1,1,3203,3203,0,311,ingress,2022 DEC 22 01:05:31,SO ON
1,1,42,42,0,312,ingress,2022 DEC 22 03:03:30,SO ON
1,1,3182,3182,0,315,ingress,2022 DEC 22 08:57:11,SO ON
1,1,3152,3152,0,317,ingress,2022 DEC 22 12:53:05,SO ON
1,1,785,785,0,320,ingress,2022 DEC 22 18:46:52,SO ON
1,1,3182,3182,0,321,ingress,2022 DEC 22 20:44:46,SO ON
1,1,3202,3202,0,323,ingress,2022 DEC 23 00:40:36,SO ON
1,1,821,821,0,327,ingress,2022 DEC 23 08:32:17,SO ON
1,1,761,761,0,329,ingress,2022 DEC 23 12:28:09,SO ON
1,1,755,755,0,332,ingress,2022 DEC 23 18:21:57,SO ON
1,1,3220,3220,0,333,ingress,2022 DEC 23 20:19:51,SO ON
1,1,3213,3213,0,335,ingress,2022 DEC 24 00:15:41,SO ON
1,1,3206,3206,0,338,ingress,2022 DEC 24 06:09:33,SO ON
1,1,34,34,0,340,ingress,2022 DEC 24 10:05:18,SO ON
1,1,3209,3209,0,341,ingress,2022 DEC 24 12:03:15,SO ON
