NOM_02, OCCEG, 41, 77
NOM_02, OCCIN, 21, 77
NOM_03, OCCEG, 10, 23, 34, 45, 47, 49, 55, 65, 68, 70, 79, 82
NOM_03, OCCIN, 3, 5, 7, 28, 41, 42, 45, 53, 65, 68, 79, 84
CO_001, OCCEG, 17
CO_002, OCCEG, 39, 60
CO_002, OCCIN, 25, 34, 35, 51, 60
CO2_01, OCCIN, 39
CO2_02, OCCEG, 15, 19, 21
CO2_02, OCCIN, 47, 70, 71, 80
HCL_01, OCCEG, 42
HCL_01, OCCIN, 29
FUL_01, OCCEG, 51
FUL_01, OCCIN, 31, 82
