NOM_02, OCCEG, 40, 52, 82, 142, 149, 231, 245, 260
NOM_02, OCCIN, 102, 117, 121, 160, 253, 270, 323
NOM_03, OCCEG, 17, 18, 20, 24, 30, 31, 47, 49, 54, 55, 57, 59, 64, 70, 84, 88, 90, 92, 96, 102, 106, 108, 111, 117, 119, 126, 132, 139, 145, 157, 162, 166, 167, 173, 175, 184, 187, 218, 220, 252, 271, 273, 276, 299, 303, 316, 328
NOM_03, OCCIN, 17, 19, 30, 33, 39, 44, 46, 54, 55, 59, 76, 86, 92, 105, 106, 114, 126, 142, 147, 169, 181, 184, 192, 207, 215, 223, 225, 240, 281, 291, 309, 313, 333
NOM_03, OCCME, 14, 15, 16
CO_001, OCCEG, 42, 144, 186, 192
CO_001, OCCIN, 307
CO_002, OCCEG, 26, 46, 66, 72, 76, 77, 125, 154, 194, 196, 258, 314
CO_002, OCCIN, 26, 77, 133, 152, 157, 172, 179, 227, 298
CO2_01, OCCIN, 145, 268, 325
CO2_02, OCCEG, 68, 100, 105, 133, 152, 190, 263, 305
CO2_02, OCCIN, 24, 31, 60, 82, 94, 98, 144, 173, 242, 266, 284
HCL_01, OCCEG, 28, 94, 147
HCL_01, OCCIN, 21, 49, 66, 70, 90, 111, 119, 123, 194, 213
FUL_01, OCCEG, 21, 121, 137, 204, 243, 247, 285, 288
FUL_01, OCCIN, 42, 140, 238
