Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	1	12	Ingress	2019 FEB 23 14:52:27	2019 FEB 23 14:55:26	2019 FEB 23 14:56:02	215.00	69.96	68.04	67.66	-69.14	-67.68	-67.37	19.00	3	-	-	-		
N/A	1	12	Egress	2019 FEB 23 15:37:15	2019 FEB 23 15:37:49	2019 FEB 23 15:40:33	198.00	-112.90	-113.56	-116.35	75.49	75.20	73.89	7.58	3	-	-	-		
N/A	2	12	Ingress	2019 FEB 23 16:50:19	2019 FEB 23 16:53:18	2019 FEB 23 16:53:54	215.00	41.18	39.24	38.85	-69.09	-67.58	-67.26	18.99	1	-	-	-		
NOMAD	2	12	Egress	2019 FEB 23 17:35:06	2019 FEB 23 17:35:40	2019 FEB 23 17:38:24	198.00	-141.39	-142.08	-144.97	75.63	75.33	73.98	7.59	1	134 with 5xDark	Science: orders #134, #dark, #dark, #dark, #dark, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 317: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	3	12	Ingress	2019 FEB 23 18:48:07	2019 FEB 23 18:51:07	2019 FEB 23 18:51:43	216.00	12.42	10.44	10.05	-69.03	-67.47	-67.14	18.99	4	-	-	-		
N/A	3	12	Egress	2019 FEB 23 19:32:55	2019 FEB 23 19:33:29	2019 FEB 23 19:36:13	198.00	-169.90	-170.61	-173.59	75.75	75.45	74.06	7.60	4	-	-	-		
N/A	4	12	Ingress	2019 FEB 23 20:45:57	2019 FEB 23 20:48:57	2019 FEB 23 20:49:33	216.00	-16.42	-18.41	-18.81	-68.90	-67.29	-66.95	18.97	1	-	-	-		
NOMAD	4	12	Egress	2019 FEB 23 21:30:44	2019 FEB 23 21:31:18	2019 FEB 23 21:34:02	198.00	161.47	160.73	157.69	75.81	75.50	74.07	7.60	1	136 with 1xDark	Science: orders #136, #136, #136, #136, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 318: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	5	12	Ingress	2019 FEB 23 22:43:53	2019 FEB 23 22:46:52	2019 FEB 23 22:47:28	215.00	-45.30	-47.30	-47.69	-68.73	-67.09	-66.73	18.96	4	-	-	-		
N/A	5	12	Egress	2019 FEB 23 23:28:38	2019 FEB 23 23:29:12	2019 FEB 23 23:31:56	198.00	132.79	132.04	128.93	75.86	75.54	74.07	7.60	4	-	-	-		
N/A	6	12	Ingress	2019 FEB 24 00:41:48	2019 FEB 24 00:44:47	2019 FEB 24 00:45:23	215.00	-74.15	-76.16	-76.56	-68.60	-66.91	-66.54	18.95	1	-	-	-		
