Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	43	Ingress	2020 JUL 15 02:13:07	2020 JUL 15 02:17:30	2020 JUL 15 02:18:28	321.00	29.59	42.63	44.94	60.86	52.56	50.40	15.92	14	-	-	-		
N/A	43	Egress	2020 JUL 15 02:50:05	2020 JUL 15 02:51:06	2020 JUL 15 02:55:52	347.00	95.46	98.01	113.34	-51.29	-53.54	-62.28	20.16	14	-	-	-		
ACS	44	Ingress	2020 JUL 15 04:11:01	2020 JUL 15 04:15:25	2020 JUL 15 04:16:24	323.00	0.86	14.00	16.35	60.87	52.51	50.30	15.93	3	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; &mroOverlap; 	
ACS	44	Egress	2020 JUL 15 04:47:53	2020 JUL 15 04:48:55	2020 JUL 15 04:53:43	350.00	66.42	68.98	84.29	-50.94	-53.24	-62.12	20.14	3	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; &mroOverlap; 	
NOMAD	45	Ingress	2020 JUL 15 06:08:52	2020 JUL 15 06:13:19	2020 JUL 15 06:14:18	326.00	-27.83	-14.52	-12.17	60.86	52.37	50.15	15.94	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:OLYMPUS MONS; 	
NOMAD	45	Egress	2020 JUL 15 06:45:38	2020 JUL 15 06:46:40	2020 JUL 15 06:51:29	351.00	37.38	39.91	55.08	-50.57	-52.89	-61.90	20.11	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:OLYMPUS MONS; 	
ACS	46	Ingress	2020 JUL 15 08:06:50	2020 JUL 15 08:11:18	2020 JUL 15 08:12:18	328.00	-56.21	-42.93	-40.56	60.72	52.11	49.84	15.96	14	-	-	-		
ACS	46	Egress	2020 JUL 15 08:43:26	2020 JUL 15 08:44:28	2020 JUL 15 08:49:19	353.00	8.34	10.84	25.96	-50.20	-52.54	-61.71	20.08	14	-	-	-		
NOMAD	47	Ingress	2020 JUL 15 10:04:50	2020 JUL 15 10:09:20	2020 JUL 15 10:10:21	331.00	-84.61	-71.32	-68.94	60.57	51.84	49.51	15.98	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	47	Egress	2020 JUL 15 10:41:17	2020 JUL 15 10:42:20	2020 JUL 15 10:47:13	356.00	-20.74	-18.23	-3.15	-49.80	-52.20	-61.53	20.05	1	6SUBD CO2 CO #1	Science: orders #119, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	48	Ingress	2020 JUL 15 12:02:51	2020 JUL 15 12:07:23	2020 JUL 15 12:08:24	333.00	-113.11	-99.78	-97.41	60.47	51.60	49.26	15.99	1	127 only #2	Science: orders #127, #127, #127, #127, #127, #127, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	48	Egress	2020 JUL 15 12:39:08	2020 JUL 15 12:40:12	2020 JUL 15 12:45:07	359.00	-49.87	-47.35	-32.37	-49.35	-51.81	-61.30	20.02	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	49	Ingress	2020 JUL 15 14:00:48	2020 JUL 15 14:05:22	2020 JUL 15 14:06:24	336.00	-141.83	-128.37	-125.96	60.47	51.50	49.11	16.00	14	-	-	-		
N/A	49	Egress	2020 JUL 15 14:36:57	2020 JUL 15 14:38:01	2020 JUL 15 14:42:59	362.00	-78.98	-76.51	-61.60	-48.89	-51.37	-61.06	19.99	14	-	-	-		
N/A	50	Ingress	2020 JUL 15 15:58:41	2020 JUL 15 16:03:18	2020 JUL 15 16:04:20	339.00	-170.62	-156.96	-154.56	60.50	51.41	49.00	16.01	14	-	-	-		
N/A	50	Egress	2020 JUL 15 16:34:44	2020 JUL 15 16:35:49	2020 JUL 15 16:40:49	365.00	-108.02	-105.55	-90.68	-48.49	-51.02	-60.86	19.96	14	-	-	-		
ACS	51	Ingress	2020 JUL 15 17:56:35	2020 JUL 15 18:01:14	2020 JUL 15 18:02:17	342.00	160.72	174.49	176.93	60.48	51.28	48.82	16.02	17	-	-	-		
ACS	51	Egress	2020 JUL 15 18:32:31	2020 JUL 15 18:33:36	2020 JUL 15 18:38:39	368.00	-137.00	-134.55	-119.65	-48.15	-50.70	-60.72	19.94	17	-	-	-		
NOMAD	52	Ingress	2020 JUL 15 19:54:33	2020 JUL 15 19:59:14	2020 JUL 15 20:00:17	344.00	132.36	146.12	148.54	60.32	50.97	48.50	16.04	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	52	Egress	2020 JUL 15 20:30:19	2020 JUL 15 20:31:25	2020 JUL 15 20:36:29	370.00	-166.03	-163.58	-148.80	-47.73	-50.35	-60.49	19.91	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	53	Ingress	2020 JUL 15 21:52:32	2020 JUL 15 21:57:15	2020 JUL 15 21:58:19	347.00	103.90	117.69	120.13	60.20	50.72	48.19	16.06	14	-	-	-		
ACS	53	Egress	2020 JUL 15 22:28:07	2020 JUL 15 22:29:14	2020 JUL 15 22:34:19	372.00	164.88	167.34	-178.04	-47.27	-49.94	-60.23	19.89	14	-	-	-		
N/A	54	Ingress	2020 JUL 15 23:50:32	2020 JUL 15 23:55:17	2020 JUL 15 23:56:22	350.00	75.33	89.19	91.65	60.13	50.52	47.94	16.07	14	-	-	-		
N/A	54	Egress	2020 JUL 16 00:25:57	2020 JUL 16 00:27:04	2020 JUL 16 00:32:13	376.00	135.82	138.24	152.89	-46.83	-49.52	-60.03	19.86	14	-	-	-		
NOMAD	55	Ingress	2020 JUL 16 01:48:30	2020 JUL 16 01:53:18	2020 JUL 16 01:54:23	353.00	46.69	60.68	63.13	60.09	50.33	47.73	16.08	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	55	Egress	2020 JUL 16 02:23:48	2020 JUL 16 02:24:56	2020 JUL 16 02:30:08	380.00	106.80	109.23	123.89	-46.42	-49.17	-59.87	19.83	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	56	Ingress	2020 JUL 16 03:46:26	2020 JUL 16 03:51:16	2020 JUL 16 03:52:22	356.00	17.98	32.09	34.57	60.09	50.22	47.57	16.09	14	-	-	-		
N/A	56	Egress	2020 JUL 16 04:21:36	2020 JUL 16 04:22:45	2020 JUL 16 04:27:59	383.00	77.78	80.22	94.82	-46.01	-48.82	-59.67	19.81	14	-	-	-		
ACS	57	Ingress	2020 JUL 16 05:44:18	2020 JUL 16 05:49:10	2020 JUL 16 05:50:17	359.00	-10.74	3.49	6.01	60.10	50.13	47.43	16.10	14	-	-	-		
ACS	57	Egress	2020 JUL 16 06:19:21	2020 JUL 16 06:20:30	2020 JUL 16 06:25:47	386.00	48.76	51.17	65.73	-45.57	-48.40	-59.45	19.78	14	-	-	-		
NOMAD	58	Ingress	2020 JUL 16 07:42:14	2020 JUL 16 07:47:09	2020 JUL 16 07:48:16	362.00	-39.19	-24.89	-22.39	59.97	49.83	47.11	16.12	1	6SUBD CO H2O #2	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	58	Egress	2020 JUL 16 08:17:06	2020 JUL 16 08:18:16	2020 JUL 16 08:23:35	389.00	19.74	22.16	36.65	-45.13	-48.01	-59.22	19.76	1	6SUBD Nom CO #3	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	59	Ingress	2020 JUL 16 09:40:16	2020 JUL 16 09:45:13	2020 JUL 16 09:46:21	365.00	-67.46	-53.23	-50.72	59.76	49.46	46.68	16.14	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	59	Egress	2020 JUL 16 10:14:55	2020 JUL 16 10:16:06	2020 JUL 16 10:21:28	393.00	-9.31	-6.89	7.57	-44.65	-47.60	-59.01	19.73	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	60	Ingress	2020 JUL 16 11:38:16	2020 JUL 16 11:43:16	2020 JUL 16 11:44:25	369.00	-95.92	-81.63	-79.11	59.63	49.15	46.32	16.16	14	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
ACS	60	Egress	2020 JUL 16 12:12:44	2020 JUL 16 12:13:56	2020 JUL 16 12:19:20	396.00	-38.40	-35.99	-21.64	-44.13	-47.13	-58.72	19.70	14	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	61	Ingress	2020 JUL 16 13:36:15	2020 JUL 16 13:41:17	2020 JUL 16 13:42:27	372.00	-124.50	-110.15	-107.61	59.57	48.96	46.07	16.17	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	61	Egress	2020 JUL 16 14:10:32	2020 JUL 16 14:11:45	2020 JUL 16 14:17:12	400.00	-67.51	-65.11	-50.86	-43.55	-46.62	-58.42	19.67	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	62	Ingress	2020 JUL 16 15:34:10	2020 JUL 16 15:39:15	2020 JUL 16 15:40:26	376.00	-153.30	-138.76	-136.18	59.61	48.86	45.92	16.18	14	-	-	-		
N/A	62	Egress	2020 JUL 16 16:08:17	2020 JUL 16 16:09:30	2020 JUL 16 16:15:00	403.00	-96.56	-94.20	-80.04	-43.03	-46.12	-58.13	19.64	14	-	-	-		
ACS	63	Ingress	2020 JUL 16 17:32:02	2020 JUL 16 17:37:11	2020 JUL 16 17:38:22	380.00	177.95	-167.29	-164.73	59.63	48.70	45.75	16.19	3	-	-	-		
ACS	63	Egress	2020 JUL 16 18:06:03	2020 JUL 16 18:07:17	2020 JUL 16 18:12:51	408.00	-125.53	-123.16	-108.95	-42.60	-45.75	-57.98	19.62	3	-	-	-		
NOMAD	64	Ingress	2020 JUL 16 19:29:59	2020 JUL 16 19:35:10	2020 JUL 16 19:36:22	383.00	149.55	164.29	166.87	59.48	48.41	45.40	16.21	1	BgSubTest 06	Science: orders #167, #136, #169, #121, #189, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	64	Egress	2020 JUL 16 20:03:49	2020 JUL 16 20:05:04	2020 JUL 16 20:10:40	411.00	-154.52	-152.14	-137.98	-42.15	-45.36	-57.76	19.60	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	65	Ingress	2020 JUL 16 21:27:59	2020 JUL 16 21:33:13	2020 JUL 16 21:34:26	387.00	121.20	135.94	138.53	59.30	48.04	44.96	16.23	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	65	Egress	2020 JUL 16 22:01:34	2020 JUL 16 22:02:50	2020 JUL 16 22:08:28	414.00	176.42	178.79	-167.18	-41.59	-44.87	-57.44	19.57	1	6SUBD Nom CH4 #1	Science: orders #134, #136, #148, #164, #187, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	66	Ingress	2020 JUL 16 23:25:59	2020 JUL 16 23:31:16	2020 JUL 16 23:32:30	391.00	92.70	107.51	110.11	59.19	47.74	44.60	16.25	14	-	-	-	&daysideMatch:ARGYRE; 	
ACS	66	Egress	2020 JUL 16 23:59:22	2020 JUL 17 00:00:39	2020 JUL 17 00:06:20	418.00	147.35	149.72	163.67	-41.02	-44.36	-57.15	19.54	14	-	-	-	&daysideMatch:ARGYRE; 	
N/A	67	Ingress	2020 JUL 17 01:23:59	2020 JUL 17 01:29:19	2020 JUL 17 01:30:34	395.00	64.12	79.02	81.64	59.11	47.50	44.30	16.27	17	-	-	-	&daysideMatch:EASTERN COPRATES; &daysideMatch:COPRATES RISE; 	
N/A	67	Egress	2020 JUL 17 01:57:11	2020 JUL 17 01:58:29	2020 JUL 17 02:04:14	423.00	118.32	120.69	134.65	-40.50	-43.90	-56.93	19.52	17	-	-	-	&daysideMatch:EASTERN COPRATES; &daysideMatch:COPRATES RISE; 	
N/A	68	Ingress	2020 JUL 17 03:21:56	2020 JUL 17 03:27:19	2020 JUL 17 03:28:35	399.00	35.45	50.48	53.12	59.09	47.32	44.06	16.28	14	-	-	-		
N/A	68	Egress	2020 JUL 17 03:54:58	2020 JUL 17 03:56:17	2020 JUL 17 04:02:06	428.00	89.32	91.68	105.65	-39.99	-43.46	-56.72	19.49	14	-	-	-		
NOMAD	69	Ingress	2020 JUL 17 05:19:50	2020 JUL 17 05:25:16	2020 JUL 17 05:26:33	403.00	6.73	21.91	24.58	59.10	47.18	43.87	16.29	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:PAVONIS MONS; 	
NOMAD	69	Egress	2020 JUL 17 05:52:42	2020 JUL 17 05:54:02	2020 JUL 17 05:59:54	432.00	60.31	62.67	76.59	-39.47	-43.00	-56.46	19.47	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:PAVONIS MONS; 	
ACS	70	Ingress	2020 JUL 17 07:17:43	2020 JUL 17 07:23:12	2020 JUL 17 07:24:30	407.00	-21.84	-6.56	-3.88	59.03	46.94	43.57	16.30	14	-	-	-		
ACS	70	Egress	2020 JUL 17 07:50:24	2020 JUL 17 07:51:45	2020 JUL 17 07:57:40	436.00	31.30	33.65	47.49	-38.90	-42.49	-56.17	19.44	14	-	-	-		
NOMAD	71	Ingress	2020 JUL 17 09:15:43	2020 JUL 17 09:21:16	2020 JUL 17 09:22:35	412.00	-50.14	-34.86	-32.18	58.82	46.48	43.05	16.33	1	6SUBD Nom CH4 #1	Science: orders #134, #136, #148, #164, #187, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	71	Egress	2020 JUL 17 09:48:09	2020 JUL 17 09:49:31	2020 JUL 17 09:55:30	441.00	2.25	4.60	18.41	-38.30	-41.96	-55.89	19.42	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	72	Ingress	2020 JUL 17 11:13:46	2020 JUL 17 11:19:22	2020 JUL 17 11:20:43	417.00	-78.44	-63.20	-60.49	58.60	46.05	42.51	16.35	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	72	Egress	2020 JUL 17 11:45:56	2020 JUL 17 11:47:20	2020 JUL 17 11:53:22	446.00	-26.83	-24.46	-10.74	-37.65	-41.42	-55.57	19.39	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	73	Ingress	2020 JUL 17 13:11:47	2020 JUL 17 13:17:27	2020 JUL 17 13:18:49	422.00	-106.93	-91.62	-88.90	58.48	45.70	42.10	16.37	3	-	-	-	&daysideMatch:INSIGHT; 	
ACS	73	Egress	2020 JUL 17 13:43:41	2020 JUL 17 13:45:06	2020 JUL 17 13:51:12	451.00	-55.93	-53.58	-39.95	-36.94	-40.77	-55.19	19.36	3	-	-	-	&daysideMatch:INSIGHT; 	
N/A	74	Ingress	2020 JUL 17 15:09:43	2020 JUL 17 15:15:28	2020 JUL 17 15:16:51	428.00	-135.67	-120.13	-117.40	58.49	45.48	41.81	16.39	14	-	-	-		
N/A	74	Egress	2020 JUL 17 15:41:25	2020 JUL 17 15:42:51	2020 JUL 17 15:49:02	457.00	-85.01	-82.67	-69.09	-36.24	-40.14	-54.86	19.33	14	-	-	-		
NOMAD	75	Ingress	2020 JUL 17 17:07:37	2020 JUL 17 17:13:25	2020 JUL 17 17:14:50	433.00	-164.40	-148.71	-145.92	58.50	45.34	41.57	16.39	1	127 only #2	Science: orders #127, #127, #127, #127, #127, #127, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	75	Egress	2020 JUL 17 17:39:09	2020 JUL 17 17:40:36	2020 JUL 17 17:46:51	462.00	-114.02	-111.68	-98.13	-35.64	-39.61	-54.58	19.30	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	76	Ingress	2020 JUL 17 19:05:33	2020 JUL 17 19:11:25	2020 JUL 17 19:12:51	438.00	167.06	-177.15	-174.35	58.42	45.04	41.21	16.41	14	-	-	-		
ACS	76	Egress	2020 JUL 17 19:36:52	2020 JUL 17 19:38:21	2020 JUL 17 19:44:40	468.00	-143.00	-140.64	-127.07	-35.08	-39.15	-54.36	19.28	14	-	-	-		
NOMAD	77	Ingress	2020 JUL 17 21:03:33	2020 JUL 17 21:09:29	2020 JUL 17 21:10:56	443.00	138.79	154.56	157.34	58.18	44.54	40.64	16.44	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	77	Egress	2020 JUL 17 21:34:34	2020 JUL 17 21:36:04	2020 JUL 17 21:42:27	473.00	-172.05	-169.69	-156.20	-34.39	-38.53	-54.01	19.25	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	78	Ingress	2020 JUL 17 23:01:33	2020 JUL 17 23:07:34	2020 JUL 17 23:09:03	450.00	110.32	126.18	128.99	58.04	44.12	40.11	16.46	14	-	-	-		
ACS	78	Egress	2020 JUL 17 23:32:18	2020 JUL 17 23:33:50	2020 JUL 17 23:40:16	478.00	158.87	161.24	174.60	-33.63	-37.89	-53.60	19.22	14	-	-	-		
N/A	79	Ingress	2020 JUL 18 00:59:34	2020 JUL 18 01:05:39	2020 JUL 18 01:07:10	456.00	81.81	97.74	100.59	57.93	43.77	39.65	16.48	17	-	-	-		
N/A	79	Egress	2020 JUL 18 01:30:03	2020 JUL 18 01:31:37	2020 JUL 18 01:38:08	485.00	129.81	132.20	145.55	-32.93	-37.30	-53.31	19.20	17	-	-	-		
N/A	80	Ingress	2020 JUL 18 02:57:33	2020 JUL 18 03:03:43	2020 JUL 18 03:05:15	462.00	53.21	69.29	72.14	57.86	43.44	39.26	16.50	3	-	-	-	&mroOverlap; 	
N/A	80	Egress	2020 JUL 18 03:27:48	2020 JUL 18 03:29:23	2020 JUL 18 03:36:00	492.00	100.80	103.17	116.57	-32.27	-36.71	-53.06	19.17	3	-	-	-	&mroOverlap; 	
NOMAD	81	Ingress	2020 JUL 18 04:55:30	2020 JUL 18 05:01:43	2020 JUL 18 05:03:17	467.00	24.60	40.77	43.66	57.80	43.21	38.92	16.51	1	CO2 Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	81	Egress	2020 JUL 18 05:25:31	2020 JUL 18 05:27:08	2020 JUL 18 05:33:50	499.00	71.78	74.18	87.58	-31.60	-36.15	-52.79	19.15	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	82	Ingress	2020 JUL 18 06:53:22	2020 JUL 18 06:59:40	2020 JUL 18 07:01:15	473.00	-4.06	12.29	15.19	57.79	42.94	38.59	16.52	1	6SUBD Nom CO #5	Science: orders #168, #136, #169, #121, #189, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	82	Egress	2020 JUL 18 07:23:10	2020 JUL 18 07:24:49	2020 JUL 18 07:31:35	505.00	42.77	45.18	58.52	-30.89	-35.55	-52.45	19.12	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	83	Ingress	2020 JUL 18 08:51:19	2020 JUL 18 08:57:42	2020 JUL 18 08:59:20	481.00	-32.47	-16.07	-13.11	57.62	42.49	37.97	16.55	3	-	-	-	&mroOverlap; 	
ACS	83	Egress	2020 JUL 18 09:20:50	2020 JUL 18 09:22:31	2020 JUL 18 09:29:21	511.00	13.72	16.14	29.41	-30.10	-34.89	-52.06	19.10	3	-	-	-	&mroOverlap; 	
NOMAD	84	Ingress	2020 JUL 18 10:49:23	2020 JUL 18 10:55:52	2020 JUL 18 10:57:32	489.00	-60.66	-44.29	-41.33	57.32	41.82	37.19	16.58	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	84	Egress	2020 JUL 18 11:18:31	2020 JUL 18 11:20:14	2020 JUL 18 11:27:11	520.00	-15.38	-12.95	0.33	-29.23	-34.13	-51.71	19.07	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	85	Ingress	2020 JUL 18 12:47:27	2020 JUL 18 12:54:01	2020 JUL 18 12:55:44	497.00	-89.00	-72.62	-69.63	57.09	41.29	36.49	16.61	14	-	-	-	&possibleOCM; &daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; 	
N/A	85	Egress	2020 JUL 18 13:16:13	2020 JUL 18 13:17:59	2020 JUL 18 13:25:02	529.00	-44.50	-42.05	-28.81	-28.29	-33.36	-51.30	19.03	14	-	-	-	&possibleOCM; &daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; 	
N/A	86	Ingress	2020 JUL 18 14:45:25	2020 JUL 18 14:52:06	2020 JUL 18 14:53:51	506.00	-117.62	-101.04	-98.02	57.03	40.88	35.96	16.63	14	-	-	-	&possibleOCM; 	
