Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
15	Nightside	2020 JUL 12 19:02:52	2020 JUL 12 19:32:25	2020 JUL 12 20:01:59	3546.74	77.52	-159.27	-116.90	68.81	14.91	-68.81	139.71	21.20	1	-	-	-		
15	Dayside	2020 JUL 12 20:01:59	2020 JUL 12 20:31:24	2020 JUL 12 21:00:49	3530.46	-116.90	6.67	48.72	-68.81	-13.45	68.81	40.42	9.22	1	-		COP row -1: UVIS off		
16	Nightside	2020 JUL 12 21:00:49	2020 JUL 12 21:30:22	2020 JUL 12 21:59:55	3546.00	48.72	171.75	-145.84	68.81	14.85	-68.81	139.43	21.18	3	-	-	-		
16	Dayside	2020 JUL 12 21:59:55	2020 JUL 12 22:29:21	2020 JUL 12 22:58:46	3531.14	-145.84	-22.31	19.74	-68.81	-13.45	68.81	40.70	9.20	3	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
17	Nightside	2020 JUL 12 22:58:46	2020 JUL 12 23:28:19	2020 JUL 12 23:57:51	3544.66	19.74	142.77	-174.86	68.81	14.86	-68.81	139.15	21.16	14	-	-	-		
17	Dayside	2020 JUL 12 23:57:51	2020 JUL 13 00:27:16	2020 JUL 13 00:56:41	3530.45	-174.86	-51.28	-9.39	-68.81	-13.46	68.81	40.97	9.18	14	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
18	Nightside	2020 JUL 13 00:56:41	2020 JUL 13 01:26:13	2020 JUL 13 01:55:45	3543.53	-9.39	113.81	156.05	68.81	14.94	-68.81	138.90	21.14	1	-	-	-		
18	Dayside	2020 JUL 13 01:55:45	2020 JUL 13 02:25:09	2020 JUL 13 02:54:34	3529.00	156.05	-80.23	-38.52	-68.81	-13.47	68.82	41.22	9.16	1	-		COP row -1: UVIS off		
19	Nightside	2020 JUL 13 02:54:34	2020 JUL 13 03:24:05	2020 JUL 13 03:53:37	3542.87	-38.52	84.87	126.98	68.82	15.00	-68.82	138.67	21.12	3	-	-	-		
19	Dayside	2020 JUL 13 03:53:37	2020 JUL 13 04:23:01	2020 JUL 13 04:52:25	3528.30	126.98	-109.15	-67.48	-68.82	-13.50	68.81	41.45	9.14	3	CH4 3SUBD 01	Science: orders #134, #136, #168, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0	&daysideMatch:ASCRAEUS MONS; 	
20	Nightside	2020 JUL 13 04:52:25	2020 JUL 13 05:21:56	2020 JUL 13 05:51:28	3542.47	-67.48	55.96	98.05	68.81	14.98	-68.81	138.43	21.11	14	-	-	-		
20	Dayside	2020 JUL 13 05:51:28	2020 JUL 13 06:20:53	2020 JUL 13 06:50:18	3530.73	98.05	-138.09	-96.27	-68.81	-13.50	68.81	41.70	9.12	14	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0	&daysideMatch:OLYMPUS MONS; 	
21	Nightside	2020 JUL 13 06:50:18	2020 JUL 13 07:19:50	2020 JUL 13 07:49:22	3543.39	-96.27	27.01	69.29	68.81	14.92	-68.80	138.16	21.09	1	-	-	-		
21	Dayside	2020 JUL 13 07:49:22	2020 JUL 13 08:18:48	2020 JUL 13 08:48:14	3532.09	69.29	-167.05	-125.10	-68.80	-13.46	68.80	41.98	9.11	1	-		COP row -1: UVIS off		
22	Nightside	2020 JUL 13 08:48:14	2020 JUL 13 09:17:46	2020 JUL 13 09:47:19	3545.49	-125.10	-1.97	40.45	68.80	14.91	-68.79	137.88	21.07	14	-	-	-		
22	Dayside	2020 JUL 13 09:47:19	2020 JUL 13 10:16:45	2020 JUL 13 10:46:10	3530.76	40.45	163.97	-154.05	-68.79	-13.42	68.79	42.26	9.09	14	-		COP row -1: UVIS off		
23	Nightside	2020 JUL 13 10:46:10	2020 JUL 13 11:15:43	2020 JUL 13 11:45:17	3546.74	-154.05	-30.95	11.43	68.79	14.91	-68.79	137.61	21.05	1	-	-	-		
23	Dayside	2020 JUL 13 11:45:17	2020 JUL 13 12:14:41	2020 JUL 13 12:44:06	3528.91	11.43	134.99	176.91	-68.79	-13.46	68.79	42.53	9.07	1	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
24	Nightside	2020 JUL 13 12:44:06	2020 JUL 13 13:13:39	2020 JUL 13 13:43:12	3545.92	176.91	-59.91	-17.72	68.79	14.93	-68.79	137.35	21.03	28	-	-	-		
24	Dayside	2020 JUL 13 13:43:12	2020 JUL 13 14:12:35	2020 JUL 13 14:41:59	3527.58	-17.72	106.03	147.79	-68.79	-13.53	68.79	42.77	9.05	28	Nominal Limb 01	Science: orders #164, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0	&trueDayLimb; 	
25	Nightside	2020 JUL 13 14:41:59	2020 JUL 13 15:11:31	2020 JUL 13 15:41:03	3544.12	147.79	-88.85	-46.84	68.79	14.97	-68.79	137.11	21.01	14	-	-	-		
25	Dayside	2020 JUL 13 15:41:03	2020 JUL 13 16:10:27	2020 JUL 13 16:39:50	3527.19	-46.84	77.10	118.72	-68.79	-13.57	68.79	43.00	9.03	14	-		COP row -1: UVIS off	&mroOverlap; 	
26	Nightside	2020 JUL 13 16:39:50	2020 JUL 13 17:09:23	2020 JUL 13 17:38:55	3544.13	118.72	-117.78	-75.72	68.79	15.00	-68.79	136.87	20.99	1	-	-	-		
26	Dayside	2020 JUL 13 17:38:55	2020 JUL 13 18:08:19	2020 JUL 13 18:37:42	3527.89	-75.72	48.18	89.86	-68.79	-13.53	68.78	43.26	9.01	1	-		COP row -1: UVIS off		
27	Nightside	2020 JUL 13 18:37:42	2020 JUL 13 19:07:16	2020 JUL 13 19:36:49	3546.42	89.86	-146.72	-104.49	68.78	14.97	-68.78	136.61	20.98	14	-	-	-		
27	Dayside	2020 JUL 13 19:36:49	2020 JUL 13 20:06:14	2020 JUL 13 20:35:39	3529.91	-104.49	19.22	61.13	-68.78	-13.51	68.77	43.52	8.99	14	-		COP row -1: UVIS off		
28	Nightside	2020 JUL 13 20:35:39	2020 JUL 13 21:05:12	2020 JUL 13 21:34:45	3546.28	61.13	-175.69	-133.39	68.77	14.90	-68.77	136.33	20.96	1	-	-	-		
28	Dayside	2020 JUL 13 21:34:45	2020 JUL 13 22:04:11	2020 JUL 13 22:33:36	3531.14	-133.39	-9.76	32.22	-68.77	-13.52	68.76	43.80	8.97	1	Surface Ice 4SUBD 02	Science: orders #199, #189, #188, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off		
29	Nightside	2020 JUL 13 22:33:36	2020 JUL 13 23:03:09	2020 JUL 13 23:32:41	3545.00	32.22	155.33	-162.40	68.76	14.89	-68.76	136.05	20.94	14	-	-	-		
29	Dayside	2020 JUL 13 23:32:41	2020 JUL 14 00:02:07	2020 JUL 14 00:31:32	3531.00	-162.40	-38.74	3.12	-68.76	-13.53	68.76	44.07	8.96	14	-		COP row -1: UVIS off		
30	Nightside	2020 JUL 14 00:31:32	2020 JUL 14 01:01:04	2020 JUL 14 01:30:36	3543.72	3.12	126.35	168.52	68.76	14.96	-68.76	135.79	20.92	14	-	-	-		
30	Dayside	2020 JUL 14 01:30:36	2020 JUL 14 02:00:01	2020 JUL 14 02:29:26	3529.60	168.52	-67.70	-26.06	-68.76	-13.55	68.76	44.33	8.94	14	-		COP row -1: UVIS off	&daysideMatch:EAST THAUMASIA; 	
31	Nightside	2020 JUL 14 02:29:26	2020 JUL 14 02:58:57	2020 JUL 14 03:28:29	3543.11	-26.06	97.40	139.41	68.76	15.05	-68.75	135.56	20.90	14	-	-	-		
31	Dayside	2020 JUL 14 03:28:29	2020 JUL 14 03:57:53	2020 JUL 14 04:27:17	3528.16	139.41	-96.64	-55.14	-68.75	-13.59	68.75	44.57	8.92	14	-		COP row -1: UVIS off	&daysideMatch:CLARITAS RISE; 	
32	Nightside	2020 JUL 14 04:27:17	2020 JUL 14 04:56:48	2020 JUL 14 05:26:19	3542.40	-55.14	68.48	110.37	68.75	15.08	-68.75	135.32	20.88	1	-	-	-		
32	Dayside	2020 JUL 14 05:26:19	2020 JUL 14 05:55:44	2020 JUL 14 06:25:09	3529.69	110.37	-125.56	-83.97	-68.75	-13.61	68.74	44.80	8.90	1	Surface Ice 4SUBD 02	Science: orders #199, #189, #188, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
33	Nightside	2020 JUL 14 06:25:09	2020 JUL 14 06:54:40	2020 JUL 14 07:24:12	3542.96	-83.97	39.54	81.57	68.74	15.03	-68.74	135.06	20.86	1	-	-	-		
33	Dayside	2020 JUL 14 07:24:12	2020 JUL 14 07:53:38	2020 JUL 14 08:23:04	3531.91	81.57	-154.51	-112.76	-68.74	-13.58	68.73	45.07	8.88	1	-		COP row -1: UVIS off		
34	Nightside	2020 JUL 14 08:23:04	2020 JUL 14 08:52:36	2020 JUL 14 09:22:09	3544.93	-112.76	10.57	52.79	68.73	15.00	-68.72	134.78	20.84	14	-	-	-		
34	Dayside	2020 JUL 14 09:22:09	2020 JUL 14 09:51:34	2020 JUL 14 10:21:00	3531.20	52.79	176.51	-141.68	-68.72	-13.53	68.72	45.36	8.86	14	-		COP row -1: UVIS off		
35	Nightside	2020 JUL 14 10:21:00	2020 JUL 14 10:50:33	2020 JUL 14 11:20:07	3546.65	-141.68	-18.41	23.84	68.72	15.00	-68.72	134.51	20.82	1	-	-	-		
35	Dayside	2020 JUL 14 11:20:07	2020 JUL 14 11:49:31	2020 JUL 14 12:18:56	3529.33	23.84	147.52	-170.71	-68.72	-13.55	68.71	45.63	8.84	1	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0	&daysideMatch:AEOLIS MENSAE MFF; 	
36	Nightside	2020 JUL 14 12:18:56	2020 JUL 14 12:48:29	2020 JUL 14 13:18:03	3546.74	-170.71	-47.38	-5.31	68.71	15.03	-68.71	134.25	20.81	14	-	-	-		
36	Dayside	2020 JUL 14 13:18:03	2020 JUL 14 13:47:26	2020 JUL 14 14:16:50	3527.67	-5.31	118.55	160.17	-68.71	-13.63	68.70	45.88	8.82	14	-		COP row -1: UVIS off		
37	Nightside	2020 JUL 14 14:16:50	2020 JUL 14 14:46:23	2020 JUL 14 15:15:55	3545.14	160.17	-76.34	-34.51	68.70	15.07	-68.70	134.00	20.79	14	-	-	-		
37	Dayside	2020 JUL 14 15:15:55	2020 JUL 14 15:45:19	2020 JUL 14 16:14:42	3526.87	-34.51	89.61	131.02	-68.70	-13.71	68.69	46.12	8.81	14	-		COP row -1: UVIS off		
38	Nightside	2020 JUL 14 16:14:42	2020 JUL 14 16:44:14	2020 JUL 14 17:13:46	3543.69	131.02	-105.27	-63.53	68.69	15.13	-68.69	133.77	20.77	1	-	-	-		
38	Dayside	2020 JUL 14 17:13:46	2020 JUL 14 17:43:10	2020 JUL 14 18:12:33	3527.06	-63.53	60.69	102.03	-68.69	-13.70	68.68	46.36	8.79	1	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
39	Nightside	2020 JUL 14 18:12:33	2020 JUL 14 18:42:06	2020 JUL 14 19:11:39	3545.48	102.03	-134.21	-92.31	68.68	15.15	-68.68	133.52	20.75	1	-	-	-		
39	Dayside	2020 JUL 14 19:11:39	2020 JUL 14 19:41:03	2020 JUL 14 20:10:27	3528.82	-92.31	31.75	73.29	-68.68	-13.64	68.67	46.62	8.77	1	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
40	Nightside	2020 JUL 14 20:10:27	2020 JUL 14 20:40:01	2020 JUL 14 21:09:34	3546.70	73.29	-163.17	-121.16	68.67	15.10	-68.66	133.24	20.73	14	-	-	-		
40	Dayside	2020 JUL 14 21:09:34	2020 JUL 14 21:38:59	2020 JUL 14 22:08:25	3530.53	-121.16	2.77	44.46	-68.66	-13.65	68.66	46.89	8.75	14	-		COP row -1: UVIS off		
41	Nightside	2020 JUL 14 22:08:25	2020 JUL 14 22:37:57	2020 JUL 14 23:07:30	3545.65	44.46	167.85	-150.14	68.66	15.06	-68.65	132.96	20.71	1	-	-	-		
41	Dayside	2020 JUL 14 23:07:30	2020 JUL 14 23:36:56	2020 JUL 15 00:06:21	3530.99	-150.14	-26.21	15.42	-68.65	-13.67	68.64	47.16	8.73	1	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
42	Nightside	2020 JUL 15 00:06:21	2020 JUL 15 00:35:53	2020 JUL 15 01:05:26	3544.30	15.42	138.87	-179.21	68.64	15.11	-68.64	132.69	20.69	14	-	-	-		
42	Dayside	2020 JUL 15 01:05:26	2020 JUL 15 01:34:50	2020 JUL 15 02:04:15	3529.95	-179.21	-55.19	-13.77	-68.64	-13.70	68.63	47.43	8.71	14	-		COP row -1: UVIS off		
43	Nightside	2020 JUL 15 02:04:15	2020 JUL 15 02:33:47	2020 JUL 15 03:03:19	3543.30	-13.77	109.90	151.65	68.63	15.21	-68.62	132.45	20.67	14	-	-	-		
43	Dayside	2020 JUL 15 03:03:19	2020 JUL 15 03:32:43	2020 JUL 15 04:02:07	3528.45	151.65	-84.14	-42.95	-68.62	-13.75	68.62	47.68	8.69	14	-		COP row -1: UVIS off		
44	Nightside	2020 JUL 15 04:02:07	2020 JUL 15 04:31:39	2020 JUL 15 05:01:10	3542.69	-42.95	80.96	122.54	68.62	15.28	-68.61	132.21	20.65	3	-	-	-		
44	Dayside	2020 JUL 15 05:01:10	2020 JUL 15 05:30:34	2020 JUL 15 05:59:58	3528.35	122.54	-113.07	-71.91	-68.61	-13.80	68.60	47.91	8.67	3	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0	&daysideMatch:CERAUNIUS FOSSAE; &mroOverlap; 	
45	Nightside	2020 JUL 15 05:59:58	2020 JUL 15 06:29:30	2020 JUL 15 06:59:01	3542.53	-71.91	52.04	93.62	68.60	15.26	-68.59	131.97	20.64	1	-	-	-		
45	Dayside	2020 JUL 15 06:59:01	2020 JUL 15 07:28:26	2020 JUL 15 07:57:52	3531.08	93.62	-142.01	-100.69	-68.59	-13.80	68.59	48.16	8.66	1	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0	&daysideMatch:OLYMPUS MONS; 	
46	Nightside	2020 JUL 15 07:57:52	2020 JUL 15 08:27:24	2020 JUL 15 08:56:56	3543.73	-100.69	23.08	64.86	68.59	15.21	-68.58	131.69	20.62	14	-	-	-		
46	Dayside	2020 JUL 15 08:56:56	2020 JUL 15 09:26:22	2020 JUL 15 09:55:47	3531.91	64.86	-170.98	-129.56	-68.58	-13.76	68.57	48.45	8.64	14	-		COP row -1: UVIS off		
47	Nightside	2020 JUL 15 09:55:47	2020 JUL 15 10:25:20	2020 JUL 15 10:54:53	3545.79	-129.56	-5.90	35.97	68.57	15.21	-68.57	131.42	20.60	1	-	-	-		
47	Dayside	2020 JUL 15 10:54:53	2020 JUL 15 11:24:18	2020 JUL 15 11:53:44	3530.29	35.97	160.04	-158.56	-68.57	-13.75	68.56	48.73	8.62	1	-		COP row -1: UVIS off		
48	Nightside	2020 JUL 15 11:53:44	2020 JUL 15 12:23:17	2020 JUL 15 12:52:50	3546.76	-158.56	-34.88	6.89	68.56	15.24	-68.55	131.15	20.58	1	-	-	-		
48	Dayside	2020 JUL 15 12:52:50	2020 JUL 15 13:22:15	2020 JUL 15 13:51:39	3528.44	6.89	131.06	172.34	-68.55	-13.82	68.54	48.99	8.60	1	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
49	Nightside	2020 JUL 15 13:51:39	2020 JUL 15 14:21:12	2020 JUL 15 14:50:44	3545.63	172.34	-63.85	-22.33	68.54	15.28	-68.53	130.89	20.56	14	-	-	-		
49	Dayside	2020 JUL 15 14:50:44	2020 JUL 15 15:20:08	2020 JUL 15 15:49:32	3527.18	-22.33	102.09	143.17	-68.53	-13.92	68.52	49.23	8.58	14	-		COP row -1: UVIS off		
50	Nightside	2020 JUL 15 15:49:32	2020 JUL 15 16:19:04	2020 JUL 15 16:48:35	3543.87	143.17	-92.79	-51.49	68.52	15.36	-68.51	130.65	20.54	14	-	-	-		
50	Dayside	2020 JUL 15 16:48:35	2020 JUL 15 17:17:59	2020 JUL 15 17:47:22	3526.94	-51.49	73.16	114.06	-68.51	-13.97	68.50	49.46	8.56	14	-		COP row -1: UVIS off		
51	Nightside	2020 JUL 15 17:47:22	2020 JUL 15 18:16:55	2020 JUL 15 18:46:27	3544.56	114.06	-121.73	-80.37	68.50	15.41	-68.49	130.42	20.52	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
51	Dayside	2020 JUL 15 18:46:27	2020 JUL 15 19:15:51	2020 JUL 15 19:45:15	3527.74	-80.37	44.23	85.21	-68.49	-13.94	68.48	49.72	8.54	17	-		COP row -1: UVIS off		
52	Nightside	2020 JUL 15 19:45:15	2020 JUL 15 20:14:48	2020 JUL 15 20:44:22	3546.90	85.21	-150.68	-109.17	68.48	15.38	-68.48	130.15	20.50	1	-	-	-		
52	Dayside	2020 JUL 15 20:44:22	2020 JUL 15 21:13:46	2020 JUL 15 21:43:11	3529.74	-109.17	15.26	56.44	-68.48	-13.93	68.47	49.98	8.52	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
53	Nightside	2020 JUL 15 21:43:11	2020 JUL 15 22:12:44	2020 JUL 15 22:42:18	3546.29	56.44	-179.65	-138.12	68.47	15.33	-68.46	129.87	20.49	14	-	-	-		
53	Dayside	2020 JUL 15 22:42:18	2020 JUL 15 23:11:43	2020 JUL 15 23:41:08	3530.77	-138.12	-13.72	27.47	-68.46	-13.96	68.45	50.26	8.50	14	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
