TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1176,1176,0,7,ingress,2019 SEP 15 04:29:32,SO ON
1,1,1215,1215,0,13,ingress,2019 SEP 15 16:17:10,SO ON
1,1,3921,3921,0,15,ingress,2019 SEP 15 20:12:59,SO ON
1,1,1283,1283,0,23,ingress,2019 SEP 16 11:56:34,SO ON
1,1,1215,1215,0,31,ingress,2019 SEP 17 03:40:08,SO ON
1,1,1283,1283,0,37,ingress,2019 SEP 17 15:27:48,SO ON
1,1,3951,3951,0,45,ingress,2019 SEP 18 07:11:21,SO ON
1,1,1467,1467,0,49,ingress,2019 SEP 18 15:03:04,SO ON
1,1,1177,1177,0,51,ingress,2019 SEP 18 18:58:56,SO ON
1,1,1215,1215,0,55,ingress,2019 SEP 19 02:50:37,SO ON
1,1,3929,3929,0,59,ingress,2019 SEP 19 10:42:21,SO ON
1,1,1175,1175,0,61,ingress,2019 SEP 19 14:38:16,SO ON
1,1,254,254,0,63,ingress,2019 SEP 19 18:34:10,SO ON
1,1,1176,1176,0,65,ingress,2019 SEP 19 22:29:57,SO ON
1,1,3951,3951,0,67,ingress,2019 SEP 20 02:25:51,SO ON
1,1,1446,1446,0,71,ingress,2019 SEP 20 10:17:36,SO ON
1,1,3921,3921,0,77,ingress,2019 SEP 20 22:05:11,SO ON
1,1,3929,3929,0,79,ingress,2019 SEP 21 02:01:01,SO ON
1,1,3951,3951,0,83,ingress,2019 SEP 21 09:52:51,SO ON
1,1,1427,1427,0,87,ingress,2019 SEP 21 17:44:36,SO ON
1,1,1215,1215,0,95,ingress,2019 SEP 22 09:28:04,SO ON
1,1,1283,1283,0,99,ingress,2019 SEP 22 17:19:47,SO ON
1,1,239,239,0,101,ingress,2019 SEP 22 21:15:37,SO ON
1,1,1272,1272,0,105,ingress,2019 SEP 23 05:07:21,SO ON
1,1,3921,3921,0,109,ingress,2019 SEP 23 12:59:03,SO ON
1,1,3929,3929,0,111,ingress,2019 SEP 23 16:54:59,SO ON
1,1,1177,1177,0,113,ingress,2019 SEP 23 20:50:51,SO ON
0,1,93,93,1,115,ingress,2019 SEP 24 00:46:37,LNO ON
1,1,1469,1469,0,117,ingress,2019 SEP 24 04:42:31,SO ON
1,1,3951,3951,0,121,ingress,2019 SEP 24 12:34:12,SO ON
1,1,3921,3921,0,131,ingress,2019 SEP 25 08:13:38,SO ON
1,1,1410,1410,0,137,ingress,2019 SEP 25 20:01:12,SO ON
1,1,3954,3954,0,161,ingress,2019 SEP 27 19:11:26,SO ON
1,1,3921,3921,0,167,ingress,2019 SEP 28 06:58:57,SO ON
1,1,1175,1175,0,179,ingress,2019 SEP 29 06:34:03,SO ON
1,1,254,254,0,181,ingress,2019 SEP 29 10:30:01,SO ON
1,1,1446,1446,0,187,ingress,2019 SEP 29 22:17:33,SO ON
1,1,1215,1215,0,209,ingress,2019 OCT 01 17:31:52,SO ON
1,1,3929,3929,0,217,ingress,2019 OCT 02 09:15:21,SO ON
1,1,1272,1272,0,221,ingress,2019 OCT 02 17:06:59,SO ON
1,1,3921,3921,0,223,ingress,2019 OCT 02 21:02:56,SO ON
1,1,1177,1177,0,227,ingress,2019 OCT 03 04:54:33,SO ON
0,1,93,93,1,229,ingress,2019 OCT 03 08:50:26,LNO ON
1,1,1469,1469,0,233,ingress,2019 OCT 03 16:42:06,SO ON
1,1,3954,3954,0,239,ingress,2019 OCT 04 04:29:39,SO ON
1,1,1446,1446,0,241,ingress,2019 OCT 04 08:25:32,SO ON
1,1,3921,3921,0,245,ingress,2019 OCT 04 16:17:15,SO ON
1,1,3929,3929,0,247,ingress,2019 OCT 04 20:13:07,SO ON
