TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2023 JUN 11 06:15:00,8,8
2023 JUN 14 09:03:00,46,46
2023 JUN 15 22:30:00,65,65
2023 JUN 18 17:30:00,99,99
2023 JUN 23 01:51:00,152,152
2023 JUN 23 10:45:00,157,157
2023 JUN 26 11:30:00,194,194
2023 JUN 28 00:51:00,213,213
