Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,54,2023 OCT 04 23:23:49,2023 OCT 05 01:21:47,7078,2023 OCT 04 23:21:49,2023 OCT 05 00:20:17,3508,2023 OCT 05 00:20:18,2023 OCT 05 01:19:47,3569,55.9573,2023 OCT 05 00:50:06
1,1,55,2023 OCT 05 01:21:48,2023 OCT 05 03:19:47,7079,2023 OCT 05 01:19:48,2023 OCT 05 02:18:15,3507,2023 OCT 05 02:18:16,2023 OCT 05 03:17:47,3571,55.9255,2023 OCT 05 02:48:05
1,1,56,2023 OCT 05 03:19:48,2023 OCT 05 05:17:49,7081,2023 OCT 05 03:17:48,2023 OCT 05 04:16:15,3507,2023 OCT 05 04:16:16,2023 OCT 05 05:15:49,3573,55.8271,2023 OCT 05 04:46:07
3,3,57,2023 OCT 05 05:17:50,2023 OCT 05 07:15:53,7083,2023 OCT 05 05:15:50,2023 OCT 05 06:14:19,3509,2023 OCT 05 06:14:20,2023 OCT 05 07:13:53,3573,55.7452,2023 OCT 05 06:44:11
1,1,58,2023 OCT 05 07:15:54,2023 OCT 05 09:13:58,7084,2023 OCT 05 07:13:54,2023 OCT 05 08:12:25,3511,2023 OCT 05 08:12:26,2023 OCT 05 09:11:58,3572,55.7097,2023 OCT 05 08:42:17
3,3,59,2023 OCT 05 09:13:59,2023 OCT 05 11:12:02,7083,2023 OCT 05 09:11:59,2023 OCT 05 10:10:29,3510,2023 OCT 05 10:10:30,2023 OCT 05 11:10:02,3572,55.7122,2023 OCT 05 10:40:21
1,1,60,2023 OCT 05 11:12:03,2023 OCT 05 13:10:02,7079,2023 OCT 05 11:10:03,2023 OCT 05 12:08:30,3507,2023 OCT 05 12:08:31,2023 OCT 05 13:08:02,3571,55.7181,2023 OCT 05 12:38:22
1,1,61,2023 OCT 05 13:10:03,2023 OCT 05 15:08:00,7077,2023 OCT 05 13:08:03,2023 OCT 05 14:06:30,3507,2023 OCT 05 14:06:31,2023 OCT 05 15:06:00,3569,55.6678,2023 OCT 05 14:36:21
3,3,62,2023 OCT 05 15:08:01,2023 OCT 05 17:06:01,7080,2023 OCT 05 15:06:01,2023 OCT 05 16:04:30,3509,2023 OCT 05 16:04:31,2023 OCT 05 17:04:01,3570,55.5635,2023 OCT 05 16:34:22
1,1,63,2023 OCT 05 17:06:02,2023 OCT 05 19:04:06,7084,2023 OCT 05 17:04:02,2023 OCT 05 18:02:32,3510,2023 OCT 05 18:02:33,2023 OCT 05 19:02:06,3573,55.4803,2023 OCT 05 18:32:25
3,3,64,2023 OCT 05 19:04:07,2023 OCT 05 21:02:12,7085,2023 OCT 05 19:02:07,2023 OCT 05 20:00:37,3510,2023 OCT 05 20:00:38,2023 OCT 05 21:00:12,3574,55.4286,2023 OCT 05 20:30:30
1,1,65,2023 OCT 05 21:02:13,2023 OCT 05 23:00:15,7082,2023 OCT 05 21:00:13,2023 OCT 05 21:58:42,3509,2023 OCT 05 21:58:43,2023 OCT 05 22:58:15,3572,55.3992,2023 OCT 05 22:28:34
3,3,66,2023 OCT 05 23:00:16,2023 OCT 06 00:58:16,7080,2023 OCT 05 22:58:16,2023 OCT 05 23:56:45,3509,2023 OCT 05 23:56:46,2023 OCT 06 00:56:16,3570,55.3875,2023 OCT 06 00:26:36
1,1,67,2023 OCT 06 00:58:17,2023 OCT 06 02:56:15,7078,2023 OCT 06 00:56:17,2023 OCT 06 01:54:45,3508,2023 OCT 06 01:54:46,2023 OCT 06 02:54:15,3569,55.3592,2023 OCT 06 02:24:36
1,1,68,2023 OCT 06 02:56:16,2023 OCT 06 04:54:16,7080,2023 OCT 06 02:54:16,2023 OCT 06 03:52:43,3507,2023 OCT 06 03:52:44,2023 OCT 06 04:52:16,3572,55.2689,2023 OCT 06 04:22:36
3,3,69,2023 OCT 06 04:54:17,2023 OCT 06 06:52:19,7082,2023 OCT 06 04:52:17,2023 OCT 06 05:50:46,3509,2023 OCT 06 05:50:47,2023 OCT 06 06:50:19,3572,55.152,2023 OCT 06 06:20:39
1,1,70,2023 OCT 06 06:52:20,2023 OCT 06 08:50:24,7084,2023 OCT 06 06:50:20,2023 OCT 06 07:48:52,3512,2023 OCT 06 07:48:53,2023 OCT 06 08:48:24,3571,55.0762,2023 OCT 06 08:18:44
3,3,71,2023 OCT 06 08:50:25,2023 OCT 06 10:48:28,7083,2023 OCT 06 08:48:25,2023 OCT 06 09:46:56,3511,2023 OCT 06 09:46:57,2023 OCT 06 10:46:28,3571,55.0441,2023 OCT 06 10:16:49
1,1,72,2023 OCT 06 10:48:29,2023 OCT 06 12:46:30,7081,2023 OCT 06 10:46:29,2023 OCT 06 11:44:59,3510,2023 OCT 06 11:45:00,2023 OCT 06 12:44:30,3570,55.0325,2023 OCT 06 12:14:51
3,3,73,2023 OCT 06 12:46:31,2023 OCT 06 14:44:28,7077,2023 OCT 06 12:44:31,2023 OCT 06 13:42:58,3507,2023 OCT 06 13:42:59,2023 OCT 06 14:42:28,3569,54.9969,2023 OCT 06 14:12:51
1,1,74,2023 OCT 06 14:44:29,2023 OCT 06 16:42:27,7078,2023 OCT 06 14:42:29,2023 OCT 06 15:40:57,3508,2023 OCT 06 15:40:58,2023 OCT 06 16:40:27,3569,54.8917,2023 OCT 06 16:10:50
1,1,75,2023 OCT 06 16:42:28,2023 OCT 06 18:40:31,7083,2023 OCT 06 16:40:28,2023 OCT 06 17:38:58,3510,2023 OCT 06 17:38:59,2023 OCT 06 18:38:31,3572,54.7763,2023 OCT 06 18:08:52
3,3,76,2023 OCT 06 18:40:32,2023 OCT 06 20:38:36,7084,2023 OCT 06 18:38:32,2023 OCT 06 19:37:02,3510,2023 OCT 06 19:37:03,2023 OCT 06 20:36:36,3573,54.6914,2023 OCT 06 20:06:56
1,1,77,2023 OCT 06 20:38:37,2023 OCT 06 22:36:40,7083,2023 OCT 06 20:36:37,2023 OCT 06 21:35:07,3510,2023 OCT 06 21:35:08,2023 OCT 06 22:34:40,3572,54.6346,2023 OCT 06 22:05:00
3,3,78,2023 OCT 06 22:36:41,2023 OCT 07 00:34:42,7081,2023 OCT 06 22:34:41,2023 OCT 06 23:33:10,3509,2023 OCT 06 23:33:11,2023 OCT 07 00:32:42,3571,54.6017,2023 OCT 07 00:03:02
1,1,79,2023 OCT 07 00:34:43,2023 OCT 07 02:32:40,7077,2023 OCT 07 00:32:43,2023 OCT 07 01:31:11,3508,2023 OCT 07 01:31:12,2023 OCT 07 02:30:40,3568,54.5666,2023 OCT 07 02:01:03
1,1,80,2023 OCT 07 02:32:41,2023 OCT 07 04:30:39,7078,2023 OCT 07 02:30:41,2023 OCT 07 03:29:09,3508,2023 OCT 07 03:29:10,2023 OCT 07 04:28:39,3569,54.4864,2023 OCT 07 03:59:02
3,3,81,2023 OCT 07 04:30:40,2023 OCT 07 06:28:41,7081,2023 OCT 07 04:28:40,2023 OCT 07 05:27:09,3509,2023 OCT 07 05:27:10,2023 OCT 07 06:26:41,3571,54.3479,2023 OCT 07 05:57:03
1,1,82,2023 OCT 07 06:28:42,2023 OCT 07 08:26:45,7083,2023 OCT 07 06:26:42,2023 OCT 07 07:25:13,3511,2023 OCT 07 07:25:14,2023 OCT 07 08:24:45,3571,54.2333,2023 OCT 07 07:55:07
3,3,83,2023 OCT 07 08:26:46,2023 OCT 07 10:24:49,7083,2023 OCT 07 08:24:46,2023 OCT 07 09:23:18,3512,2023 OCT 07 09:23:19,2023 OCT 07 10:22:49,3570,54.1623,2023 OCT 07 09:53:12
1,1,84,2023 OCT 07 10:24:50,2023 OCT 07 12:22:52,7082,2023 OCT 07 10:22:50,2023 OCT 07 11:21:21,3511,2023 OCT 07 11:21:22,2023 OCT 07 12:20:52,3570,54.1253,2023 OCT 07 11:51:15
1,1,85,2023 OCT 07 12:22:53,2023 OCT 07 14:20:51,7078,2023 OCT 07 12:20:53,2023 OCT 07 13:19:22,3509,2023 OCT 07 13:19:23,2023 OCT 07 14:18:51,3568,54.0893,2023 OCT 07 13:49:16
3,3,86,2023 OCT 07 14:20:52,2023 OCT 07 16:18:49,7077,2023 OCT 07 14:18:52,2023 OCT 07 15:17:21,3509,2023 OCT 07 15:17:22,2023 OCT 07 16:16:49,3567,53.9945,2023 OCT 07 15:47:13
3,3,87,2023 OCT 07 16:18:50,2023 OCT 07 18:16:50,7080,2023 OCT 07 16:16:50,2023 OCT 07 17:15:20,3510,2023 OCT 07 17:15:21,2023 OCT 07 18:14:50,3569,53.8521,2023 OCT 07 17:45:14
1,1,88,2023 OCT 07 18:16:51,2023 OCT 07 20:14:54,7083,2023 OCT 07 18:14:51,2023 OCT 07 19:13:23,3512,2023 OCT 07 19:13:24,2023 OCT 07 20:12:54,3570,53.7359,2023 OCT 07 19:43:17
3,3,89,2023 OCT 07 20:14:55,2023 OCT 07 22:12:59,7084,2023 OCT 07 20:12:55,2023 OCT 07 21:11:27,3512,2023 OCT 07 21:11:28,2023 OCT 07 22:10:59,3571,53.6506,2023 OCT 07 21:41:21
1,1,90,2023 OCT 07 22:13:00,2023 OCT 08 00:11:02,7082,2023 OCT 07 22:11:00,2023 OCT 07 23:09:31,3511,2023 OCT 07 23:09:32,2023 OCT 08 00:09:02,3570,53.5876,2023 OCT 07 23:39:24
3,3,91,2023 OCT 08 00:11:03,2023 OCT 08 02:09:02,7079,2023 OCT 08 00:09:03,2023 OCT 08 01:07:33,3510,2023 OCT 08 01:07:34,2023 OCT 08 02:07:02,3568,53.5361,2023 OCT 08 01:37:26
1,1,92,2023 OCT 08 02:09:03,2023 OCT 08 04:07:00,7077,2023 OCT 08 02:07:03,2023 OCT 08 03:05:32,3509,2023 OCT 08 03:05:33,2023 OCT 08 04:05:00,3567,53.4662,2023 OCT 08 03:35:25
1,1,93,2023 OCT 08 04:07:01,2023 OCT 08 06:05:00,7079,2023 OCT 08 04:05:01,2023 OCT 08 05:03:30,3509,2023 OCT 08 05:03:31,2023 OCT 08 06:03:00,3569,53.3348,2023 OCT 08 05:33:24
3,3,94,2023 OCT 08 06:05:01,2023 OCT 08 08:03:03,7082,2023 OCT 08 06:03:01,2023 OCT 08 07:01:33,3512,2023 OCT 08 07:01:34,2023 OCT 08 08:01:03,3569,53.1883,2023 OCT 08 07:31:27
1,1,95,2023 OCT 08 08:03:04,2023 OCT 08 10:01:07,7083,2023 OCT 08 08:01:04,2023 OCT 08 08:59:37,3513,2023 OCT 08 08:59:38,2023 OCT 08 09:59:07,3569,53.081,2023 OCT 08 09:29:31
3,3,96,2023 OCT 08 10:01:08,2023 OCT 08 11:59:10,7082,2023 OCT 08 09:59:08,2023 OCT 08 10:57:41,3513,2023 OCT 08 10:57:42,2023 OCT 08 11:57:10,3568,53.0137,2023 OCT 08 11:27:35
1,1,97,2023 OCT 08 11:59:11,2023 OCT 08 13:57:11,7080,2023 OCT 08 11:57:11,2023 OCT 08 12:55:42,3511,2023 OCT 08 12:55:43,2023 OCT 08 13:55:11,3568,52.9639,2023 OCT 08 13:25:37
3,3,98,2023 OCT 08 13:57:12,2023 OCT 08 15:55:08,7076,2023 OCT 08 13:55:12,2023 OCT 08 14:53:41,3509,2023 OCT 08 14:53:42,2023 OCT 08 15:53:08,3566,52.8863,2023 OCT 08 15:23:35
1,1,99,2023 OCT 08 15:55:09,2023 OCT 08 17:53:07,7078,2023 OCT 08 15:53:09,2023 OCT 08 16:51:39,3510,2023 OCT 08 16:51:40,2023 OCT 08 17:51:07,3567,52.7459,2023 OCT 08 17:21:33
1,1,100,2023 OCT 08 17:53:08,2023 OCT 08 19:51:10,7082,2023 OCT 08 17:51:08,2023 OCT 08 18:49:40,3512,2023 OCT 08 18:49:41,2023 OCT 08 19:49:10,3569,52.6008,2023 OCT 08 19:19:35
3,3,101,2023 OCT 08 19:51:11,2023 OCT 08 21:49:14,7083,2023 OCT 08 19:49:11,2023 OCT 08 20:47:42,3511,2023 OCT 08 20:47:43,2023 OCT 08 21:47:14,3571,52.4853,2023 OCT 08 21:17:38
1,1,102,2023 OCT 08 21:49:15,2023 OCT 08 23:47:17,7082,2023 OCT 08 21:47:15,2023 OCT 08 22:45:46,3511,2023 OCT 08 22:45:47,2023 OCT 08 23:45:17,3570,52.3948,2023 OCT 08 23:15:41
3,3,103,2023 OCT 08 23:47:18,2023 OCT 09 01:45:18,7080,2023 OCT 08 23:45:18,2023 OCT 09 00:43:49,3511,2023 OCT 09 00:43:50,2023 OCT 09 01:43:18,3568,52.327,2023 OCT 09 01:13:42
1,1,104,2023 OCT 09 01:45:19,2023 OCT 09 03:43:15,7076,2023 OCT 09 01:43:19,2023 OCT 09 02:41:48,3509,2023 OCT 09 02:41:49,2023 OCT 09 03:41:15,3566,52.2525,2023 OCT 09 03:11:41
1,1,105,2023 OCT 09 03:43:16,2023 OCT 09 05:41:13,7077,2023 OCT 09 03:41:16,2023 OCT 09 04:39:45,3509,2023 OCT 09 04:39:46,2023 OCT 09 05:39:13,3567,52.1317,2023 OCT 09 05:09:40
3,3,106,2023 OCT 09 05:41:14,2023 OCT 09 07:39:15,7081,2023 OCT 09 05:39:14,2023 OCT 09 06:37:45,3511,2023 OCT 09 06:37:46,2023 OCT 09 07:37:15,3569,51.9636,2023 OCT 09 07:07:40
1,1,107,2023 OCT 09 07:39:16,2023 OCT 09 09:37:18,7082,2023 OCT 09 07:37:16,2023 OCT 09 08:35:49,3513,2023 OCT 09 08:35:50,2023 OCT 09 09:35:18,3568,51.8222,2023 OCT 09 09:05:43
3,3,108,2023 OCT 09 09:37:19,2023 OCT 09 11:35:21,7082,2023 OCT 09 09:35:19,2023 OCT 09 10:33:53,3514,2023 OCT 09 10:33:54,2023 OCT 09 11:33:21,3567,51.7208,2023 OCT 09 11:03:47
