Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,26110,0,0,0,1,0,2023 SEP 30 17:02:01,2023 SEP 30 17:20:30,2023 SEP 30 17:02:11,2023 SEP 30 17:20:30,N/A,N/A,2023 SEP 30 17:12:11,2023 SEP 30 17:20:30,2023 SEP 30 17:12:41,-11.7557,-21.3275,2023 SEP 30 17:20:00,-31.7251,-31.0017,2023 SEP 30 17:18:37,-55.2503,1538,17.18,126.3544,48.7157,N/A,90.3898,138.8384,10,640,996,30,30,1099,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,499,300,993,1400002C000A028003E41E1E044B0301000D000D00000000000000000000000000000000026201F3012C03E1
1,1,2,0,4,26112,0,0,0,1,0,2023 SEP 30 20:58:12,2023 SEP 30 21:16:45,2023 SEP 30 20:58:22,2023 SEP 30 21:16:45,N/A,N/A,2023 SEP 30 21:08:22,2023 SEP 30 21:16:45,2023 SEP 30 21:08:52,-12.6982,-79.1596,2023 SEP 30 21:16:15,-32.9601,-88.8386,2023 SEP 30 21:14:51,-55.4354,1527,17.1567,126.4324,49.0943,N/A,91.1144,139.9394,10,640,999,30,30,1103,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,503,300,1004,1400002C000A028003E71E1E044F0301000D000D00000000000000000000000000000000026201F7012C03EC
1,1,3,0,6,26114,0,0,0,1,0,2023 OCT 01 00:54:10,2023 OCT 01 01:12:44,2023 OCT 01 00:54:20,2023 OCT 01 01:12:44,N/A,N/A,2023 OCT 01 01:04:20,2023 OCT 01 01:12:44,2023 OCT 01 01:04:50,-13.3964,-136.8454,2023 OCT 01 01:12:14,-33.4631,-147.3308,2023 OCT 01 01:10:50,-55.5268,1523,17.0856,126.5105,49.1889,N/A,91.2955,140.2146,10,640,1000,30,30,1104,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,504,300,1007,1400002C000A028003E81E1E04500301000D000D00000000000000000000000000000000026201F8012C03EF
1,1,4,0,14,26122,0,0,0,1,0,2023 OCT 01 16:38:30,2023 OCT 01 16:57:12,2023 OCT 01 16:38:40,2023 OCT 01 16:57:12,N/A,N/A,2023 OCT 01 16:48:40,2023 OCT 01 16:57:12,2023 OCT 01 16:49:10,-16.6624,-7.9037,2023 OCT 01 16:56:42,-37.2397,-18.6832,2023 OCT 01 16:55:16,-55.7806,1503,16.9836,126.8229,49.9461,N/A,92.7446,142.4165,10,640,1006,30,30,1112,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,512,300,774,1400002C000A028003EE1E1E04580301000D000D0000000000000000000000000000000002620200012C0306
1,1,5,0,15,26123,0,0,0,1,0,2023 OCT 01 18:36:37,2023 OCT 01 18:55:20,2023 OCT 01 18:36:47,2023 OCT 01 18:55:20,N/A,N/A,2023 OCT 01 18:46:47,2023 OCT 01 18:55:20,2023 OCT 01 18:47:17,-17.1338,-36.8321,2023 OCT 01 18:54:50,-37.8502,-47.4572,2023 OCT 01 18:53:23,-55.8176,1500,16.9817,126.862,50.0407,N/A,92.9258,142.6918,10,640,1006,30,30,1113,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,513,300,776,1400002C000A028003EE1E1E04590301000D000D0000000000000000000000000000000002620201012C0308
1,1,6,0,17,26125,0,0,0,1,0,2023 OCT 01 22:32:44,2023 OCT 01 22:51:30,2023 OCT 01 22:32:54,2023 OCT 01 22:51:30,N/A,N/A,2023 OCT 01 22:42:54,2023 OCT 01 22:51:30,2023 OCT 01 22:43:24,-18.0492,-94.6517,2023 OCT 01 22:51:00,-38.9683,-105.4076,2023 OCT 01 22:49:32,-55.9756,1491,16.9494,126.9402,50.3246,N/A,93.4692,143.5175,10,640,1008,30,30,1116,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,516,300,784,1400002C000A028003F01E1E045C0301000D000D0000000000000000000000000000000002620204012C0310
1,1,7,0,21,26129,0,0,0,1,0,2023 OCT 02 06:24:52,2023 OCT 02 06:43:40,2023 OCT 02 06:25:02,2023 OCT 02 06:43:40,N/A,N/A,2023 OCT 02 06:35:02,2023 OCT 02 06:43:40,2023 OCT 02 06:35:32,-19.6414,149.8227,2023 OCT 02 06:43:10,-40.4974,138.416,2023 OCT 02 06:41:42,-55.982,1485,16.8642,127.0965,50.5139,N/A,93.8315,144.068,10,640,1010,30,30,1118,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,518,300,790,1400002C000A028003F21E1E045E0301000D000D0000000000000000000000000000000002620206012C0316
1,1,8,0,27,26135,0,0,0,1,0,2023 OCT 02 18:13:06,2023 OCT 02 18:31:56,2023 OCT 02 18:13:16,2023 OCT 02 18:31:56,N/A,N/A,2023 OCT 02 18:23:16,2023 OCT 02 18:31:56,2023 OCT 02 18:23:46,-21.9971,-23.481,2023 OCT 02 18:31:26,-43.0133,-35.1309,2023 OCT 02 18:29:58,-56.0575,1482,16.7842,127.3312,50.7032,N/A,94.1938,144.6184,10,640,1012,30,30,1120,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,520,300,796,1400002C000A028003F41E1E04600301000D000D0000000000000000000000000000000002620208012C031C
1,1,9,0,28,26136,0,0,0,1,0,2023 OCT 02 20:11:13,2023 OCT 02 20:30:03,2023 OCT 02 20:11:23,2023 OCT 02 20:30:03,N/A,N/A,2023 OCT 02 20:21:23,2023 OCT 02 20:30:03,2023 OCT 02 20:21:53,-22.4874,-52.4286,2023 OCT 02 20:29:33,-43.1528,-65.1082,2023 OCT 02 20:28:05,-56.1034,1479,16.7017,127.3703,50.7032,N/A,94.1938,144.6184,10,640,1012,30,30,1120,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,520,300,796,1400002C000A028003F41E1E04600301000D000D0000000000000000000000000000000002620208012C031C
1,1,10,0,30,26138,0,0,0,1,0,2023 OCT 03 00:07:14,2023 OCT 03 00:26:07,2023 OCT 03 00:07:24,2023 OCT 03 00:26:07,N/A,N/A,2023 OCT 03 00:17:24,2023 OCT 03 00:26:07,2023 OCT 03 00:17:54,-23.2258,-110.1695,2023 OCT 03 00:25:37,-44.2655,-122.496,2023 OCT 03 00:24:08,-56.2006,1475,16.7056,127.4486,50.9871,N/A,94.7372,145.4441,10,640,1014,30,30,1123,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,523,300,804,1400002C000A028003F61E1E04630301000D000D000000000000000000000000000000000262020B012C0324
