Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
1,1,11,2025 FEB 16 10:32:06,2025 FEB 16 12:30:02,7076,2025 FEB 16 10:30:06,2025 FEB 16 11:28:54,3528,2025 FEB 16 11:28:55,2025 FEB 16 12:28:02,3547,3.4313,2025 FEB 16 11:58:44
3,3,12,2025 FEB 16 12:30:03,2025 FEB 16 14:27:59,7076,2025 FEB 16 12:28:03,2025 FEB 16 13:26:52,3529,2025 FEB 16 13:26:53,2025 FEB 16 14:25:59,3546,3.6592,2025 FEB 16 13:56:42
1,1,13,2025 FEB 16 14:28:00,2025 FEB 16 16:25:53,7073,2025 FEB 16 14:26:00,2025 FEB 16 15:24:48,3528,2025 FEB 16 15:24:49,2025 FEB 16 16:23:53,3544,3.8664,2025 FEB 16 15:54:37
3,3,14,2025 FEB 16 16:25:54,2025 FEB 16 18:23:46,7072,2025 FEB 16 16:23:54,2025 FEB 16 17:22:41,3527,2025 FEB 16 17:22:42,2025 FEB 16 18:21:46,3544,4.0654,2025 FEB 16 17:52:30
3,3,15,2025 FEB 16 18:23:47,2025 FEB 16 20:21:38,7071,2025 FEB 16 18:21:47,2025 FEB 16 19:20:33,3526,2025 FEB 16 19:20:34,2025 FEB 16 20:19:38,3544,4.292,2025 FEB 16 19:50:22
1,1,16,2025 FEB 16 20:21:39,2025 FEB 16 22:19:35,7076,2025 FEB 16 20:19:39,2025 FEB 16 21:18:28,3529,2025 FEB 16 21:18:29,2025 FEB 16 22:17:35,3546,4.5415,2025 FEB 16 21:48:18
1,1,17,2025 FEB 16 22:19:36,2025 FEB 17 00:17:33,7077,2025 FEB 16 22:17:36,2025 FEB 16 23:16:25,3529,2025 FEB 16 23:16:26,2025 FEB 17 00:15:33,3547,4.781,2025 FEB 16 23:46:16
3,3,18,2025 FEB 17 00:17:34,2025 FEB 17 02:15:32,7078,2025 FEB 17 00:15:34,2025 FEB 17 01:14:22,3528,2025 FEB 17 01:14:23,2025 FEB 17 02:13:32,3549,5.0104,2025 FEB 17 01:44:13
1,1,19,2025 FEB 17 02:15:33,2025 FEB 17 04:13:27,7074,2025 FEB 17 02:13:33,2025 FEB 17 03:12:19,3526,2025 FEB 17 03:12:20,2025 FEB 17 04:11:27,3547,5.2256,2025 FEB 17 03:42:09
3,3,20,2025 FEB 17 04:13:28,2025 FEB 17 06:11:19,7071,2025 FEB 17 04:11:28,2025 FEB 17 05:10:13,3525,2025 FEB 17 05:10:14,2025 FEB 17 06:09:19,3545,5.4322,2025 FEB 17 05:40:02
1,1,21,2025 FEB 17 06:11:20,2025 FEB 17 08:09:12,7072,2025 FEB 17 06:09:20,2025 FEB 17 07:08:05,3525,2025 FEB 17 07:08:06,2025 FEB 17 08:07:12,3546,5.6445,2025 FEB 17 07:37:55
3,3,22,2025 FEB 17 08:09:13,2025 FEB 17 10:07:07,7074,2025 FEB 17 08:07:13,2025 FEB 17 09:05:59,3526,2025 FEB 17 09:06:00,2025 FEB 17 10:05:07,3547,5.8872,2025 FEB 17 09:35:50
1,1,23,2025 FEB 17 10:07:08,2025 FEB 17 12:05:04,7076,2025 FEB 17 10:05:08,2025 FEB 17 11:03:56,3528,2025 FEB 17 11:03:57,2025 FEB 17 12:03:04,3547,6.1396,2025 FEB 17 11:33:46
1,1,24,2025 FEB 17 12:05:05,2025 FEB 17 14:03:01,7076,2025 FEB 17 12:03:05,2025 FEB 17 13:01:54,3529,2025 FEB 17 13:01:55,2025 FEB 17 14:01:01,3546,6.3774,2025 FEB 17 13:31:44
3,3,25,2025 FEB 17 14:03:02,2025 FEB 17 16:00:57,7075,2025 FEB 17 14:01:02,2025 FEB 17 14:59:51,3529,2025 FEB 17 14:59:52,2025 FEB 17 15:58:57,3545,6.5932,2025 FEB 17 15:29:41
1,1,26,2025 FEB 17 16:00:58,2025 FEB 17 17:58:50,7072,2025 FEB 17 15:58:58,2025 FEB 17 16:57:45,3527,2025 FEB 17 16:57:46,2025 FEB 17 17:56:50,3544,6.7946,2025 FEB 17 17:27:34
3,3,27,2025 FEB 17 17:58:51,2025 FEB 17 19:56:41,7070,2025 FEB 17 17:56:51,2025 FEB 17 18:55:37,3526,2025 FEB 17 18:55:38,2025 FEB 17 19:54:41,3543,7.0068,2025 FEB 17 19:25:26
1,1,28,2025 FEB 17 19:56:42,2025 FEB 17 21:54:35,7073,2025 FEB 17 19:54:42,2025 FEB 17 20:53:30,3528,2025 FEB 17 20:53:31,2025 FEB 17 21:52:35,3544,7.2497,2025 FEB 17 21:23:19
1,1,29,2025 FEB 17 21:54:36,2025 FEB 17 23:52:33,7077,2025 FEB 17 21:52:36,2025 FEB 17 22:51:26,3530,2025 FEB 17 22:51:27,2025 FEB 17 23:50:33,3546,7.4945,2025 FEB 17 23:21:16
3,3,30,2025 FEB 17 23:52:34,2025 FEB 18 01:50:32,7078,2025 FEB 17 23:50:34,2025 FEB 18 00:49:23,3529,2025 FEB 18 00:49:24,2025 FEB 18 01:48:32,3548,7.7275,2025 FEB 18 01:19:14
1,1,31,2025 FEB 18 01:50:33,2025 FEB 18 03:48:28,7075,2025 FEB 18 01:48:33,2025 FEB 18 02:47:20,3527,2025 FEB 18 02:47:21,2025 FEB 18 03:46:28,3547,7.9535,2025 FEB 18 03:17:10
3,3,32,2025 FEB 18 03:48:29,2025 FEB 18 05:46:21,7072,2025 FEB 18 03:46:29,2025 FEB 18 04:45:15,3526,2025 FEB 18 04:45:16,2025 FEB 18 05:44:21,3545,8.1625,2025 FEB 18 05:15:04
1,1,33,2025 FEB 18 05:46:22,2025 FEB 18 07:44:13,7071,2025 FEB 18 05:44:22,2025 FEB 18 06:43:08,3526,2025 FEB 18 06:43:09,2025 FEB 18 07:42:13,3544,8.3696,2025 FEB 18 07:12:57
3,3,34,2025 FEB 18 07:44:14,2025 FEB 18 09:42:08,7074,2025 FEB 18 07:42:14,2025 FEB 18 08:41:00,3526,2025 FEB 18 08:41:01,2025 FEB 18 09:40:08,3547,8.5989,2025 FEB 18 09:10:50
1,1,35,2025 FEB 18 09:42:09,2025 FEB 18 11:40:04,7075,2025 FEB 18 09:40:09,2025 FEB 18 10:38:56,3527,2025 FEB 18 10:38:57,2025 FEB 18 11:38:04,3547,8.8505,2025 FEB 18 11:08:46
3,3,36,2025 FEB 18 11:40:05,2025 FEB 18 13:38:02,7077,2025 FEB 18 11:38:05,2025 FEB 18 12:36:54,3529,2025 FEB 18 12:36:55,2025 FEB 18 13:36:02,3547,9.0957,2025 FEB 18 13:06:44
1,1,37,2025 FEB 18 13:38:03,2025 FEB 18 15:35:58,7075,2025 FEB 18 13:36:03,2025 FEB 18 14:34:52,3529,2025 FEB 18 14:34:53,2025 FEB 18 15:33:58,3545,9.3232,2025 FEB 18 15:04:41
3,3,38,2025 FEB 18 15:35:59,2025 FEB 18 17:33:52,7073,2025 FEB 18 15:33:59,2025 FEB 18 16:32:47,3528,2025 FEB 18 16:32:48,2025 FEB 18 17:31:52,3544,9.5287,2025 FEB 18 17:02:36
1,1,39,2025 FEB 18 17:33:53,2025 FEB 18 19:31:44,7071,2025 FEB 18 17:31:53,2025 FEB 18 18:30:40,3527,2025 FEB 18 18:30:41,2025 FEB 18 19:29:44,3543,9.7312,2025 FEB 18 19:00:28
3,3,40,2025 FEB 18 19:31:45,2025 FEB 18 21:29:37,7072,2025 FEB 18 19:29:45,2025 FEB 18 20:28:32,3527,2025 FEB 18 20:28:33,2025 FEB 18 21:27:37,3544,9.9619,2025 FEB 18 20:58:21
1,1,41,2025 FEB 18 21:29:38,2025 FEB 18 23:27:33,7075,2025 FEB 18 21:27:38,2025 FEB 18 22:26:27,3529,2025 FEB 18 22:26:28,2025 FEB 18 23:25:33,3545,10.2108,2025 FEB 18 22:56:17
1,1,42,2025 FEB 18 23:27:34,2025 FEB 19 01:25:32,7078,2025 FEB 18 23:25:34,2025 FEB 19 00:24:24,3530,2025 FEB 19 00:24:25,2025 FEB 19 01:23:32,3547,10.4495,2025 FEB 19 00:54:15
3,3,43,2025 FEB 19 01:25:33,2025 FEB 19 03:23:30,7077,2025 FEB 19 01:23:33,2025 FEB 19 02:22:21,3528,2025 FEB 19 02:22:22,2025 FEB 19 03:21:30,3548,10.6784,2025 FEB 19 02:52:12
3,3,44,2025 FEB 19 03:23:31,2025 FEB 19 05:21:24,7073,2025 FEB 19 03:21:31,2025 FEB 19 04:20:17,3526,2025 FEB 19 04:20:18,2025 FEB 19 05:19:24,3546,10.8938,2025 FEB 19 04:50:07
1,1,45,2025 FEB 19 05:21:25,2025 FEB 19 07:19:16,7071,2025 FEB 19 05:19:25,2025 FEB 19 06:18:11,3526,2025 FEB 19 06:18:12,2025 FEB 19 07:17:16,3544,11.1001,2025 FEB 19 06:48:00
3,3,46,2025 FEB 19 07:19:17,2025 FEB 19 09:17:09,7072,2025 FEB 19 07:17:17,2025 FEB 19 08:16:03,3526,2025 FEB 19 08:16:04,2025 FEB 19 09:15:09,3545,11.316,2025 FEB 19 08:45:53
3,3,47,2025 FEB 19 09:17:10,2025 FEB 19 11:15:05,7075,2025 FEB 19 09:15:10,2025 FEB 19 10:13:57,3527,2025 FEB 19 10:13:58,2025 FEB 19 11:13:05,3547,11.5624,2025 FEB 19 10:43:47
1,1,48,2025 FEB 19 11:15:06,2025 FEB 19 13:13:02,7076,2025 FEB 19 11:13:06,2025 FEB 19 12:11:54,3528,2025 FEB 19 12:11:55,2025 FEB 19 13:11:02,3547,11.8137,2025 FEB 19 12:41:44
3,3,49,2025 FEB 19 13:13:03,2025 FEB 19 15:10:59,7076,2025 FEB 19 13:11:03,2025 FEB 19 14:09:52,3529,2025 FEB 19 14:09:53,2025 FEB 19 15:08:59,3546,12.0505,2025 FEB 19 14:39:42
1,1,50,2025 FEB 19 15:11:00,2025 FEB 19 17:08:53,7073,2025 FEB 19 15:09:00,2025 FEB 19 16:07:48,3528,2025 FEB 19 16:07:49,2025 FEB 19 17:06:53,3544,12.2657,2025 FEB 19 16:37:38
3,3,51,2025 FEB 19 17:08:54,2025 FEB 19 19:06:46,7072,2025 FEB 19 17:06:54,2025 FEB 19 18:05:42,3528,2025 FEB 19 18:05:43,2025 FEB 19 19:04:46,3543,12.4671,2025 FEB 19 18:35:31
3,3,52,2025 FEB 19 19:06:47,2025 FEB 19 21:04:38,7071,2025 FEB 19 19:04:47,2025 FEB 19 20:03:34,3527,2025 FEB 19 20:03:35,2025 FEB 19 21:02:38,3543,12.6849,2025 FEB 19 20:33:22
1,1,53,2025 FEB 19 21:04:39,2025 FEB 19 23:02:33,7074,2025 FEB 19 21:02:39,2025 FEB 19 22:01:28,3529,2025 FEB 19 22:01:29,2025 FEB 19 23:00:33,3544,12.9315,2025 FEB 19 22:31:16
3,3,54,2025 FEB 19 23:02:34,2025 FEB 20 01:00:31,7077,2025 FEB 19 23:00:34,2025 FEB 19 23:59:24,3530,2025 FEB 19 23:59:25,2025 FEB 20 00:58:31,3546,13.175,2025 FEB 20 00:29:14
1,1,55,2025 FEB 20 01:00:32,2025 FEB 20 02:58:29,7077,2025 FEB 20 00:58:32,2025 FEB 20 01:57:21,3529,2025 FEB 20 01:57:22,2025 FEB 20 02:56:29,3547,13.4079,2025 FEB 20 02:27:12
3,3,56,2025 FEB 20 02:58:30,2025 FEB 20 04:56:25,7075,2025 FEB 20 02:56:30,2025 FEB 20 03:55:18,3528,2025 FEB 20 03:55:19,2025 FEB 20 04:54:25,3546,13.6333,2025 FEB 20 04:25:08
1,1,57,2025 FEB 20 04:56:26,2025 FEB 20 06:54:18,7072,2025 FEB 20 04:54:26,2025 FEB 20 05:53:12,3526,2025 FEB 20 05:53:13,2025 FEB 20 06:52:18,3545,13.8428,2025 FEB 20 06:23:02
1,1,58,2025 FEB 20 06:54:19,2025 FEB 20 08:52:10,7071,2025 FEB 20 06:52:19,2025 FEB 20 07:51:05,3526,2025 FEB 20 07:51:06,2025 FEB 20 08:50:10,3544,14.0521,2025 FEB 20 08:20:54
3,3,59,2025 FEB 20 08:52:11,2025 FEB 20 10:50:05,7074,2025 FEB 20 08:50:11,2025 FEB 20 09:48:58,3527,2025 FEB 20 09:48:59,2025 FEB 20 10:48:05,3546,14.2844,2025 FEB 20 10:18:48
1,1,60,2025 FEB 20 10:50:06,2025 FEB 20 12:48:02,7076,2025 FEB 20 10:48:06,2025 FEB 20 11:46:54,3528,2025 FEB 20 11:46:55,2025 FEB 20 12:46:02,3547,14.5369,2025 FEB 20 12:16:44
3,3,61,2025 FEB 20 12:48:03,2025 FEB 20 14:45:59,7076,2025 FEB 20 12:46:03,2025 FEB 20 13:44:52,3529,2025 FEB 20 13:44:53,2025 FEB 20 14:43:59,3546,14.7812,2025 FEB 20 14:14:42
1,1,62,2025 FEB 20 14:46:00,2025 FEB 20 16:43:55,7075,2025 FEB 20 14:44:00,2025 FEB 20 15:42:50,3530,2025 FEB 20 15:42:51,2025 FEB 20 16:41:55,3544,15.0067,2025 FEB 20 16:12:39
1,1,63,2025 FEB 20 16:43:56,2025 FEB 20 18:41:49,7073,2025 FEB 20 16:41:56,2025 FEB 20 17:40:44,3528,2025 FEB 20 17:40:45,2025 FEB 20 18:39:49,3544,15.2121,2025 FEB 20 18:10:33
3,3,64,2025 FEB 20 18:41:50,2025 FEB 20 20:39:40,7070,2025 FEB 20 18:39:50,2025 FEB 20 19:38:37,3527,2025 FEB 20 19:38:38,2025 FEB 20 20:37:40,3542,15.4173,2025 FEB 20 20:08:25
1,1,65,2025 FEB 20 20:39:41,2025 FEB 20 22:37:34,7073,2025 FEB 20 20:37:41,2025 FEB 20 21:36:29,3528,2025 FEB 20 21:36:30,2025 FEB 20 22:35:34,3544,15.6514,2025 FEB 20 22:06:18
3,3,66,2025 FEB 20 22:37:35,2025 FEB 21 00:35:31,7076,2025 FEB 20 22:35:35,2025 FEB 20 23:34:25,3530,2025 FEB 20 23:34:26,2025 FEB 21 00:33:31,3545,15.8992,2025 FEB 21 00:04:14
1,1,67,2025 FEB 21 00:35:32,2025 FEB 21 02:33:29,7077,2025 FEB 21 00:33:32,2025 FEB 21 01:32:21,3529,2025 FEB 21 01:32:22,2025 FEB 21 02:31:29,3547,16.1369,2025 FEB 21 02:02:12
3,3,68,2025 FEB 21 02:33:30,2025 FEB 21 04:31:26,7076,2025 FEB 21 02:31:30,2025 FEB 21 03:30:18,3528,2025 FEB 21 03:30:19,2025 FEB 21 04:29:26,3547,16.3659,2025 FEB 21 04:00:09
1,1,69,2025 FEB 21 04:31:27,2025 FEB 21 06:29:20,7073,2025 FEB 21 04:29:27,2025 FEB 21 05:28:14,3527,2025 FEB 21 05:28:15,2025 FEB 21 06:27:20,3545,16.5807,2025 FEB 21 05:58:03
1,1,70,2025 FEB 21 06:29:21,2025 FEB 21 08:27:12,7071,2025 FEB 21 06:27:21,2025 FEB 21 07:26:07,3526,2025 FEB 21 07:26:08,2025 FEB 21 08:25:12,3544,16.7872,2025 FEB 21 07:55:56
3,3,71,2025 FEB 21 08:27:13,2025 FEB 21 10:25:05,7072,2025 FEB 21 08:25:13,2025 FEB 21 09:23:59,3526,2025 FEB 21 09:24:00,2025 FEB 21 10:23:05,3545,17.0069,2025 FEB 21 09:53:49
3,3,72,2025 FEB 21 10:25:06,2025 FEB 21 12:23:01,7075,2025 FEB 21 10:23:06,2025 FEB 21 11:21:54,3528,2025 FEB 21 11:21:55,2025 FEB 21 12:21:01,3546,17.2549,2025 FEB 21 11:51:44
1,1,73,2025 FEB 21 12:23:02,2025 FEB 21 14:20:58,7076,2025 FEB 21 12:21:02,2025 FEB 21 13:19:51,3529,2025 FEB 21 13:19:52,2025 FEB 21 14:18:58,3546,17.5055,2025 FEB 21 13:49:41
3,3,74,2025 FEB 21 14:20:59,2025 FEB 21 16:18:55,7076,2025 FEB 21 14:18:59,2025 FEB 21 15:17:49,3530,2025 FEB 21 15:17:50,2025 FEB 21 16:16:55,3545,17.7413,2025 FEB 21 15:47:38
1,1,75,2025 FEB 21 16:18:56,2025 FEB 21 18:16:49,7073,2025 FEB 21 16:16:56,2025 FEB 21 17:15:45,3529,2025 FEB 21 17:15:46,2025 FEB 21 18:14:49,3543,17.9549,2025 FEB 21 17:45:34
3,3,76,2025 FEB 21 18:16:50,2025 FEB 21 20:14:42,7072,2025 FEB 21 18:14:50,2025 FEB 21 19:13:38,3528,2025 FEB 21 19:13:39,2025 FEB 21 20:12:42,3543,18.1569,2025 FEB 21 19:43:27
3,3,77,2025 FEB 21 20:14:43,2025 FEB 21 22:12:33,7070,2025 FEB 21 20:12:43,2025 FEB 21 21:11:30,3527,2025 FEB 21 21:11:31,2025 FEB 21 22:10:33,3542,18.3785,2025 FEB 21 21:41:18
3,3,78,2025 FEB 21 22:12:34,2025 FEB 22 00:10:29,7075,2025 FEB 21 22:10:34,2025 FEB 21 23:09:24,3530,2025 FEB 21 23:09:25,2025 FEB 22 00:08:29,3544,18.6276,2025 FEB 21 23:39:13
1,1,79,2025 FEB 22 00:10:30,2025 FEB 22 02:08:28,7078,2025 FEB 22 00:08:30,2025 FEB 22 01:07:21,3531,2025 FEB 22 01:07:22,2025 FEB 22 02:06:28,3546,18.8702,2025 FEB 22 01:37:11
1,1,80,2025 FEB 22 02:08:29,2025 FEB 22 04:06:26,7077,2025 FEB 22 02:06:29,2025 FEB 22 03:05:18,3529,2025 FEB 22 03:05:19,2025 FEB 22 04:04:26,3547,19.1029,2025 FEB 22 03:35:08
3,3,81,2025 FEB 22 04:06:27,2025 FEB 22 06:04:21,7074,2025 FEB 22 04:04:27,2025 FEB 22 05:03:14,3527,2025 FEB 22 05:03:15,2025 FEB 22 06:02:21,3546,19.3267,2025 FEB 22 05:33:04
1,1,82,2025 FEB 22 06:04:22,2025 FEB 22 08:02:14,7072,2025 FEB 22 06:02:22,2025 FEB 22 07:01:09,3527,2025 FEB 22 07:01:10,2025 FEB 22 08:00:14,3544,19.5366,2025 FEB 22 07:30:58
3,3,83,2025 FEB 22 08:02:15,2025 FEB 22 10:00:06,7071,2025 FEB 22 08:00:15,2025 FEB 22 08:59:01,3526,2025 FEB 22 08:59:02,2025 FEB 22 09:58:06,3544,19.7474,2025 FEB 22 09:28:50
1,1,84,2025 FEB 22 10:00:07,2025 FEB 22 11:58:01,7074,2025 FEB 22 09:58:07,2025 FEB 22 10:56:54,3527,2025 FEB 22 10:56:55,2025 FEB 22 11:56:01,3546,19.9839,2025 FEB 22 11:26:44
1,1,85,2025 FEB 22 11:58:02,2025 FEB 22 13:55:58,7076,2025 FEB 22 11:56:02,2025 FEB 22 12:54:51,3529,2025 FEB 22 12:54:52,2025 FEB 22 13:53:58,3546,20.2364,2025 FEB 22 13:24:41
3,3,86,2025 FEB 22 13:55:59,2025 FEB 22 15:53:55,7076,2025 FEB 22 13:53:59,2025 FEB 22 14:52:49,3530,2025 FEB 22 14:52:50,2025 FEB 22 15:51:55,3545,20.4797,2025 FEB 22 15:22:38
3,3,87,2025 FEB 22 15:53:56,2025 FEB 22 17:51:51,7075,2025 FEB 22 15:51:56,2025 FEB 22 16:50:46,3530,2025 FEB 22 16:50:47,2025 FEB 22 17:49:51,3544,20.7032,2025 FEB 22 17:20:35
3,3,88,2025 FEB 22 17:51:52,2025 FEB 22 19:49:44,7072,2025 FEB 22 17:49:52,2025 FEB 22 18:48:40,3528,2025 FEB 22 18:48:41,2025 FEB 22 19:47:44,3543,20.9082,2025 FEB 22 19:18:29
1,1,89,2025 FEB 22 19:49:45,2025 FEB 22 21:47:35,7070,2025 FEB 22 19:47:45,2025 FEB 22 20:46:32,3527,2025 FEB 22 20:46:33,2025 FEB 22 21:45:35,3542,21.1166,2025 FEB 22 21:16:20
3,3,90,2025 FEB 22 21:47:36,2025 FEB 22 23:45:29,7073,2025 FEB 22 21:45:36,2025 FEB 22 22:44:25,3529,2025 FEB 22 22:44:26,2025 FEB 22 23:43:29,3543,21.3532,2025 FEB 22 23:14:13
1,1,91,2025 FEB 22 23:45:30,2025 FEB 23 01:43:26,7076,2025 FEB 22 23:43:30,2025 FEB 23 00:42:20,3530,2025 FEB 23 00:42:21,2025 FEB 23 01:41:26,3545,21.5996,2025 FEB 23 01:12:10
3,3,92,2025 FEB 23 01:43:27,2025 FEB 23 03:41:25,7078,2025 FEB 23 01:41:27,2025 FEB 23 02:40:17,3530,2025 FEB 23 02:40:18,2025 FEB 23 03:39:25,3547,21.8364,2025 FEB 23 03:10:08
1,1,93,2025 FEB 23 03:41:26,2025 FEB 23 05:39:21,7075,2025 FEB 23 03:39:26,2025 FEB 23 04:38:14,3528,2025 FEB 23 04:38:15,2025 FEB 23 05:37:21,3546,22.0658,2025 FEB 23 05:08:04
3,3,94,2025 FEB 23 05:39:22,2025 FEB 23 07:37:14,7072,2025 FEB 23 05:37:22,2025 FEB 23 06:36:09,3527,2025 FEB 23 06:36:10,2025 FEB 23 07:35:14,3544,22.2795,2025 FEB 23 07:05:58
1,1,95,2025 FEB 23 07:37:15,2025 FEB 23 09:35:06,7071,2025 FEB 23 07:35:15,2025 FEB 23 08:34:01,3526,2025 FEB 23 08:34:02,2025 FEB 23 09:33:06,3544,22.487,2025 FEB 23 09:03:50
3,3,96,2025 FEB 23 09:35:07,2025 FEB 23 11:32:59,7072,2025 FEB 23 09:33:07,2025 FEB 23 10:31:53,3526,2025 FEB 23 10:31:54,2025 FEB 23 11:30:59,3545,22.7104,2025 FEB 23 11:01:43
1,1,97,2025 FEB 23 11:33:00,2025 FEB 23 13:30:56,7076,2025 FEB 23 11:31:00,2025 FEB 23 12:29:49,3529,2025 FEB 23 12:29:50,2025 FEB 23 13:28:56,3546,22.9599,2025 FEB 23 12:59:38
3,3,98,2025 FEB 23 13:30:57,2025 FEB 23 15:28:53,7076,2025 FEB 23 13:28:57,2025 FEB 23 14:27:46,3529,2025 FEB 23 14:27:47,2025 FEB 23 15:26:53,3546,23.2094,2025 FEB 23 14:57:35
3,3,99,2025 FEB 23 15:28:54,2025 FEB 23 17:26:49,7075,2025 FEB 23 15:26:54,2025 FEB 23 16:25:44,3530,2025 FEB 23 16:25:45,2025 FEB 23 17:24:49,3544,23.4431,2025 FEB 23 16:55:33
1,1,100,2025 FEB 23 17:26:50,2025 FEB 23 19:24:43,7073,2025 FEB 23 17:24:50,2025 FEB 23 18:23:39,3529,2025 FEB 23 18:23:40,2025 FEB 23 19:22:43,3543,23.655,2025 FEB 23 18:53:28
1,1,101,2025 FEB 23 19:24:44,2025 FEB 23 21:22:35,7071,2025 FEB 23 19:22:44,2025 FEB 23 20:21:32,3528,2025 FEB 23 20:21:33,2025 FEB 23 21:20:35,3542,23.858,2025 FEB 23 20:51:20
3,3,102,2025 FEB 23 21:22:36,2025 FEB 23 23:20:27,7071,2025 FEB 23 21:20:36,2025 FEB 23 22:19:24,3528,2025 FEB 23 22:19:25,2025 FEB 23 23:18:27,3542,24.0831,2025 FEB 23 22:49:11
1,1,103,2025 FEB 23 23:20:28,2025 FEB 24 01:18:23,7075,2025 FEB 23 23:18:28,2025 FEB 24 00:17:18,3530,2025 FEB 24 00:17:19,2025 FEB 24 01:16:23,3544,24.3325,2025 FEB 24 00:47:07
3,3,104,2025 FEB 24 01:18:24,2025 FEB 24 03:16:21,7077,2025 FEB 24 01:16:24,2025 FEB 24 02:15:15,3531,2025 FEB 24 02:15:16,2025 FEB 24 03:14:21,3545,24.5742,2025 FEB 24 02:45:05
3,3,105,2025 FEB 24 03:16:22,2025 FEB 24 05:14:19,7077,2025 FEB 24 03:14:22,2025 FEB 24 04:13:12,3530,2025 FEB 24 04:13:13,2025 FEB 24 05:12:19,3546,24.8063,2025 FEB 24 04:43:02
1,1,106,2025 FEB 24 05:14:20,2025 FEB 24 07:12:14,7074,2025 FEB 24 05:12:20,2025 FEB 24 06:11:08,3528,2025 FEB 24 06:11:09,2025 FEB 24 07:10:14,3545,25.0281,2025 FEB 24 06:40:57
3,3,107,2025 FEB 24 07:12:15,2025 FEB 24 09:10:06,7071,2025 FEB 24 07:10:15,2025 FEB 24 08:09:02,3527,2025 FEB 24 08:09:03,2025 FEB 24 09:08:06,3543,25.2379,2025 FEB 24 08:38:50
1,1,108,2025 FEB 24 09:10:07,2025 FEB 24 11:07:58,7071,2025 FEB 24 09:08:07,2025 FEB 24 10:06:53,3526,2025 FEB 24 10:06:54,2025 FEB 24 11:05:58,3544,25.4507,2025 FEB 24 10:36:42
