Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,9,32273,0,0,0,1,0,2025 FEB 16 07:15:56,2025 FEB 16 07:27:41,2025 FEB 16 07:16:06,2025 FEB 16 07:27:41,N/A,N/A,2025 FEB 16 07:23:26,2025 FEB 16 07:27:41,2025 FEB 16 07:27:11,68.2054,85.3291,2025 FEB 16 07:23:56,67.6298,83.2129,2025 FEB 16 07:24:30,2.881,2479,2.2769,44.9516,25.2259,N/A,46.1912,71.2833,10,480,514,30,30,695,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,255,300,1073,1400002C000A01E002021E1E02B70301000D000D0000000000000000000000000000000001C200FF012C0431
1,1,2,0,11,32275,0,0,0,1,0,2025 FEB 16 11:11:49,2025 FEB 16 11:23:35,2025 FEB 16 11:11:59,2025 FEB 16 11:23:35,N/A,N/A,2025 FEB 16 11:19:19,2025 FEB 16 11:23:35,2025 FEB 16 11:23:05,68.3007,27.4418,2025 FEB 16 11:19:49,67.266,24.3058,2025 FEB 16 11:20:24,3.3585,2479,2.1769,45.0246,25.3205,N/A,46.3723,71.5585,10,480,515,30,30,696,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,256,300,821,1400002C000A01E002031E1E02B80301000D000D0000000000000000000000000000000001C20100012C0335
1,1,3,0,13,32277,0,0,0,1,0,2025 FEB 16 15:07:42,2025 FEB 16 15:19:27,2025 FEB 16 15:07:52,2025 FEB 16 15:19:27,N/A,N/A,2025 FEB 16 15:15:12,2025 FEB 16 15:19:27,2025 FEB 16 15:18:57,68.4868,-30.8138,2025 FEB 16 15:15:42,67.8741,-33.5275,2025 FEB 16 15:16:16,3.8115,2478,2.1483,45.0976,25.2259,N/A,46.1912,71.2833,10,480,514,30,30,695,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,255,300,1073,1400002C000A01E002021E1E02B70301000D000D0000000000000000000000000000000001C200FF012C0431
1,1,4,0,16,32280,0,0,0,1,0,2025 FEB 16 21:01:22,2025 FEB 16 21:13:07,2025 FEB 16 21:01:32,2025 FEB 16 21:13:07,N/A,N/A,2025 FEB 16 21:08:52,2025 FEB 16 21:13:07,2025 FEB 16 21:12:37,68.6692,-117.8128,2025 FEB 16 21:09:22,68.8476,-119.6746,2025 FEB 16 21:09:56,4.4847,2478,2.1433,45.207,25.2259,N/A,46.1912,71.2833,10,480,514,30,30,695,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,255,300,1073,1400002C000A01E002021E1E02B70301000D000D0000000000000000000000000000000001C200FF012C0431
1,1,5,0,24,32288,0,0,0,1,0,2025 FEB 17 12:44:46,2025 FEB 17 12:56:33,2025 FEB 17 12:44:56,2025 FEB 17 12:56:33,N/A,N/A,2025 FEB 17 12:52:16,2025 FEB 17 12:56:33,2025 FEB 17 12:56:03,69.1733,9.8303,2025 FEB 17 12:52:46,68.4639,5.5476,2025 FEB 17 12:53:21,6.3064,2474,1.7975,45.4988,25.4152,N/A,46.5535,71.8337,10,480,515,30,30,697,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,257,300,823,1400002C000A01E002031E1E02B90301000D000D0000000000000000000000000000000001C20101012C0337
1,1,6,0,26,32290,0,0,0,1,0,2025 FEB 17 16:40:36,2025 FEB 17 16:52:22,2025 FEB 17 16:40:46,2025 FEB 17 16:52:22,N/A,N/A,2025 FEB 17 16:48:06,2025 FEB 17 16:52:22,2025 FEB 17 16:51:52,69.3433,-48.5238,2025 FEB 17 16:48:36,69.2049,-52.2877,2025 FEB 17 16:49:10,6.7455,2473,1.7681,45.5718,25.3205,N/A,46.3723,71.5585,10,480,514,30,30,696,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,256,300,820,1400002C000A01E002021E1E02B80301000D000D0000000000000000000000000000000001C20100012C0334
1,1,7,0,28,32292,0,0,0,1,0,2025 FEB 17 20:36:21,2025 FEB 17 20:48:08,2025 FEB 17 20:36:31,2025 FEB 17 20:48:08,N/A,N/A,2025 FEB 17 20:43:51,2025 FEB 17 20:48:08,2025 FEB 17 20:47:38,69.4376,-106.5138,2025 FEB 17 20:44:21,69.1483,-110.7621,2025 FEB 17 20:44:55,7.1937,2472,1.6947,45.6446,25.4152,N/A,46.5535,71.8337,10,480,514,30,30,697,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,257,300,822,1400002C000A01E002021E1E02B90301000D000D0000000000000000000000000000000001C20101012C0336
1,1,8,0,35,32299,0,0,0,1,0,2025 FEB 18 10:21:45,2025 FEB 18 10:33:32,2025 FEB 18 10:21:55,2025 FEB 18 10:33:32,N/A,N/A,2025 FEB 18 10:29:15,2025 FEB 18 10:33:32,2025 FEB 18 10:33:02,69.8111,50.0738,2025 FEB 18 10:29:45,69.6074,44.9823,2025 FEB 18 10:30:20,8.7845,2467,1.4694,45.8998,25.4152,N/A,46.5535,71.8337,10,480,515,30,30,697,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,257,300,823,1400002C000A01E002031E1E02B90301000D000D0000000000000000000000000000000001C20101012C0337
1,1,9,0,37,32301,0,0,0,1,0,2025 FEB 18 14:17:39,2025 FEB 18 14:29:27,2025 FEB 18 14:17:49,2025 FEB 18 14:29:27,N/A,N/A,2025 FEB 18 14:25:09,2025 FEB 18 14:29:27,2025 FEB 18 14:28:57,69.9226,-8.152,2025 FEB 18 14:25:39,69.082,-14.1924,2025 FEB 18 14:26:14,9.256,2466,1.3517,45.9727,25.5098,N/A,46.7346,72.109,10,480,515,30,30,698,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,258,300,825,1400002C000A01E002031E1E02BA0301000D000D0000000000000000000000000000000001C20102012C0339
1,1,10,0,39,32303,0,0,0,1,0,2025 FEB 18 18:13:27,2025 FEB 18 18:25:15,2025 FEB 18 18:13:37,2025 FEB 18 18:25:15,N/A,N/A,2025 FEB 18 18:20:57,2025 FEB 18 18:25:15,2025 FEB 18 18:24:45,70.0533,-66.5031,2025 FEB 18 18:21:27,70.4785,-71.5095,2025 FEB 18 18:22:01,9.6834,2465,1.3564,46.0455,25.5098,N/A,46.7346,72.109,10,480,514,30,30,698,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,258,300,824,1400002C000A01E002021E1E02BA0301000D000D0000000000000000000000000000000001C20102012C0338
