TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1452,1453,0,3,Egress,2018 DEC 01 16:32:12,OBSERVATION_COMMENT
1,1,3951,3951,0,9,Egress,2018 DEC 01 20:28:01,OBSERVATION_COMMENT
1,1,1452,1453,0,15,Egress,2018 DEC 02 00:23:56,OBSERVATION_COMMENT
1,1,3951,3951,0,22,Egress,2018 DEC 02 06:17:50,OBSERVATION_COMMENT
1,1,1410,1410,0,28,Egress,2018 DEC 02 10:13:39,OBSERVATION_COMMENT
1,1,1452,1453,0,38,Egress,2018 DEC 02 18:05:38,OBSERVATION_COMMENT
1,1,1215,1215,0,44,Egress,2018 DEC 02 22:01:30,OBSERVATION_COMMENT
1,1,1452,1453,0,47,Egress,2018 DEC 02 23:59:29,OBSERVATION_COMMENT
1,1,1452,1453,0,57,Egress,2018 DEC 03 07:51:24,OBSERVATION_COMMENT
1,1,1458,1459,0,63,Egress,2018 DEC 03 11:47:17,OBSERVATION_COMMENT
1,1,1467,1467,0,68,Egress,2018 DEC 03 17:41:21,OBSERVATION_COMMENT
1,1,1452,1453,0,74,Egress,2018 DEC 03 21:37:14,OBSERVATION_COMMENT
1,1,1175,1175,0,81,Egress,2018 DEC 04 03:31:12,OBSERVATION_COMMENT
1,1,1176,1176,0,88,Egress,2018 DEC 04 09:25:08,OBSERVATION_COMMENT
1,1,1446,1446,0,91,Egress,2018 DEC 04 11:23:05,OBSERVATION_COMMENT
1,1,1458,1459,0,102,Egress,2018 DEC 04 21:13:08,OBSERVATION_COMMENT
1,1,1468,1468,0,109,Egress,2018 DEC 05 03:07:07,OBSERVATION_COMMENT
1,1,1452,1453,0,115,Egress,2018 DEC 05 07:03:09,OBSERVATION_COMMENT
1,1,1427,1427,0,121,Egress,2018 DEC 05 10:59:04,OBSERVATION_COMMENT
1,1,1215,1215,0,132,Egress,2018 DEC 05 20:49:12,OBSERVATION_COMMENT
1,1,1452,1453,0,139,Egress,2018 DEC 06 02:43:11,OBSERVATION_COMMENT
1,1,1456,1457,0,142,Egress,2018 DEC 06 04:41:13,OBSERVATION_COMMENT
1,1,1467,1467,0,149,Egress,2018 DEC 06 10:35:12,OBSERVATION_COMMENT
1,1,1454,1455,0,160,Egress,2018 DEC 06 20:25:22,OBSERVATION_COMMENT
1,1,239,239,0,163,Egress,2018 DEC 06 22:23:20,OBSERVATION_COMMENT
1,1,1452,1453,0,169,Egress,2018 DEC 07 02:19:20,OBSERVATION_COMMENT
1,1,3951,3951,0,176,Egress,2018 DEC 07 08:13:26,OBSERVATION_COMMENT
1,1,1176,1176,0,182,Egress,2018 DEC 07 12:09:22,OBSERVATION_COMMENT
1,1,3951,3951,0,185,Egress,2018 DEC 07 14:07:24,OBSERVATION_COMMENT
1,1,1410,1410,0,195,Egress,2018 DEC 07 21:59:34,OBSERVATION_COMMENT
1,1,1452,1453,0,201,Egress,2018 DEC 08 01:55:32,OBSERVATION_COMMENT
1,1,1215,1215,0,204,Egress,2018 DEC 08 03:53:35,OBSERVATION_COMMENT
1,1,1452,1453,0,222,Egress,2018 DEC 08 19:37:48,OBSERVATION_COMMENT
1,1,1452,1453,0,228,Egress,2018 DEC 08 23:33:46,OBSERVATION_COMMENT
1,1,1176,1176,0,233,Egress,2018 DEC 09 05:27:48,OBSERVATION_COMMENT
1,1,1467,1467,0,239,Egress,2018 DEC 09 09:23:51,OBSERVATION_COMMENT
1,1,1452,1453,0,246,Egress,2018 DEC 09 15:17:48,OBSERVATION_COMMENT
1,1,1175,1175,0,256,Egress,2018 DEC 09 23:09:56,OBSERVATION_COMMENT
1,1,1176,1176,0,259,Egress,2018 DEC 10 01:07:52,OBSERVATION_COMMENT
1,1,1446,1446,0,265,Egress,2018 DEC 10 05:03:55,OBSERVATION_COMMENT
