Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,7,20644,0,0,0,1,0,2022 JUL 10 03:05:05,2022 JUL 10 03:19:33,2022 JUL 10 03:05:15,2022 JUL 10 03:19:33,N/A,N/A,2022 JUL 10 03:15:15,2022 JUL 10 03:19:33,2022 JUL 10 03:19:03,61.1342,86.9101,2022 JUL 10 03:15:45,60.6372,84.4517,2022 JUL 10 03:16:19,-8.0483,2474,9.7056,262.9857,25.907,N/A,46.7346,72.5061,10,640,674,30,30,858,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,258,300,699,1400002C000A028002A21E1E035A0301000D000D0000000000000000000000000000000002620102012C02BB
1,1,2,0,9,20646,0,0,0,1,0,2022 JUL 10 07:00:53,2022 JUL 10 07:15:21,2022 JUL 10 07:01:03,2022 JUL 10 07:15:21,N/A,N/A,2022 JUL 10 07:11:03,2022 JUL 10 07:15:21,2022 JUL 10 07:14:51,61.1314,29.5803,2022 JUL 10 07:11:33,60.6338,27.3493,2022 JUL 10 07:12:07,-7.5763,2475,9.7217,263.0892,25.907,N/A,46.7346,72.5061,10,640,674,30,30,858,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,258,300,699,1400002C000A028002A21E1E035A0301000D000D0000000000000000000000000000000002620102012C02BB
1,1,3,0,11,20648,0,0,0,1,0,2022 JUL 10 10:56:42,2022 JUL 10 11:11:10,2022 JUL 10 10:56:52,2022 JUL 10 11:11:10,N/A,N/A,2022 JUL 10 11:06:52,2022 JUL 10 11:11:10,2022 JUL 10 11:10:40,61.0484,-28.0662,2022 JUL 10 11:07:22,61.5766,-31.3715,2022 JUL 10 11:07:57,-7.142,2477,9.6303,263.1928,25.907,N/A,46.7346,72.5061,10,640,675,30,30,858,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,258,300,700,1400002C000A028002A31E1E035A0301000D000D0000000000000000000000000000000002620102012C02BC
1,1,4,0,13,20650,0,0,0,1,0,2022 JUL 10 14:52:38,2022 JUL 10 15:07:06,2022 JUL 10 14:52:48,2022 JUL 10 15:07:06,N/A,N/A,2022 JUL 10 15:02:48,2022 JUL 10 15:07:06,2022 JUL 10 15:06:36,61.0285,-85.4951,2022 JUL 10 15:03:18,61.3831,-88.3428,2022 JUL 10 15:03:53,-6.6749,2478,9.6572,263.2965,25.907,N/A,46.7346,72.5061,10,640,675,30,30,858,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,258,300,700,1400002C000A028002A31E1E035A0301000D000D0000000000000000000000000000000002620102012C02BC
1,1,5,0,23,20660,0,0,0,1,0,2022 JUL 11 10:31:52,2022 JUL 11 10:46:19,2022 JUL 11 10:32:02,2022 JUL 11 10:46:19,N/A,N/A,2022 JUL 11 10:42:02,2022 JUL 11 10:46:19,2022 JUL 11 10:45:49,60.8519,-12.8267,2022 JUL 11 10:42:32,61.2308,-14.5629,2022 JUL 11 10:43:06,-4.3721,2482,9.6944,263.8143,25.8123,N/A,46.5535,72.2309,10,640,674,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,697,1400002C000A028002A21E1E03590301000D000D0000000000000000000000000000000002620101012C02B9
1,1,6,0,25,20662,0,0,0,1,0,2022 JUL 11 14:27:47,2022 JUL 11 14:42:13,2022 JUL 11 14:27:57,2022 JUL 11 14:42:13,N/A,N/A,2022 JUL 11 14:37:57,2022 JUL 11 14:42:13,2022 JUL 11 14:41:43,60.8121,-70.3227,2022 JUL 11 14:38:27,61.2902,-71.9543,2022 JUL 11 14:39:01,-3.9149,2483,9.6933,263.9179,25.7177,N/A,46.3723,71.9556,10,640,674,30,30,856,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,256,300,695,1400002C000A028002A21E1E03580301000D000D0000000000000000000000000000000002620100012C02B7
1,1,7,0,27,20664,0,0,0,1,0,2022 JUL 11 18:23:39,2022 JUL 11 18:38:06,2022 JUL 11 18:23:49,2022 JUL 11 18:38:06,N/A,N/A,2022 JUL 11 18:33:49,2022 JUL 11 18:38:06,2022 JUL 11 18:37:36,60.8222,-127.6286,2022 JUL 11 18:34:19,61.344,-129.0772,2022 JUL 11 18:34:53,-3.4245,2483,9.7092,264.0214,25.8123,N/A,46.5535,72.2309,10,640,674,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,697,1400002C000A028002A21E1E03590301000D000D0000000000000000000000000000000002620101012C02B9
1,1,8,0,33,20670,0,0,0,1,0,2022 JUL 12 06:11:14,2022 JUL 12 06:25:41,2022 JUL 12 06:11:24,2022 JUL 12 06:25:41,N/A,N/A,2022 JUL 12 06:21:24,2022 JUL 12 06:25:41,2022 JUL 12 06:25:11,60.7084,59.9322,2022 JUL 12 06:21:54,61.3525,59.0056,2022 JUL 12 06:22:28,-2.0443,2485,9.7197,264.332,25.8123,N/A,46.5535,72.2309,10,640,674,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,697,1400002C000A028002A21E1E03590301000D000D0000000000000000000000000000000002620101012C02B9
1,1,9,0,35,20672,0,0,0,1,0,2022 JUL 12 10:07:01,2022 JUL 12 10:21:28,2022 JUL 12 10:07:11,2022 JUL 12 10:21:28,N/A,N/A,2022 JUL 12 10:17:11,2022 JUL 12 10:21:28,2022 JUL 12 10:20:58,60.6337,2.3378,2022 JUL 12 10:17:41,61.7258,1.0546,2022 JUL 12 10:18:16,-1.6155,2486,9.6792,264.4355,25.8123,N/A,46.5535,72.2309,10,640,675,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,698,1400002C000A028002A31E1E03590301000D000D0000000000000000000000000000000002620101012C02BA
1,1,10,0,37,20674,0,0,0,1,0,2022 JUL 12 14:02:55,2022 JUL 12 14:17:22,2022 JUL 12 14:03:05,2022 JUL 12 14:17:22,N/A,N/A,2022 JUL 12 14:13:05,2022 JUL 12 14:17:22,2022 JUL 12 14:16:52,60.5778,-55.2148,2022 JUL 12 14:13:35,61.8899,-56.5625,2022 JUL 12 14:14:10,-1.1682,2486,9.6625,264.539,25.8123,N/A,46.5535,72.2309,10,640,675,30,30,857,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,257,300,698,1400002C000A028002A31E1E03590301000D000D0000000000000000000000000000000002620101012C02BA
