Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,20638,0,0,0,1,0,2022 JUL 09 16:30:32,2022 JUL 09 16:45:19,2022 JUL 09 16:30:42,2022 JUL 09 16:45:19,N/A,N/A,2022 JUL 09 16:40:42,2022 JUL 09 16:45:19,2022 JUL 09 16:41:12,-63.3911,73.3841,2022 JUL 09 16:44:49,-62.5702,77.731,2022 JUL 09 16:44:12,-9.2567,2469,23.0283,262.7085,27.7052,N/A,50.1763,77.7356,10,640,820,30,30,877,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,277,300,628,1400002C000A028003341E1E036D0301000D000D0000000000000000000000000000000002620115012C0274
1,1,2,0,4,20640,0,0,0,1,0,2022 JUL 09 20:26:16,2022 JUL 09 20:41:02,2022 JUL 09 20:26:26,2022 JUL 09 20:41:02,N/A,N/A,2022 JUL 09 20:36:26,2022 JUL 09 20:41:02,2022 JUL 09 20:36:56,-63.2768,15.3234,2022 JUL 09 20:40:32,-63.6449,18.7855,2022 JUL 09 20:39:56,-8.8224,2471,22.9203,262.8121,27.6105,N/A,49.9952,77.4604,10,640,820,30,30,876,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,276,300,626,1400002C000A028003341E1E036C0301000D000D0000000000000000000000000000000002620114012C0272
1,1,3,0,6,20642,0,0,0,1,0,2022 JUL 10 00:22:13,2022 JUL 10 00:36:58,2022 JUL 10 00:22:23,2022 JUL 10 00:36:58,N/A,N/A,2022 JUL 10 00:32:23,2022 JUL 10 00:36:58,2022 JUL 10 00:32:53,-63.1551,-42.8076,2022 JUL 10 00:36:28,-62.4924,-38.9857,2022 JUL 10 00:35:51,-8.3647,2473,22.8939,262.9157,27.5159,N/A,49.814,77.1852,10,640,818,30,30,875,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,275,300,622,1400002C000A028003321E1E036B0301000D000D0000000000000000000000000000000002620113012C026E
1,1,4,0,14,20650,0,0,0,1,0,2022 JUL 10 16:05:36,2022 JUL 10 16:20:20,2022 JUL 10 16:05:46,2022 JUL 10 16:20:20,N/A,N/A,2022 JUL 10 16:15:46,2022 JUL 10 16:20:20,2022 JUL 10 16:16:16,-62.6706,85.0519,2022 JUL 10 16:19:50,-62.2561,87.8122,2022 JUL 10 16:19:14,-6.4822,2478,22.6417,263.3301,27.4212,N/A,49.6329,76.9099,10,640,818,30,30,874,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,274,300,620,1400002C000A028003321E1E036A0301000D000D0000000000000000000000000000000002620112012C026C
1,1,5,0,18,20654,0,0,0,1,0,2022 JUL 10 23:57:16,2022 JUL 11 00:12:00,2022 JUL 10 23:57:26,2022 JUL 11 00:12:00,N/A,N/A,2022 JUL 11 00:07:26,2022 JUL 11 00:12:00,2022 JUL 11 00:07:56,-62.3957,-31.0503,2022 JUL 11 00:11:30,-61.5702,-28.3989,2022 JUL 11 00:10:54,-5.5977,2480,22.5414,263.5373,27.4212,N/A,49.6329,76.9099,10,640,818,30,30,874,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,274,300,620,1400002C000A028003321E1E036A0301000D000D0000000000000000000000000000000002620112012C026C
1,1,6,0,20,20656,0,0,0,1,0,2022 JUL 11 03:53:08,2022 JUL 11 04:07:52,2022 JUL 11 03:53:18,2022 JUL 11 04:07:52,N/A,N/A,2022 JUL 11 04:03:18,2022 JUL 11 04:07:52,2022 JUL 11 04:03:48,-62.2636,-89.0484,2022 JUL 11 04:07:22,-61.3205,-86.5329,2022 JUL 11 04:06:46,-5.0981,2481,22.4897,263.6408,27.4212,N/A,49.6329,76.9099,10,640,818,30,30,874,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,274,300,620,1400002C000A028003321E1E036A0301000D000D0000000000000000000000000000000002620112012C026C
1,1,7,0,22,20658,0,0,0,1,0,2022 JUL 11 07:48:54,2022 JUL 11 08:03:38,2022 JUL 11 07:49:04,2022 JUL 11 08:03:38,N/A,N/A,2022 JUL 11 07:59:04,2022 JUL 11 08:03:38,2022 JUL 11 07:59:34,-62.1453,-146.9361,2022 JUL 11 08:03:08,-61.2538,-144.6731,2022 JUL 11 08:02:32,-4.637,2482,22.4361,263.7444,27.4212,N/A,49.6329,76.9099,10,640,818,30,30,874,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,274,300,620,1400002C000A028003321E1E036A0301000D000D0000000000000000000000000000000002620112012C026C
1,1,8,0,28,20664,0,0,0,1,0,2022 JUL 11 19:36:26,2022 JUL 11 19:51:10,2022 JUL 11 19:36:36,2022 JUL 11 19:51:10,N/A,N/A,2022 JUL 11 19:46:36,2022 JUL 11 19:51:10,2022 JUL 11 19:47:06,-61.7018,39.0305,2022 JUL 11 19:50:40,-61.128,40.3845,2022 JUL 11 19:50:04,-3.2577,2484,22.2444,264.055,27.4212,N/A,49.6329,76.9099,10,640,818,30,30,874,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,274,300,620,1400002C000A028003321E1E036A0301000D000D0000000000000000000000000000000002620112012C026C
1,1,9,0,30,20666,0,0,0,1,0,2022 JUL 11 23:32:20,2022 JUL 11 23:47:03,2022 JUL 11 23:32:30,2022 JUL 11 23:47:03,N/A,N/A,2022 JUL 11 23:42:30,2022 JUL 11 23:47:03,2022 JUL 11 23:43:00,-61.5221,-19.0919,2022 JUL 11 23:46:33,-60.5573,-17.5702,2022 JUL 11 23:45:57,-2.8441,2485,22.205,264.1585,27.3266,N/A,49.4517,76.6347,10,640,817,30,30,873,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,273,300,617,1400002C000A028003311E1E03690301000D000D0000000000000000000000000000000002620111012C0269
1,1,10,0,32,20668,0,0,0,1,0,2022 JUL 12 03:28:14,2022 JUL 12 03:42:57,2022 JUL 12 03:28:24,2022 JUL 12 03:42:57,N/A,N/A,2022 JUL 12 03:38:24,2022 JUL 12 03:42:57,2022 JUL 12 03:38:54,-61.3632,-77.1033,2022 JUL 12 03:42:27,-60.815,-76.2012,2022 JUL 12 03:41:51,-2.3526,2485,22.1208,264.2621,27.3266,N/A,49.4517,76.6347,10,640,817,30,30,873,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,273,300,617,1400002C000A028003311E1E03690301000D000D0000000000000000000000000000000002620111012C0269
1,1,11,0,41,20677,0,0,0,1,0,2022 JUL 12 21:09:29,2022 JUL 12 21:24:13,2022 JUL 12 21:09:39,2022 JUL 12 21:24:13,N/A,N/A,2022 JUL 12 21:19:39,2022 JUL 12 21:24:13,2022 JUL 12 21:20:09,-60.6372,22.0865,2022 JUL 12 21:23:43,-59.2305,22.9163,2022 JUL 12 21:23:06,-0.29743,2486,21.9347,264.7278,27.4212,N/A,49.6329,76.9099,10,640,817,30,30,874,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,274,300,619,1400002C000A028003311E1E036A0301000D000D0000000000000000000000000000000002620112012C026B
