Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	93	Nightside	2025 MAY 10 14:29:41	2025 MAY 10 14:58:58	2025 MAY 10 15:28:15	3513.55	-54.23	-31.59	111.45	30.65	-55.24	-30.53	135.61	21.05	14	-	-	-		
1	93	Dayside	2025 MAY 10 15:28:15	2025 MAY 10 15:57:57	2025 MAY 10 16:27:40	3565.28	111.45	134.71	-83.08	-30.53	56.18	30.43	44.47	9.09	14	-		COP row -1: 	&mroOverlap; 	
2	93	Nightside	2025 MAY 10 16:27:40	2025 MAY 10 16:56:56	2025 MAY 10 17:26:13	3512.46	-83.08	-60.43	82.61	30.43	-55.47	-30.33	135.44	21.04	1	-	-	-		
2	93	Dayside	2025 MAY 10 17:26:13	2025 MAY 10 17:55:55	2025 MAY 10 18:25:37	3564.39	82.61	105.89	-111.92	-30.33	56.39	30.22	44.62	9.08	1	-		COP row -1: 		
3	93	Nightside	2025 MAY 10 18:25:37	2025 MAY 10 18:54:52	2025 MAY 10 19:24:08	3510.74	-111.92	-89.18	53.77	30.22	-55.69	-30.10	135.32	21.04	14	-	-	-		
3	93	Dayside	2025 MAY 10 19:24:08	2025 MAY 10 19:53:51	2025 MAY 10 20:23:34	3566.43	53.77	77.16	-140.78	-30.10	56.62	29.97	44.74	9.08	14	-		COP row -1: 		
4	93	Nightside	2025 MAY 10 20:23:34	2025 MAY 10 20:52:50	2025 MAY 10 21:22:06	3512.00	-140.78	-117.83	24.88	29.97	-55.93	-29.82	135.25	21.04	1	-	-	-		
4	93	Dayside	2025 MAY 10 21:22:06	2025 MAY 10 21:51:50	2025 MAY 10 22:21:34	3568.12	24.88	48.53	-169.68	-29.82	56.84	29.67	44.80	9.09	1	-		COP row -1: 		
5	93	Nightside	2025 MAY 10 22:21:34	2025 MAY 10 22:50:51	2025 MAY 10 23:20:08	3514.10	-169.68	-146.51	-4.02	29.67	-56.20	-29.54	135.16	21.04	3	-	-	-		
5	93	Dayside	2025 MAY 10 23:20:08	2025 MAY 10 23:49:52	2025 MAY 11 00:19:36	3568.09	-4.02	19.82	161.42	-29.54	57.05	29.39	44.88	9.09	3	CO 2SUBD #1	Science: orders #189, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
6	93	Nightside	2025 MAY 11 00:19:36	2025 MAY 11 00:48:54	2025 MAY 11 01:18:11	3514.25	161.42	-175.24	-32.91	29.39	-56.46	-29.27	135.04	21.04	14	-	-	-		
6	93	Dayside	2025 MAY 11 01:18:11	2025 MAY 11 01:47:55	2025 MAY 11 02:17:39	3568.15	-32.91	-8.96	132.53	-29.27	57.29	29.13	45.02	9.09	14	-		COP row -1: 		
7	93	Nightside	2025 MAY 11 02:17:39	2025 MAY 11 02:46:55	2025 MAY 11 03:16:11	3512.36	132.53	155.97	-61.78	29.13	-56.71	-29.02	134.90	21.04	1	-	-	-		
7	93	Dayside	2025 MAY 11 03:16:11	2025 MAY 11 03:45:55	2025 MAY 11 04:15:39	3567.96	-61.78	-37.78	103.68	-29.02	57.54	28.90	45.18	9.08	1	-		COP row -1: 	&daysideMatch:EASTERN COPRATES; &daysideMatch:COPRATES RISE; 	
8	93	Nightside	2025 MAY 11 04:15:39	2025 MAY 11 04:44:54	2025 MAY 11 05:14:09	3510.18	103.68	127.16	-90.63	28.90	-56.94	-28.79	134.75	21.03	14	-	-	-		
8	93	Dayside	2025 MAY 11 05:14:09	2025 MAY 11 05:43:53	2025 MAY 11 06:13:36	3567.03	-90.63	-66.59	74.84	-28.79	57.77	28.69	45.34	9.07	14	-		COP row -1: 		
9	93	Nightside	2025 MAY 11 06:13:36	2025 MAY 11 06:42:51	2025 MAY 11 07:12:06	3509.60	74.84	98.39	-119.47	28.69	-57.18	-28.56	134.61	21.03	1	-	-	-		
9	93	Dayside	2025 MAY 11 07:12:06	2025 MAY 11 07:41:49	2025 MAY 11 08:11:32	3566.35	-119.47	-95.31	45.98	-28.56	57.98	28.43	45.44	9.07	1	-		COP row -1: 	&daysideMatch:PAVONIS MONS; 	
10	93	Nightside	2025 MAY 11 08:11:32	2025 MAY 11 08:40:48	2025 MAY 11 09:10:04	3511.36	45.98	69.73	-148.34	28.43	-57.44	-28.30	134.52	21.03	14	-	-	-		
10	93	Dayside	2025 MAY 11 09:10:04	2025 MAY 11 09:39:48	2025 MAY 11 10:09:32	3568.63	-148.34	-123.93	17.08	-28.30	58.20	28.13	45.50	9.08	14	-		COP row -1: 		
11	93	Nightside	2025 MAY 11 10:09:32	2025 MAY 11 10:38:49	2025 MAY 11 11:08:05	3512.53	17.08	41.12	-177.25	28.13	-57.68	-27.98	134.46	21.04	1	-	-	-		
11	93	Dayside	2025 MAY 11 11:08:05	2025 MAY 11 11:37:50	2025 MAY 11 12:07:35	3570.19	-177.25	-152.58	-11.82	-27.98	58.47	27.84	45.59	9.08	1	-		COP row -1: 		
12	93	Nightside	2025 MAY 11 12:07:35	2025 MAY 11 12:36:51	2025 MAY 11 13:06:08	3512.81	-11.82	12.40	153.85	27.84	-57.91	-27.69	134.37	21.04	14	-	-	-		
12	93	Dayside	2025 MAY 11 13:06:08	2025 MAY 11 13:35:53	2025 MAY 11 14:05:38	3569.69	153.85	178.72	-40.70	-27.69	58.74	27.58	45.71	9.08	14	-		COP row -1: 		
13	93	Nightside	2025 MAY 11 14:05:38	2025 MAY 11 14:34:54	2025 MAY 11 15:04:11	3513.12	-40.70	-16.39	124.97	27.58	-58.14	-27.44	134.23	21.03	1	-	-	-		
13	93	Dayside	2025 MAY 11 15:04:11	2025 MAY 11 15:33:54	2025 MAY 11 16:03:38	3567.51	124.97	149.96	-69.57	-27.44	58.99	27.33	45.84	9.08	1	-		COP row -1: 	&mroOverlap; 	
14	93	Nightside	2025 MAY 11 16:03:38	2025 MAY 11 16:32:54	2025 MAY 11 17:02:11	3512.45	-69.57	-45.21	96.12	27.33	-58.38	-27.21	134.08	21.03	1	-	-	-		
14	93	Dayside	2025 MAY 11 17:02:11	2025 MAY 11 17:31:53	2025 MAY 11 18:01:36	3565.76	96.12	121.17	-98.41	-27.21	59.22	27.10	45.99	9.07	1	-		COP row -1: 		
15	93	Nightside	2025 MAY 11 18:01:36	2025 MAY 11 18:30:52	2025 MAY 11 19:00:07	3510.72	-98.41	-73.97	67.28	27.10	-58.63	-26.98	133.94	21.02	3	-	-	-		
15	93	Dayside	2025 MAY 11 19:00:07	2025 MAY 11 19:29:50	2025 MAY 11 19:59:34	3566.53	67.28	92.43	-127.26	-26.98	59.46	26.85	46.12	9.07	3	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:PERSEVERANCE; 	
16	93	Nightside	2025 MAY 11 19:59:34	2025 MAY 11 20:28:49	2025 MAY 11 20:58:04	3510.39	-127.26	-102.61	38.41	26.85	-58.86	-26.70	133.86	21.03	1	-	-	-		
16	93	Dayside	2025 MAY 11 20:58:04	2025 MAY 11 21:27:48	2025 MAY 11 21:57:33	3568.64	38.41	63.82	-156.15	-26.70	59.70	26.56	46.19	9.08	1	-		COP row -1: 		
17	93	Nightside	2025 MAY 11 21:57:33	2025 MAY 11 22:26:49	2025 MAY 11 22:56:06	3512.95	-156.15	-131.21	9.52	26.56	-59.12	-26.41	133.79	21.03	7	-	-	COP row -1: 		
17	93	Dayside	2025 MAY 11 22:56:06	2025 MAY 11 23:25:50	2025 MAY 11 23:55:34	3568.88	9.52	35.21	174.95	-26.41	59.91	26.25	46.25	9.09	7	-		COP row -1: 		
18	93	Nightside	2025 MAY 11 23:55:34	2025 MAY 12 00:24:52	2025 MAY 12 00:54:09	3514.13	174.95	-159.86	-19.38	26.25	-59.39	-26.12	133.70	21.04	1	-	-	-		
18	93	Dayside	2025 MAY 12 00:54:09	2025 MAY 12 01:23:53	2025 MAY 12 01:53:37	3568.74	-19.38	6.52	146.05	-26.12	60.16	25.96	46.35	9.09	1	-		COP row -1: 		
19	93	Nightside	2025 MAY 12 01:53:37	2025 MAY 12 02:22:54	2025 MAY 12 02:52:10	3512.96	146.05	171.43	-48.26	25.96	-59.66	-25.84	133.58	21.04	1	-	-	-		
19	93	Dayside	2025 MAY 12 02:52:10	2025 MAY 12 03:21:55	2025 MAY 12 03:51:39	3568.98	-48.26	-22.24	117.18	-25.84	60.41	25.70	46.49	9.09	1	-		COP row -1: 	&ingressMatch:INSIGHT; 	
20	93	Nightside	2025 MAY 12 03:51:39	2025 MAY 12 04:20:54	2025 MAY 12 04:50:10	3510.37	117.18	142.68	-77.13	25.70	-59.91	-25.58	133.44	21.04	1	-	-	-		
20	93	Dayside	2025 MAY 12 04:50:10	2025 MAY 12 05:19:54	2025 MAY 12 05:49:38	3568.65	-77.13	-51.01	88.34	-25.58	60.67	25.47	46.65	9.08	1	-		COP row -1: 		
21	93	Nightside	2025 MAY 12 05:49:38	2025 MAY 12 06:18:53	2025 MAY 12 06:48:07	3508.77	88.34	113.92	-105.97	25.47	-60.16	-25.34	133.31	21.03	1	-	-	-		
21	93	Dayside	2025 MAY 12 06:48:07	2025 MAY 12 07:17:51	2025 MAY 12 07:47:34	3567.26	-105.97	-79.73	59.49	-25.34	60.89	25.22	46.76	9.08	1	-		COP row -1: 	&daysideMatch:CERAUNIUS THOLUS; 	
22	93	Nightside	2025 MAY 12 07:47:34	2025 MAY 12 08:16:49	2025 MAY 12 08:46:04	3509.65	59.49	85.26	-134.82	25.22	-60.42	-25.08	133.20	21.04	14	-	-	-		
22	93	Dayside	2025 MAY 12 08:46:04	2025 MAY 12 09:15:48	2025 MAY 12 09:45:33	3568.61	-134.82	-108.33	30.62	-25.08	61.11	24.92	46.83	9.09	14	-		COP row -1: 		
23	93	Nightside	2025 MAY 12 09:45:33	2025 MAY 12 10:14:48	2025 MAY 12 10:44:04	3511.07	30.62	56.71	-163.71	24.92	-60.67	-24.78	133.15	21.05	1	-	-	-		
23	93	Dayside	2025 MAY 12 10:44:04	2025 MAY 12 11:13:49	2025 MAY 12 11:43:35	3571.05	-163.71	-136.88	1.71	-24.78	61.37	24.61	46.89	9.10	1	-		COP row -1: 	&mroOverlap; 	
24	93	Nightside	2025 MAY 12 11:43:35	2025 MAY 12 12:12:50	2025 MAY 12 12:42:06	3511.45	1.71	28.11	167.38	24.61	-60.90	-24.46	133.08	21.06	14	-	-	-		
24	93	Dayside	2025 MAY 12 12:42:06	2025 MAY 12 13:11:52	2025 MAY 12 13:41:38	3571.50	167.38	-165.48	-27.18	-24.46	61.65	24.32	46.98	9.11	14	-		COP row -1: 		
25	93	Nightside	2025 MAY 12 13:41:38	2025 MAY 12 14:10:54	2025 MAY 12 14:40:09	3511.66	-27.18	-0.58	138.49	24.32	-61.14	-24.17	132.98	21.06	1	-	-	-		
25	93	Dayside	2025 MAY 12 14:40:09	2025 MAY 12 15:09:54	2025 MAY 12 15:39:39	3569.87	138.49	165.86	-56.05	-24.17	61.91	24.05	47.09	9.11	1	-		COP row -1: 	&daysideMatch:ELYSIUM MONS; 	
26	93	Nightside	2025 MAY 12 15:39:39	2025 MAY 12 16:08:55	2025 MAY 12 16:38:11	3511.64	-56.05	-29.34	109.63	24.05	-61.39	-23.92	132.84	21.05	1	-	-	-		
26	93	Dayside	2025 MAY 12 16:38:11	2025 MAY 12 17:07:55	2025 MAY 12 17:37:38	3567.44	109.63	137.13	-84.91	-23.92	62.16	23.79	47.23	9.11	1	-		COP row -1: 		
27	93	Nightside	2025 MAY 12 17:37:38	2025 MAY 12 18:06:54	2025 MAY 12 18:36:09	3510.44	-84.91	-58.08	80.79	23.79	-61.65	-23.67	132.70	21.05	14	-	-	-		
27	93	Dayside	2025 MAY 12 18:36:09	2025 MAY 12 19:05:52	2025 MAY 12 19:35:36	3566.83	80.79	108.41	-113.75	-23.67	62.40	23.54	47.36	9.11	14	-		COP row -1: 		
28	93	Nightside	2025 MAY 12 19:35:36	2025 MAY 12 20:04:50	2025 MAY 12 20:34:05	3509.13	-113.75	-86.70	51.94	23.54	-61.90	-23.40	132.61	21.06	1	-	-	-		
28	93	Dayside	2025 MAY 12 20:34:05	2025 MAY 12 21:03:49	2025 MAY 12 21:33:34	3568.92	51.94	79.82	-142.62	-23.40	62.64	23.26	47.44	9.12	1	-		COP row -1: 		
29	93	Nightside	2025 MAY 12 21:33:34	2025 MAY 12 22:02:49	2025 MAY 12 22:32:05	3510.95	-142.62	-115.20	23.05	23.26	-62.14	-23.09	132.57	21.07	14	-	-	-		
29	93	Dayside	2025 MAY 12 22:32:05	2025 MAY 12 23:01:50	2025 MAY 12 23:31:35	3570.10	23.05	51.32	-171.52	-23.09	62.85	22.93	47.47	9.13	14	-		COP row -1: 		
30	93	Nightside	2025 MAY 12 23:31:35	2025 MAY 13 00:00:51	2025 MAY 13 00:30:08	3512.98	-171.52	-143.74	-5.84	22.93	-62.42	-22.79	132.50	21.08	1	-	-	-		
30	93	Dayside	2025 MAY 13 00:30:08	2025 MAY 13 00:59:53	2025 MAY 13 01:29:38	3569.95	-5.84	22.75	159.58	-22.79	63.09	22.61	47.53	9.14	1	-		COP row -1: 		
31	93	Nightside	2025 MAY 13 01:29:38	2025 MAY 13 01:58:54	2025 MAY 13 02:28:11	3512.94	159.58	-172.34	-34.74	22.61	-62.69	-22.48	132.40	21.09	14	-	-	-		
31	93	Dayside	2025 MAY 13 02:28:11	2025 MAY 13 02:57:56	2025 MAY 13 03:27:41	3570.00	-34.74	-5.90	130.69	-22.48	63.35	22.32	47.65	9.15	14	-		COP row -1: 		
32	93	Nightside	2025 MAY 13 03:27:41	2025 MAY 13 03:56:56	2025 MAY 13 04:26:11	3510.87	130.69	159.01	-63.62	22.32	-62.96	-22.20	132.29	21.10	14	-	-	-		
32	93	Dayside	2025 MAY 13 04:26:11	2025 MAY 13 04:55:56	2025 MAY 13 05:25:41	3569.74	-63.62	-34.61	101.84	-22.20	63.61	22.06	47.79	9.15	14	-		COP row -1: 		
33	93	Nightside	2025 MAY 13 05:25:41	2025 MAY 13 05:54:56	2025 MAY 13 06:24:10	3508.76	101.84	130.32	-92.47	22.06	-63.22	-21.93	132.16	21.10	1	-	-	-		
33	93	Dayside	2025 MAY 13 06:24:10	2025 MAY 13 06:53:54	2025 MAY 13 07:23:39	3568.68	-92.47	-63.30	72.99	-21.93	63.86	21.81	47.92	9.15	1	-		COP row -1: 		
34	93	Nightside	2025 MAY 13 07:23:39	2025 MAY 13 07:52:53	2025 MAY 13 08:22:07	3508.47	72.99	101.68	-121.31	21.81	-63.48	-21.67	132.05	21.10	7	-	-	COP row -1: 		
34	93	Dayside	2025 MAY 13 08:22:07	2025 MAY 13 08:51:51	2025 MAY 13 09:21:35	3568.24	-121.31	-91.86	44.13	-21.67	64.07	21.52	47.98	9.16	7	-		COP row -1: 		
