MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2022 FEB 27 02:48:00,-6.7409,-28.9093,264.0896,15.8522,57.9514,1.7293e-14,57.9514,2022 FEB 27 02:30:00,-6.7226,-24.5636,388.5569,15.8497,57.9168,0.34551,58.0598
2022 FEB 27 04:42:00,-1.0573,-56.9207,266.4325,15.8339,57.5014,3.1868e-14,57.5014,2022 FEB 27 04:27:00,-3.9774,-53.987,390.0629,15.7861,56.8327,0.31836,56.9791
2022 FEB 27 06:30:00,-14.5061,-82.5567,259.1909,15.8767,59.1136,3.7934e-14,59.1136,2022 FEB 27 06:27:00,-10.243,-81.8399,386.8984,15.8758,58.5808,0.37928,58.717
2022 FEB 27 08:21:00,-18.2601,-109.3593,257.9986,15.8906,59.9137,5.6628e-14,59.9137,2022 FEB 27 08:27:00,-16.5882,-109.5889,383.9923,15.9725,60.7878,0.4358,60.9069
2022 FEB 27 08:24:00,-8.6048,-110.5747,262.2714,15.8581,58.1668,3.5166e-14,58.1668,2022 FEB 27 08:24:00,-7.6847,-111.1925,387.2787,15.8169,57.4854,0.35478,57.6267
2022 FEB 27 10:15:00,-12.3782,-137.4032,261.3745,15.87,58.7241,1.5581e-14,58.7241,2022 FEB 27 10:24:00,-13.9797,-138.9822,385.2911,15.9108,59.5193,0.4133,59.6459
2022 FEB 27 12:09:00,-6.648,-165.4357,264.4855,15.8506,57.9092,1.2137e-14,57.9092,2022 FEB 27 12:21:00,-11.2629,-168.4164,386.8905,15.8464,58.2442,0.38871,58.3778
2022 FEB 28 16:06:00,-26.8351,147.5386,256.2867,15.9183,62.0163,8.0021e-14,62.0163,2022 FEB 28 15:57:00,-26.8018,149.5865,382.0348,15.9089,61.8863,0.50619,61.9656
2022 FEB 28 18:00:00,-21.1787,119.5243,258.0989,15.9,60.476,1.7128e-14,60.476,2022 FEB 28 17:54:00,-23.9753,120.4954,381.1772,15.8675,60.6448,4.2446,56.6905
2022 FEB 28 21:39:00,-38.4566,67.3712,252.7343,15.9756,66.0848,2.3801e-14,66.0848,2022 FEB 28 21:54:00,-36.7195,65.4551,378.7465,16.0911,66.8336,0.54772,66.8846
2022 FEB 28 21:42:00,-28.7492,65.9763,254.9808,15.9314,62.6463,2.809e-14,62.6463,2022 FEB 28 21:51:00,-27.8706,63.0388,379.876,15.8814,61.779,0.5113,61.8529
2022 FEB 28 23:36:00,-22.867,37.8783,257.8676,15.9072,60.9039,6.6716e-14,60.9039,2022 FEB 28 23:48:00,-25.2514,33.3576,381.2245,15.8006,60.0436,1.7798,61.5827
2022 MAR 01 23:51:00,-34.953,44.6114,254.7104,15.9581,64.5943,1.7992e-14,64.5943,2022 MAR 01 23:27:00,-37.3959,49.5412,379.4714,15.8975,64.6873,0.54495,64.726
2022 MAR 02 03:30:00,-52.7379,-7.1065,254.1104,16.0625,71.9074,9.1354e-15,71.9074,2022 MAR 02 03:27:00,-49.2883,-3.3955,379.8053,16.2614,72.3878,0.55138,72.4235
2022 MAR 02 05:24:00,-47.0582,-35.4647,253.7769,16.0214,69.3532,4.8549e-14,69.3532,2022 MAR 02 05:24:00,-46.5773,-33.7479,380.4448,16.1358,70.27,0.55305,70.3008
2022 MAR 02 07:21:00,-31.5653,-65.1289,254.7383,15.9417,63.355,5.4442e-14,63.355,2022 MAR 02 07:18:00,-35.2213,-66.9777,381.2315,15.7697,62.4526,0.71554,62.716
2022 MAR 02 09:06:00,-54.8219,-88.4724,250.8342,16.0886,72.8904,8.9965e-15,72.8904,2022 MAR 02 09:21:00,-50.1448,-89.8947,378.7294,16.2369,72.4104,0.54512,72.6928
2022 MAR 02 11:00:00,-48.8339,-116.9327,252.2203,16.0403,70.1505,3.1163e-14,70.1505,2022 MAR 02 11:18:00,-47.6598,-120.018,378.6452,16.1267,70.5165,0.55098,70.5452
2022 MAR 02 12:54:00,-42.9259,-145.303,253.9318,15.9983,67.5742,4.5427e-14,67.5742,2022 MAR 02 13:15:00,-45.0178,-150.1338,380.2024,16.0169,68.5026,0.55163,68.5286
2022 MAR 02 20:24:00,-39.4487,104.9539,253.9446,15.9817,66.1569,4.7602e-14,66.1569,2022 MAR 02 20:12:00,-40.3397,108.7521,427.3811,16.04,67.0849,171.7137,108.2765
2022 MAR 03 13:12:00,-45.1023,-139.8372,253.72,16.0131,68.3132,2.7175e-14,68.3132,2022 MAR 03 12:51:00,-48.2258,-135.8727,379.9238,15.9367,68.7652,0.54463,68.7811
2022 MAR 03 16:54:00,-53.1061,166.9129,252.187,16.0642,71.749,3.6542e-14,71.749,2022 MAR 03 16:48:00,-51.4365,167.9961,380.6787,16.0389,70.89,0.53932,70.9099
2022 MAR 03 18:48:00,-47.4208,138.5785,252.9419,16.0244,69.2226,4.0731e-14,69.2226,2022 MAR 03 18:45:00,-48.7946,137.5434,379.0101,15.9067,68.6715,0.53312,68.6755
2022 MAR 03 20:42:00,-41.6296,110.3761,253.5943,15.9933,66.8438,6.7694e-14,66.8438,2022 MAR 03 20:42:00,-46.1714,107.5153,377.8616,15.8028,66.6386,1.1157,65.6513
2022 MAR 05 06:15:00,-63.3315,-16.5883,253.233,16.1819,76.329,3.0382e-14,76.329,2022 MAR 05 06:12:00,-61.7265,-13.2051,380.1311,16.3589,76.8398,0.49997,76.8862
2022 MAR 05 08:09:00,-57.6258,-45.3863,252.1541,16.1114,73.5562,6.1096e-14,73.5562,2022 MAR 05 08:09:00,-59.2723,-44.8759,380.0626,16.1456,74.4514,0.50809,74.4811
2022 MAR 05 11:51:00,-65.3069,-97.6478,250.061,16.2283,77.3406,7.9514e-16,77.3406,2022 MAR 05 12:06:00,-62.6639,-98.9711,378.3437,16.3833,77.2784,0.49459,77.3277
2022 MAR 05 13:45:00,-59.3429,-126.7394,251.8486,16.1381,74.3783,3.556e-14,74.3783,2022 MAR 05 14:03:00,-60.2358,-130.5919,379.9775,16.1733,74.9697,0.50344,75.0024
2022 MAR 06 19:39:00,-64.1133,157.5542,251.6374,16.1914,76.3529,5.4651e-14,76.3529,2022 MAR 06 19:33:00,-63.7505,159.551,379.6709,16.2272,76.4245,0.48292,76.4667
2022 MAR 06 21:33:00,-58.4103,128.7687,252.4589,16.1217,73.6089,2.3155e-14,73.6089,2022 MAR 06 21:30:00,-61.4012,127.5695,378.1145,15.9931,73.9783,0.49069,74.0018
2022 MAR 07 01:15:00,-66.0246,76.587,251.1548,16.2439,77.3612,4.0979e-14,77.3612,2022 MAR 07 01:27:00,-64.7471,74.1568,379.4909,16.2764,77.0484,0.47754,77.0955
2022 MAR 08 07:09:00,-70.2778,1.285,254.3393,16.3242,79.1459,2.8448e-14,79.1459,2022 MAR 08 06:57:00,-67.949,5.7281,379.6846,16.4256,78.7798,1.4658,79.5706
2022 MAR 08 09:03:00,-64.614,-28.2338,254.0063,16.2053,76.2857,3.8332e-14,76.2857,2022 MAR 08 08:54:00,-65.6852,-27.4377,379.9139,16.1125,76.1967,0.79592,76.4565
2022 MAR 08 12:45:00,-72.3852,-79.2512,251.1186,16.4053,80.2485,8.4524e-15,80.2485,2022 MAR 08 12:51:00,-68.7107,-79.0775,378.3331,16.5142,79.4427,0.15565,79.2911
2022 MAR 08 14:39:00,-66.4094,-109.2727,251.8753,16.2531,77.2097,2.0178e-14,77.2097,2022 MAR 08 14:48:00,-66.6,-112.4165,379.635,16.1894,76.9396,0.46172,76.9865
2022 MAR 09 22:27:00,-64.8685,145.8226,252.5003,16.2086,76.0561,2.642e-14,76.0561,2022 MAR 09 22:15:00,-67.6233,146.495,378.3676,16.0589,76.3903,0.45011,76.4332
2022 MAR 10 02:09:00,-72.5818,94.953,252.0808,16.4183,80.0114,3.1356e-14,80.0114,2022 MAR 10 02:12:00,-70.526,95.7994,378.9831,16.5233,79.7443,0.63354,80.2057
2022 MAR 10 04:03:00,-66.5698,64.7647,251.126,16.255,76.93,1.2006e-14,76.93,2022 MAR 10 04:09:00,-68.4978,61.8367,379.8951,16.1569,77.1997,0.23046,77.2026
2022 MAR 10 07:45:00,-74.4088,13.9009,253.6913,16.465,80.8073,1.6603e-14,80.8073,2022 MAR 10 08:06:00,-70.6097,11.1733,379.9497,16.6239,80.1829,3.0096,79.0527
2022 MAR 11 11:51:00,-65.4364,-40.0165,252.6689,16.2186,75.9866,3.1806e-14,75.9866,2022 MAR 11 11:36:00,-69.1975,-39.7928,379.8282,15.9903,76.4013,2.4538,78.8209
2022 MAR 11 15:33:00,-73.128,-90.818,250.0841,16.4331,79.906,2.0372e-14,79.906,2022 MAR 11 15:33:00,-72.0272,-88.4581,378.6188,16.5903,80.1812,0.42987,80.2638
2022 MAR 11 17:27:00,-67.1673,-121.086,251.8658,16.2642,76.8575,1.4662e-14,76.8575,2022 MAR 11 17:30:00,-69.8878,-124.4405,380.3992,16.0892,77.1106,3.2793,80.3276
2022 MAR 11 21:09:00,-75.0694,-171.7882,252.1399,16.485,80.7496,2.3158e-14,80.7496,2022 MAR 11 21:27:00,-72.4831,-173.9569,380.0234,16.6325,80.4506,1.6909,81.0478
2022 MAR 13 06:51:00,-67.632,53.0485,252.2774,16.2722,76.7239,8.996e-15,76.7239,2022 MAR 13 06:51:00,-71.3623,50.4983,379.6446,16.1022,77.448,4.5059,81.9017
2022 MAR 13 10:33:00,-75.6015,2.7346,254.8817,16.5192,80.6877,7.957e-15,80.6877,2022 MAR 13 10:48:00,-73.6222,2.6865,379.9161,16.7592,80.9512,0.42042,81.0459
2022 MAR 17 17:24:00,-76.7196,-57.6473,251.6745,16.5903,80.2867,2.0735e-14,80.2867,2022 MAR 17 17:00:00,-74.9084,-52.7364,378.4659,16.5283,79.4705,0.40398,79.5596
2022 MAR 18 19:36:00,-72.9984,-82.5895,251.8112,16.4258,78.1477,4.8459e-14,78.1477,2022 MAR 18 19:48:00,-72.5098,-87.2082,419.4283,16.3125,77.5104,175.525,98.0177
2022 MAR 19 08:42:00,-70.9865,85.2615,252.691,16.365,77.0315,2.8625e-14,77.0315,2022 MAR 19 08:18:00,-74.7503,87.7095,380.3949,16.1389,77.6306,0.39594,77.7038
2022 MAR 19 14:18:00,-72.9147,4.0941,255.319,16.4039,77.846,3.1356e-14,77.846,2022 MAR 19 14:12:00,-74.9515,2.4631,380.1073,16.1978,77.864,0.39576,77.9404
2022 MAR 19 18:00:00,-80.7896,-41.8487,253.5523,16.9419,81.9617,2.9592e-14,81.9617,2022 MAR 19 18:09:00,-75.8727,-40.4327,378.5276,17.1822,81.595,0.4092,81.7132
