UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2016 NOV 26 20:49:27,-177.7,-23.7,06:52:23,63.7,132.0,68.9,16828.0
2016 NOV 26 20:49:37,-178.5,-23.4,06:49:22,62.9,131.9,69.6,16810.1
2016 NOV 26 20:49:47,-179.3,-23.1,06:46:28,62.1,131.8,70.4,16792.1
2016 NOV 26 20:49:57,180.0,-22.9,06:43:40,61.3,131.7,71.1,16774.2
2016 NOV 26 20:50:07,179.3,-22.6,06:40:59,60.5,131.6,71.7,16756.2
2016 NOV 26 20:50:17,178.7,-22.4,06:38:57,60.0,131.5,72.2,16738.2
2016 NOV 26 20:50:27,178.5,-22.2,06:38:00,59.7,131.5,72.5,16720.2
2016 NOV 26 20:50:37,178.4,-22.2,06:37:56,59.6,131.4,72.5,16702.3
2016 NOV 26 20:50:47,178.5,-22.1,06:38:36,59.7,131.4,72.4,16684.3
2016 NOV 26 20:50:57,178.8,-22.1,06:39:51,60.0,131.4,72.1,16666.2
2016 NOV 26 20:51:07,179.2,-22.2,06:41:33,60.4,131.4,71.8,16648.2
2016 NOV 26 20:51:17,179.7,-22.2,06:43:35,60.9,131.5,71.3,16630.2
2016 NOV 26 20:51:27,-179.8,-22.3,06:45:48,61.5,131.5,70.8,16612.2
