UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2016 NOV 22 09:15:23,-113.2,53.8,02:32:11,60.9,138.0,139.7,42211.0
2016 NOV 22 09:15:33,-113.2,53.7,02:32:11,60.9,138.0,139.7,42200.8
2016 NOV 22 09:15:43,-113.3,53.7,02:32:12,60.9,138.0,139.7,42190.5
2016 NOV 22 09:15:53,-113.3,53.7,02:32:12,60.9,138.0,139.7,42180.3
2016 NOV 22 09:16:03,-113.3,53.7,02:32:12,60.8,137.9,139.7,42170.0
2016 NOV 22 09:16:13,-113.4,53.6,02:32:12,60.8,137.9,139.7,42159.8
2016 NOV 22 09:16:23,-113.4,53.6,02:32:13,60.8,137.9,139.7,42149.5
2016 NOV 22 09:16:33,-113.5,53.6,02:32:13,60.8,137.9,139.7,42139.3
2016 NOV 22 09:16:43,-113.5,53.6,02:32:13,60.7,137.9,139.8,42129.0
2016 NOV 22 09:16:53,-113.5,53.5,02:32:13,60.7,137.9,139.8,42118.8
2016 NOV 22 09:17:03,-113.6,53.5,02:32:13,60.7,137.9,139.8,42108.5
2016 NOV 22 09:17:13,-113.6,53.5,02:32:14,60.7,137.9,139.8,42098.3
2016 NOV 22 09:17:23,-113.7,53.5,02:32:14,60.6,137.9,139.8,42088.0
2016 NOV 22 09:17:33,-113.7,53.4,02:32:14,60.6,137.9,139.8,42077.7
2016 NOV 22 09:17:43,-113.7,53.4,02:32:14,60.6,137.9,139.8,42067.5
2016 NOV 22 09:17:53,-113.8,53.4,02:32:15,60.6,137.9,139.8,42057.2
2016 NOV 22 09:18:03,-113.8,53.4,02:32:15,60.5,137.9,139.9,42046.9
2016 NOV 22 09:18:13,-113.9,53.3,02:32:15,60.5,137.9,139.9,42036.7
2016 NOV 22 09:18:23,-113.9,53.3,02:32:15,60.5,137.9,139.9,42026.4
2016 NOV 22 09:18:33,-113.9,53.3,02:32:16,60.5,137.9,139.9,42016.1
2016 NOV 22 09:18:43,-114.0,53.3,02:32:16,60.4,137.9,139.9,42005.8
2016 NOV 22 09:18:53,-114.0,53.2,02:32:16,60.4,137.9,139.9,41995.6
2016 NOV 22 09:19:03,-114.0,53.2,02:32:16,60.4,137.9,139.9,41985.3
2016 NOV 22 09:19:13,-114.1,53.2,02:32:17,60.4,137.9,139.9,41975.0
2016 NOV 22 09:19:23,-114.1,53.2,02:32:17,60.3,137.9,140.0,41964.7
2016 NOV 22 09:19:33,-114.2,53.1,02:32:17,60.3,137.9,140.0,41954.4
2016 NOV 22 09:19:43,-114.2,53.1,02:32:17,60.3,137.9,140.0,41944.1
2016 NOV 22 09:19:53,-114.2,53.1,02:32:18,60.3,137.9,140.0,41933.8
2016 NOV 22 09:20:03,-114.3,53.1,02:32:18,60.2,137.9,140.0,41923.5
2016 NOV 22 09:20:13,-114.3,53.0,02:32:18,60.2,137.8,140.0,41913.2
2016 NOV 22 09:20:23,-114.4,53.0,02:32:19,60.2,137.8,140.0,41902.9
2016 NOV 22 09:20:33,-114.4,53.0,02:32:19,60.2,137.8,140.0,41892.6
2016 NOV 22 09:20:43,-114.4,53.0,02:32:19,60.1,137.8,140.0,41882.3
2016 NOV 22 09:20:53,-114.5,52.9,02:32:19,60.1,137.8,140.1,41872.0
2016 NOV 22 09:21:03,-114.5,52.9,02:32:20,60.1,137.8,140.1,41861.7
2016 NOV 22 09:21:13,-114.6,52.9,02:32:20,60.1,137.8,140.1,41851.4
2016 NOV 22 09:21:23,-114.6,52.9,02:32:20,60.1,137.8,140.1,41841.1
2016 NOV 22 09:21:33,-114.6,52.8,02:32:21,60.0,137.8,140.1,41830.8
2016 NOV 22 09:21:43,-114.7,52.8,02:32:21,60.0,137.8,140.1,41820.5
2016 NOV 22 09:21:53,-114.7,52.8,02:32:21,60.0,137.8,140.1,41810.2
2016 NOV 22 09:22:03,-114.8,52.8,02:32:22,60.0,137.8,140.1,41799.9
2016 NOV 22 09:22:13,-114.8,52.7,02:32:22,59.9,137.8,140.2,41789.5
2016 NOV 22 09:22:23,-114.8,52.7,02:32:22,59.9,137.8,140.2,41779.2
2016 NOV 22 09:22:33,-114.9,52.7,02:32:23,59.9,137.8,140.2,41768.9
2016 NOV 22 09:22:43,-114.9,52.7,02:32:23,59.9,137.8,140.2,41758.6
2016 NOV 22 09:22:53,-115.0,52.6,02:32:23,59.8,137.8,140.2,41748.2
2016 NOV 22 09:23:03,-115.0,52.6,02:32:24,59.8,137.8,140.2,41737.9
2016 NOV 22 09:23:13,-115.0,52.6,02:32:24,59.8,137.8,140.2,41727.6
2016 NOV 22 09:23:23,-115.1,52.5,02:32:24,59.8,137.8,140.2,41717.2
2016 NOV 22 09:23:33,-115.1,52.5,02:32:25,59.7,137.8,140.2,41706.9
2016 NOV 22 09:23:43,-115.1,52.5,02:32:25,59.7,137.8,140.3,41696.6
2016 NOV 22 09:23:53,-115.2,52.5,02:32:25,59.7,137.8,140.3,41686.2
2016 NOV 22 09:24:03,-115.2,52.4,02:32:26,59.7,137.8,140.3,41675.9
2016 NOV 22 09:24:13,-115.3,52.4,02:32:26,59.6,137.7,140.3,41665.5
2016 NOV 22 09:24:23,-115.3,52.4,02:32:26,59.6,137.7,140.3,41655.2
2016 NOV 22 09:24:33,-115.3,52.4,02:32:27,59.6,137.7,140.3,41644.8
2016 NOV 22 09:24:43,-115.4,52.3,02:32:27,59.6,137.7,140.3,41634.5
2016 NOV 22 09:24:53,-115.4,52.3,02:32:27,59.5,137.7,140.3,41624.1
2016 NOV 22 09:25:03,-115.5,52.3,02:32:28,59.5,137.7,140.3,41613.8
2016 NOV 22 09:25:13,-115.5,52.3,02:32:28,59.5,137.7,140.4,41603.4
2016 NOV 22 09:25:23,-115.5,52.2,02:32:28,59.5,137.7,140.4,41593.0
2016 NOV 22 09:25:33,-115.6,52.2,02:32:29,59.4,137.7,140.4,41582.7
2016 NOV 22 09:25:43,-115.6,52.2,02:32:29,59.4,137.7,140.4,41572.3
2016 NOV 22 09:25:53,-115.7,52.2,02:32:30,59.4,137.7,140.4,41562.0
2016 NOV 22 09:26:03,-115.7,52.1,02:32:30,59.4,137.7,140.4,41551.6
2016 NOV 22 09:26:13,-115.7,52.1,02:32:30,59.4,137.7,140.4,41541.2
2016 NOV 22 09:26:23,-115.8,52.1,02:32:31,59.3,137.7,140.4,41530.8
2016 NOV 22 09:26:33,-115.8,52.1,02:32:31,59.3,137.7,140.4,41520.5
2016 NOV 22 09:26:43,-115.9,52.1,02:32:31,59.3,137.7,140.5,41510.1
2016 NOV 22 09:26:53,-115.9,52.0,02:32:32,59.3,137.7,140.5,41499.7
2016 NOV 22 09:27:03,-115.9,52.0,02:32:32,59.2,137.7,140.5,41489.3
2016 NOV 22 09:27:13,-116.0,52.0,02:32:33,59.2,137.7,140.5,41479.0
2016 NOV 22 09:27:23,-116.0,52.0,02:32:33,59.2,137.7,140.5,41468.6
2016 NOV 22 09:27:33,-116.0,51.9,02:32:33,59.2,137.7,140.5,41458.2
2016 NOV 22 09:27:43,-116.1,51.9,02:32:34,59.1,137.7,140.5,41447.8
2016 NOV 22 09:27:53,-116.1,51.9,02:32:34,59.1,137.7,140.5,41437.4
2016 NOV 22 09:28:03,-116.2,51.9,02:32:35,59.1,137.7,140.5,41427.0
2016 NOV 22 09:28:13,-116.2,51.8,02:32:35,59.1,137.6,140.6,41416.6
2016 NOV 22 09:28:23,-116.2,51.8,02:32:35,59.0,137.6,140.6,41406.2
2016 NOV 22 09:28:33,-116.3,51.8,02:32:36,59.0,137.6,140.6,41395.8
2016 NOV 22 09:28:43,-116.3,51.8,02:32:36,59.0,137.6,140.6,41385.4
2016 NOV 22 09:28:53,-116.4,51.7,02:32:37,59.0,137.6,140.6,41375.0
2016 NOV 22 09:29:03,-116.4,51.7,02:32:37,58.9,137.6,140.6,41364.6
2016 NOV 22 09:29:13,-116.4,51.7,02:32:37,58.9,137.6,140.6,41354.2
2016 NOV 22 09:29:23,-116.5,51.7,02:32:38,58.9,137.6,140.6,41343.8
2016 NOV 22 09:29:33,-116.5,51.6,02:32:38,58.9,137.6,140.6,41333.4
2016 NOV 22 09:29:43,-116.5,51.6,02:32:39,58.8,137.6,140.7,41323.0
2016 NOV 22 09:29:53,-116.6,51.6,02:32:39,58.8,137.6,140.7,41312.6
2016 NOV 22 09:30:03,-116.6,51.6,02:32:40,58.8,137.6,140.7,41302.1
2016 NOV 22 09:30:13,-116.7,51.5,02:32:40,58.8,137.6,140.7,41291.7
2016 NOV 22 09:30:23,-116.7,51.5,02:32:41,58.8,137.6,140.7,41281.3
2016 NOV 22 09:30:33,-116.7,51.5,02:32:41,58.7,137.6,140.7,41270.9
2016 NOV 22 09:30:43,-116.8,51.5,02:32:41,58.7,137.6,140.7,41260.5
2016 NOV 22 09:30:53,-116.8,51.4,02:32:42,58.7,137.6,140.7,41250.0
2016 NOV 22 09:31:03,-116.9,51.4,02:32:42,58.7,137.6,140.7,41239.6
2016 NOV 22 09:31:13,-116.9,51.4,02:32:43,58.6,137.6,140.7,41229.2
2016 NOV 22 09:31:23,-116.9,51.4,02:32:43,58.6,137.6,140.8,41218.7
2016 NOV 22 09:31:33,-117.0,51.3,02:32:44,58.6,137.6,140.8,41208.3
2016 NOV 22 09:31:43,-117.0,51.3,02:32:44,58.6,137.6,140.8,41197.9
2016 NOV 22 09:31:53,-117.1,51.3,02:32:45,58.5,137.6,140.8,41187.4
2016 NOV 22 09:32:03,-117.1,51.3,02:32:45,58.5,137.6,140.8,41177.0
2016 NOV 22 09:32:13,-117.1,51.2,02:32:46,58.5,137.5,140.8,41166.5
2016 NOV 22 09:32:23,-117.2,51.2,02:32:46,58.5,137.5,140.8,41156.1
2016 NOV 22 09:32:33,-117.2,51.2,02:32:46,58.4,137.5,140.8,41145.6
2016 NOV 22 09:32:43,-117.2,51.2,02:32:47,58.4,137.5,140.8,41135.2
2016 NOV 22 09:32:53,-117.3,51.1,02:32:47,58.4,137.5,140.9,41124.7
2016 NOV 22 09:33:03,-117.3,51.1,02:32:48,58.4,137.5,140.9,41114.3
2016 NOV 22 09:33:13,-117.4,51.1,02:32:48,58.4,137.5,140.9,41103.8
2016 NOV 22 09:33:23,-117.4,51.1,02:32:49,58.3,137.5,140.9,41093.4
2016 NOV 22 09:33:33,-117.4,51.0,02:32:49,58.3,137.5,140.9,41082.9
2016 NOV 22 09:33:43,-117.5,51.0,02:32:50,58.3,137.5,140.9,41072.4
2016 NOV 22 09:33:53,-117.5,51.0,02:32:50,58.3,137.5,140.9,41062.0
2016 NOV 22 09:34:03,-117.6,51.0,02:32:51,58.2,137.5,140.9,41051.5
2016 NOV 22 09:34:13,-117.6,50.9,02:32:51,58.2,137.5,140.9,41041.0
2016 NOV 22 09:34:23,-117.6,50.9,02:32:52,58.2,137.5,140.9,41030.6
2016 NOV 22 09:34:33,-117.7,50.9,02:32:52,58.2,137.5,141.0,41020.1
2016 NOV 22 09:34:43,-117.7,50.9,02:32:53,58.1,137.5,141.0,41009.6
2016 NOV 22 09:34:53,-117.7,50.8,02:32:53,58.1,137.5,141.0,40999.1
2016 NOV 22 09:35:03,-117.8,50.8,02:32:54,58.1,137.5,141.0,40988.6
2016 NOV 22 09:35:13,-117.8,50.8,02:32:54,58.1,137.5,141.0,40978.2
2016 NOV 22 09:35:23,-117.9,50.8,02:32:55,58.0,137.5,141.0,40967.7
2016 NOV 22 09:35:33,-117.9,50.7,02:32:55,58.0,137.5,141.0,40957.2
2016 NOV 22 09:35:43,-117.9,50.7,02:32:56,58.0,137.5,141.0,40946.7
2016 NOV 22 09:35:53,-118.0,50.7,02:32:56,58.0,137.5,141.0,40936.2
2016 NOV 22 09:36:03,-118.0,50.7,02:32:57,58.0,137.4,141.0,40925.7
2016 NOV 22 09:36:13,-118.1,50.7,02:32:57,57.9,137.4,141.1,40915.2
2016 NOV 22 09:36:23,-118.1,50.6,02:32:58,57.9,137.4,141.1,40904.7
2016 NOV 22 09:36:33,-118.1,50.6,02:32:58,57.9,137.4,141.1,40894.2
2016 NOV 22 09:36:43,-118.2,50.6,02:32:59,57.9,137.4,141.1,40883.7
2016 NOV 22 09:36:53,-118.2,50.6,02:32:59,57.8,137.4,141.1,40873.2
2016 NOV 22 09:37:03,-118.2,50.5,02:33:00,57.8,137.4,141.1,40862.7
2016 NOV 22 09:37:13,-118.3,50.5,02:33:01,57.8,137.4,141.1,40852.2
2016 NOV 22 09:37:23,-118.3,50.5,02:33:01,57.8,137.4,141.1,40841.7
2016 NOV 22 09:37:33,-118.4,50.5,02:33:02,57.7,137.4,141.1,40831.2
2016 NOV 22 09:37:43,-118.4,50.4,02:33:02,57.7,137.4,141.1,40820.7
2016 NOV 22 09:37:53,-118.4,50.4,02:33:03,57.7,137.4,141.1,40810.2
2016 NOV 22 09:38:03,-118.5,50.4,02:33:03,57.7,137.4,141.2,40799.6
2016 NOV 22 09:38:13,-118.5,50.4,02:33:04,57.7,137.4,141.2,40789.1
2016 NOV 22 09:38:23,-118.6,50.3,02:33:04,57.6,137.4,141.2,40778.6
2016 NOV 22 09:38:33,-118.6,50.3,02:33:05,57.6,137.4,141.2,40768.1
2016 NOV 22 09:38:43,-118.6,50.3,02:33:05,57.6,137.4,141.2,40757.5
2016 NOV 22 09:38:53,-118.7,50.3,02:33:06,57.6,137.4,141.2,40747.0
2016 NOV 22 09:39:03,-118.7,50.2,02:33:07,57.5,137.4,141.2,40736.5
2016 NOV 22 09:39:13,-118.7,50.2,02:33:07,57.5,137.4,141.2,40725.9
2016 NOV 22 09:39:23,-118.8,50.2,02:33:08,57.5,137.4,141.2,40715.4
2016 NOV 22 09:39:33,-118.8,50.2,02:33:08,57.5,137.4,141.2,40704.9
