NOM_02, OCCEG, 5, 23, 46
NOM_02, OCCIN, 34, 60, 152
NOM_03, OCCEG, 11, 17, 25, 39, 40, 56, 58, 65, 108, 110, 124, 128, 131, 133, 148, 149, 154, 160, 161, 167, 170, 174
NOM_03, OCCIN, 14, 23, 33, 39, 40, 42, 44, 47, 50, 58, 62, 122, 128, 130, 135, 140, 143, 148, 154, 155, 158, 167
NOM_03, OCCME, 67, 68, 103, 104
CO_001, OCCEG, 106, 120
CO_002, OCCEG, 7, 18, 30, 62, 143
CO_002, OCCIN, 53, 110, 117, 160
CO2_02, OCCEG, 14, 34, 119, 165
CO2_02, OCCIN, 7, 8, 17, 46, 106, 108, 120, 131
HCL_01, OCCEG, 33, 115
HCL_01, OCCIN, 28, 36, 55
FUL_01, OCCEG, 20, 44, 140, 146
FUL_01, OCCIN, 20
