TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,1,dayside,2024 MAY 11 16:05:32,LNO OFF
-1,-1,-1,-1,-1,2,dayside,2024 MAY 11 18:03:27,LNO OFF
-1,-1,-1,-1,-1,3,dayside,2024 MAY 11 20:01:25,LNO OFF
0,1,1404,1404,1,4,dayside,2024 MAY 11 21:59:21,LNO ON
-1,-1,-1,-1,-1,5,dayside,2024 MAY 11 23:57:15,LNO OFF
-1,-1,-1,-1,-1,6,dayside,2024 MAY 12 01:55:05,LNO OFF
-1,-1,-1,-1,-1,7,dayside,2024 MAY 12 03:52:57,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2024 MAY 12 05:50:51,LNO OFF
-1,-1,-1,-1,-1,9,dayside,2024 MAY 12 07:48:46,LNO OFF
-1,-1,-1,-1,-1,10,dayside,2024 MAY 12 09:46:42,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2024 MAY 12 11:44:35,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2024 MAY 12 13:42:26,LNO OFF
-1,-1,-1,-1,-1,13,dayside,2024 MAY 12 15:40:16,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2024 MAY 12 17:38:09,LNO OFF
-1,-1,-1,-1,-1,15,dayside,2024 MAY 12 19:36:05,LNO OFF
0,1,3787,3787,1,16,dayside,2024 MAY 12 21:34:02,LNO ON
-1,-1,-1,-1,-1,17,dayside,2024 MAY 12 23:31:56,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2024 MAY 13 01:29:47,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2024 MAY 13 03:27:37,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2024 MAY 13 05:25:29,LNO OFF
-1,-1,-1,-1,-1,21,dayside,2024 MAY 13 07:23:24,LNO OFF
-1,-1,-1,-1,-1,22,dayside,2024 MAY 13 09:21:19,LNO OFF
-1,-1,-1,-1,-1,23,dayside,2024 MAY 13 11:19:13,LNO OFF
-1,-1,-1,-1,-1,24,dayside,2024 MAY 13 13:17:05,LNO OFF
0,1,1760,1760,1,25,dayside,2024 MAY 13 15:14:55,LNO ON
-1,-1,-1,-1,-1,26,dayside,2024 MAY 13 17:12:46,LNO OFF
-1,-1,-1,-1,-1,27,dayside,2024 MAY 13 19:10:41,LNO OFF
-1,-1,-1,-1,-1,28,dayside,2024 MAY 13 21:08:38,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2024 MAY 13 23:06:33,LNO OFF
-1,-1,-1,-1,-1,30,dayside,2024 MAY 14 01:04:25,ALL OFF
-1,-1,-1,-1,-1,31,dayside,2024 MAY 14 03:02:15,LNO OFF
-1,-1,-1,-1,-1,32,dayside,2024 MAY 14 05:00:06,LNO OFF
-1,-1,-1,-1,-1,33,dayside,2024 MAY 14 06:58:00,LNO OFF
-1,-1,-1,-1,-1,34,dayside,2024 MAY 14 08:55:55,LNO OFF
-1,-1,-1,-1,-1,35,dayside,2024 MAY 14 10:53:49,LNO OFF
-1,-1,-1,-1,-1,36,dayside,2024 MAY 14 12:51:41,LNO OFF
0,1,1893,1893,1,37,dayside,2024 MAY 14 14:49:31,LNO ON
-1,-1,-1,-1,-1,38,dayside,2024 MAY 14 16:47:20,LNO OFF
-1,-1,-1,-1,-1,39,dayside,2024 MAY 14 18:45:12,LNO OFF
-1,-1,-1,-1,-1,40,dayside,2024 MAY 14 20:43:08,LNO OFF
-1,-1,-1,-1,-1,41,dayside,2024 MAY 14 22:41:04,LNO OFF
-1,-1,-1,-1,-1,42,dayside,2024 MAY 15 00:38:56,LNO OFF
-1,-1,-1,-1,-1,43,dayside,2024 MAY 15 02:36:46,LNO OFF
-1,-1,-1,-1,-1,44,dayside,2024 MAY 15 04:34:35,LNO OFF
-1,-1,-1,-1,-1,45,dayside,2024 MAY 15 06:32:28,LNO OFF
-1,-1,-1,-1,-1,46,dayside,2024 MAY 15 08:30:22,LNO OFF
-1,-1,-1,-1,-1,47,dayside,2024 MAY 15 10:28:16,ALL OFF
-1,-1,-1,-1,-1,48,dayside,2024 MAY 15 12:26:09,LNO OFF
-1,-1,-1,-1,-1,49,dayside,2024 MAY 15 14:24:00,LNO OFF
0,1,4027,4027,1,50,dayside,2024 MAY 15 16:21:48,LNO ON
-1,-1,-1,-1,-1,51,dayside,2024 MAY 15 18:19:38,LNO OFF
-1,-1,-1,-1,-1,52,dayside,2024 MAY 15 20:17:34,LNO OFF
-1,-1,-1,-1,-1,53,dayside,2024 MAY 15 22:15:29,LNO OFF
-1,-1,-1,-1,-1,54,dayside,2024 MAY 16 00:13:23,LNO OFF
-1,-1,-1,-1,-1,55,dayside,2024 MAY 16 02:11:13,LNO OFF
-1,-1,-1,-1,-1,56,dayside,2024 MAY 16 04:09:01,LNO OFF
-1,-1,-1,-1,-1,57,dayside,2024 MAY 16 06:06:52,LNO OFF
-1,-1,-1,-1,-1,58,dayside,2024 MAY 16 08:04:45,LNO OFF
-1,-1,-1,-1,-1,59,dayside,2024 MAY 16 10:02:39,LNO OFF
-1,-1,-1,-1,-1,60,dayside,2024 MAY 16 12:00:32,LNO OFF
-1,-1,-1,-1,-1,61,dayside,2024 MAY 16 13:58:22,LNO OFF
-1,-1,-1,-1,-1,62,dayside,2024 MAY 16 15:56:10,LNO OFF
0,1,3787,3787,1,63,dayside,2024 MAY 16 17:53:59,LNO ON
-1,-1,-1,-1,-1,64,dayside,2024 MAY 16 19:51:51,LNO OFF
-1,-1,-1,-1,-1,65,dayside,2024 MAY 16 21:49:46,LNO OFF
-1,-1,-1,-1,-1,66,dayside,2024 MAY 16 23:47:40,LNO OFF
-1,-1,-1,-1,-1,67,dayside,2024 MAY 17 01:45:31,LNO OFF
-1,-1,-1,-1,-1,68,dayside,2024 MAY 17 03:43:18,LNO OFF
-1,-1,-1,-1,-1,69,dayside,2024 MAY 17 05:41:07,LNO OFF
-1,-1,-1,-1,-1,70,dayside,2024 MAY 17 07:38:59,LNO OFF
-1,-1,-1,-1,-1,71,dayside,2024 MAY 17 09:36:52,LNO OFF
-1,-1,-1,-1,-1,72,dayside,2024 MAY 17 11:34:45,LNO OFF
-1,-1,-1,-1,-1,73,dayside,2024 MAY 17 13:32:36,LNO OFF
-1,-1,-1,-1,-1,74,dayside,2024 MAY 17 15:30:24,LNO OFF
0,1,1760,1760,1,75,dayside,2024 MAY 17 17:28:11,LNO ON
-1,-1,-1,-1,-1,76,dayside,2024 MAY 17 19:26:01,LNO OFF
-1,-1,-1,-1,-1,77,dayside,2024 MAY 17 21:23:55,LNO OFF
-1,-1,-1,-1,-1,78,dayside,2024 MAY 17 23:21:49,LNO OFF
-1,-1,-1,-1,-1,79,dayside,2024 MAY 18 01:19:40,LNO OFF
-1,-1,-1,-1,-1,80,dayside,2024 MAY 18 03:17:27,LNO OFF
-1,-1,-1,-1,-1,81,dayside,2024 MAY 18 05:15:14,LNO OFF
-1,-1,-1,-1,-1,82,dayside,2024 MAY 18 07:13:04,LNO OFF
-1,-1,-1,-1,-1,83,dayside,2024 MAY 18 09:10:55,LNO OFF
0,1,3787,3787,1,84,dayside,2024 MAY 18 11:08:47,LNO ON
-1,-1,-1,-1,-1,85,dayside,2024 MAY 18 13:06:38,ALL OFF
-1,-1,-1,-1,-1,86,dayside,2024 MAY 18 15:04:26,ALL OFF
-1,-1,-1,-1,-1,87,dayside,2024 MAY 18 17:02:12,LNO OFF
-1,-1,-1,-1,-1,88,dayside,2024 MAY 18 18:59:58,LNO OFF
-1,-1,-1,-1,-1,89,dayside,2024 MAY 18 20:57:50,LNO OFF
-1,-1,-1,-1,-1,90,dayside,2024 MAY 18 22:55:43,LNO OFF
-1,-1,-1,-1,-1,91,dayside,2024 MAY 19 00:53:35,LNO OFF
-1,-1,-1,-1,-1,92,dayside,2024 MAY 19 02:51:22,ALL OFF
-1,-1,-1,-1,-1,93,dayside,2024 MAY 19 04:49:08,LNO OFF
-1,-1,-1,-1,-1,94,dayside,2024 MAY 19 06:46:55,LNO OFF
-1,-1,-1,-1,-1,95,dayside,2024 MAY 19 08:44:45,LNO OFF
-1,-1,-1,-1,-1,96,dayside,2024 MAY 19 10:42:35,LNO OFF
-1,-1,-1,-1,-1,97,dayside,2024 MAY 19 12:40:25,LNO OFF
-1,-1,-1,-1,-1,98,dayside,2024 MAY 19 14:38:13,LNO OFF
0,1,4027,4027,1,99,dayside,2024 MAY 19 16:35:58,LNO ON
-1,-1,-1,-1,-1,100,dayside,2024 MAY 19 18:33:42,LNO OFF
-1,-1,-1,-1,-1,101,dayside,2024 MAY 19 20:31:30,LNO OFF
-1,-1,-1,-1,-1,102,dayside,2024 MAY 19 22:29:22,LNO OFF
-1,-1,-1,-1,-1,103,dayside,2024 MAY 20 00:27:12,LNO OFF
-1,-1,-1,-1,-1,104,dayside,2024 MAY 20 02:24:59,LNO OFF
-1,-1,-1,-1,-1,105,dayside,2024 MAY 20 04:22:43,LNO OFF
-1,-1,-1,-1,-1,106,dayside,2024 MAY 20 06:20:26,LNO OFF
-1,-1,-1,-1,-1,107,dayside,2024 MAY 20 08:18:14,LNO OFF
-1,-1,-1,-1,-1,108,dayside,2024 MAY 20 10:16:02,LNO OFF
-1,-1,-1,-1,-1,109,dayside,2024 MAY 20 12:13:50,LNO OFF
-1,-1,-1,-1,-1,110,dayside,2024 MAY 20 14:11:37,LNO OFF
-1,-1,-1,-1,-1,111,dayside,2024 MAY 20 16:09:21,LNO OFF
-1,-1,-1,-1,-1,112,dayside,2024 MAY 20 18:07:03,LNO OFF
-1,-1,-1,-1,-1,113,dayside,2024 MAY 20 20:04:46,LNO OFF
-1,-1,-1,-1,-1,114,dayside,2024 MAY 20 22:02:35,LNO OFF
0,1,3782,3782,1,115,dayside,2024 MAY 21 00:00:24,LNO ON
-1,-1,-1,-1,-1,116,dayside,2024 MAY 21 01:58:10,LNO OFF
-1,-1,-1,-1,-1,117,dayside,2024 MAY 21 03:55:53,LNO OFF
-1,-1,-1,-1,-1,118,dayside,2024 MAY 21 05:53:33,LNO OFF
-1,-1,-1,-1,-1,119,dayside,2024 MAY 21 07:51:17,LNO OFF
-1,-1,-1,-1,-1,120,dayside,2024 MAY 21 09:49:02,LNO OFF
-1,-1,-1,-1,-1,121,dayside,2024 MAY 21 11:46:48,LNO OFF
-1,-1,-1,-1,-1,122,dayside,2024 MAY 21 13:44:32,ALL OFF
-1,-1,-1,-1,-1,123,dayside,2024 MAY 21 15:42:14,LNO OFF
0,1,3787,3787,1,124,dayside,2024 MAY 21 17:39:54,LNO ON
-1,-1,-1,-1,-1,125,dayside,2024 MAY 21 19:37:33,LNO OFF
-1,-1,-1,-1,-1,126,dayside,2024 MAY 21 21:35:15,LNO OFF
-1,-1,-1,-1,-1,127,dayside,2024 MAY 21 23:33:01,LNO OFF
-1,-1,-1,-1,-1,128,dayside,2024 MAY 22 01:30:45,LNO OFF
-1,-1,-1,-1,-1,129,dayside,2024 MAY 22 03:28:25,LNO OFF
-1,-1,-1,-1,-1,130,dayside,2024 MAY 22 05:26:03,LNO OFF
-1,-1,-1,-1,-1,131,dayside,2024 MAY 22 07:23:41,LNO OFF
0,1,4026,4026,1,132,dayside,2024 MAY 22 09:21:22,LNO ON
-1,-1,-1,-1,-1,133,dayside,2024 MAY 22 11:19:04,LNO OFF
-1,-1,-1,-1,-1,134,dayside,2024 MAY 22 13:16:45,LNO OFF
-1,-1,-1,-1,-1,135,dayside,2024 MAY 22 15:14:24,LNO OFF
-1,-1,-1,-1,-1,136,dayside,2024 MAY 22 17:12:01,LNO OFF
-1,-1,-1,-1,-1,137,dayside,2024 MAY 22 19:09:36,LNO OFF
-1,-1,-1,-1,-1,138,dayside,2024 MAY 22 21:07:13,LNO OFF
-1,-1,-1,-1,-1,139,dayside,2024 MAY 22 23:04:53,LNO OFF
-1,-1,-1,-1,-1,140,dayside,2024 MAY 23 01:02:34,ALL OFF
-1,-1,-1,-1,-1,141,dayside,2024 MAY 23 03:00:12,LNO OFF
-1,-1,-1,-1,-1,142,dayside,2024 MAY 23 04:57:46,LNO OFF
-1,-1,-1,-1,-1,143,dayside,2024 MAY 23 06:55:20,LNO OFF
-1,-1,-1,-1,-1,144,dayside,2024 MAY 23 08:52:55,LNO OFF
-1,-1,-1,-1,-1,145,dayside,2024 MAY 23 10:50:32,LNO OFF
-1,-1,-1,-1,-1,146,dayside,2024 MAY 23 12:48:08,LNO OFF
-1,-1,-1,-1,-1,147,dayside,2024 MAY 23 14:45:43,LNO OFF
-1,-1,-1,-1,-1,148,dayside,2024 MAY 23 16:43:17,LNO OFF
-1,-1,-1,-1,-1,149,dayside,2024 MAY 23 18:40:49,LNO OFF
0,1,872,872,1,150,dayside,2024 MAY 23 20:38:20,LNO ON
-1,-1,-1,-1,-1,151,dayside,2024 MAY 23 22:35:53,LNO OFF
-1,-1,-1,-1,-1,152,dayside,2024 MAY 24 00:33:29,ALL OFF
-1,-1,-1,-1,-1,153,dayside,2024 MAY 24 02:31:03,LNO OFF
-1,-1,-1,-1,-1,154,dayside,2024 MAY 24 04:28:35,LNO OFF
-1,-1,-1,-1,-1,155,dayside,2024 MAY 24 06:26:04,LNO OFF
-1,-1,-1,-1,-1,156,dayside,2024 MAY 24 08:23:35,LNO OFF
-1,-1,-1,-1,-1,157,dayside,2024 MAY 24 10:21:07,LNO OFF
-1,-1,-1,-1,-1,158,dayside,2024 MAY 24 12:18:38,ALL OFF
-1,-1,-1,-1,-1,159,dayside,2024 MAY 24 14:16:09,LNO OFF
-1,-1,-1,-1,-1,160,dayside,2024 MAY 24 16:13:41,LNO OFF
-1,-1,-1,-1,-1,161,dayside,2024 MAY 24 18:11:11,LNO OFF
