NOM_02, OCCEG, 198, 342
NOM_02, OCCIN, 37, 228, 252, 266
NOM_03, OCCEG, 9, 10, 17, 23, 25, 29, 32, 37, 66, 68, 70, 82, 85, 89, 92, 96, 104, 108, 111, 114, 118, 121, 130, 133, 135, 142, 145, 149, 161, 176, 178, 191, 194, 199, 204, 208, 241, 243, 245, 261, 271, 284, 286, 296, 310, 317, 325, 328, 340
NOM_03, OCCIN, 4, 10, 11, 26, 31, 35, 38, 53, 58, 59, 61, 63, 70, 71, 75, 78, 80, 85, 89, 94, 103, 106, 109, 113, 116, 120, 123, 128, 132, 137, 140, 144, 147, 151, 156, 159, 165, 169, 174, 180, 184, 186, 187, 189, 192, 198, 199, 207, 216, 219, 220, 231, 239, 279, 281, 291, 295, 308, 323, 332, 334
CO_001, OCCIN, 25, 213
CO_002, OCCEG, 5, 11, 31, 71, 77, 80, 83, 156, 171, 186, 301, 315
CO_002, OCCIN, 6, 7, 16, 52, 82, 83, 154, 167, 171, 178, 248, 293, 304
CO2_01, OCCEG, 235, 256
CO2_01, OCCIN, 92
CO2_02, OCCEG, 35, 46, 59, 159, 180, 189, 196, 207, 213, 220
CO2_02, OCCIN, 29, 48, 73, 191, 208, 214, 233, 250, 268, 270, 276, 302, 318
HCL_01, OCCEG, 56, 231
HCL_01, OCCIN, 97, 194, 237, 283
FUL_01, OCCEG, 103, 210, 265, 290, 298
FUL_01, OCCIN, 77, 96
