TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,3244,3244,0,3,egress,2025 JAN 18 18:57:38,SO ON
1,1,3222,3222,0,4,egress,2025 JAN 18 20:55:47,SO ON
1,1,3237,3237,0,5,egress,2025 JAN 18 22:53:58,SO ON
1,1,3241,3241,0,6,egress,2025 JAN 19 00:52:11,SO ON
1,1,3206,3206,0,8,egress,2025 JAN 19 04:48:31,SO ON
1,1,3185,3185,0,9,egress,2025 JAN 19 06:46:33,SO ON
1,1,905,905,0,10,egress,2025 JAN 19 08:44:43,SO ON
1,1,3005,3005,0,11,egress,2025 JAN 19 10:43:02,SO ON
1,1,37,37,0,15,egress,2025 JAN 19 18:35:40,SO ON
1,1,3182,3182,0,16,egress,2025 JAN 19 20:33:49,SO ON
1,1,3237,3237,0,18,egress,2025 JAN 20 00:30:11,SO ON
1,1,3205,3205,0,22,egress,2025 JAN 20 08:22:42,SO ON
1,1,3205,3205,0,24,egress,2025 JAN 20 12:19:13,SO ON
1,1,3185,3185,0,28,egress,2025 JAN 20 20:11:47,SO ON
1,1,1397,1397,0,30,egress,2025 JAN 21 00:08:07,SO ON
1,1,3202,3202,0,31,egress,2025 JAN 21 02:06:19,SO ON
1,1,3209,3209,0,34,egress,2025 JAN 21 08:00:37,SO ON
1,1,3185,3185,0,36,egress,2025 JAN 21 11:57:00,SO ON
1,1,3244,3244,0,37,egress,2025 JAN 21 13:55:13,SO ON
1,1,3238,3238,0,41,egress,2025 JAN 21 21:47:38,SO ON
1,1,3244,3244,0,44,egress,2025 JAN 22 03:42:08,SO ON
1,1,3215,3215,0,45,egress,2025 JAN 22 05:40:14,SO ON
1,1,3238,3238,0,47,egress,2025 JAN 22 09:36:22,SO ON
1,1,3237,3237,0,51,egress,2025 JAN 22 17:29:03,SO ON
1,1,3127,3127,0,55,egress,2025 JAN 23 01:21:27,SO ON
1,1,3244,3244,0,57,egress,2025 JAN 23 05:17:41,SO ON
1,1,3215,3215,0,58,egress,2025 JAN 23 07:15:44,SO ON
1,1,3244,3244,0,60,egress,2025 JAN 23 11:11:53,SO ON
1,1,3220,3220,0,65,egress,2025 JAN 23 21:02:26,SO ON
1,1,3234,3234,0,67,egress,2025 JAN 24 00:58:39,SO ON
1,1,3182,3182,0,69,egress,2025 JAN 24 04:54:53,SO ON
1,1,3222,3222,0,70,egress,2025 JAN 24 06:52:57,SO ON
1,1,3238,3238,0,72,egress,2025 JAN 24 10:49:01,SO ON
1,1,3223,3223,0,76,egress,2025 JAN 24 18:41:31,SO ON
1,1,1397,1397,0,79,egress,2025 JAN 25 00:35:38,SO ON
1,1,3206,3206,0,81,egress,2025 JAN 25 04:31:51,SO ON
1,1,1397,1397,0,82,egress,2025 JAN 25 06:29:55,SO ON
