TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,1,dayside,2024 JUN 08 15:24:44,LNO OFF
0,1,944,944,1,2,dayside,2024 JUN 08 17:22:35,LNO ON
-1,-1,-1,-1,-1,3,dayside,2024 JUN 08 19:20:30,LNO OFF
-1,-1,-1,-1,-1,4,dayside,2024 JUN 08 21:18:26,LNO OFF
-1,-1,-1,-1,-1,5,dayside,2024 JUN 08 23:16:23,ALL OFF
-1,-1,-1,-1,-1,6,dayside,2024 JUN 09 01:14:17,LNO OFF
-1,-1,-1,-1,-1,7,dayside,2024 JUN 09 03:12:08,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2024 JUN 09 05:09:59,LNO OFF
-1,-1,-1,-1,-1,9,dayside,2024 JUN 09 07:07:53,LNO OFF
-1,-1,-1,-1,-1,10,dayside,2024 JUN 09 09:05:48,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2024 JUN 09 11:03:44,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2024 JUN 09 13:01:38,LNO OFF
0,1,1760,1760,1,13,dayside,2024 JUN 09 14:59:31,LNO ON
-1,-1,-1,-1,-1,14,dayside,2024 JUN 09 16:57:22,LNO OFF
-1,-1,-1,-1,-1,15,dayside,2024 JUN 09 18:55:15,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2024 JUN 09 20:53:11,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2024 JUN 09 22:51:08,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2024 JUN 10 00:49:03,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2024 JUN 10 02:46:56,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2024 JUN 10 04:44:46,LNO OFF
-1,-1,-1,-1,-1,21,dayside,2024 JUN 10 06:42:39,LNO OFF
-1,-1,-1,-1,-1,22,dayside,2024 JUN 10 08:40:35,LNO OFF
-1,-1,-1,-1,-1,23,dayside,2024 JUN 10 10:38:31,LNO OFF
0,1,3114,3114,1,24,dayside,2024 JUN 10 12:36:27,LNO ON
-1,-1,-1,-1,-1,25,dayside,2024 JUN 10 14:34:20,LNO OFF
-1,-1,-1,-1,-1,26,dayside,2024 JUN 10 16:32:12,LNO OFF
-1,-1,-1,-1,-1,27,dayside,2024 JUN 10 18:30:04,LNO OFF
-1,-1,-1,-1,-1,28,dayside,2024 JUN 10 20:27:59,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2024 JUN 10 22:25:56,LNO OFF
-1,-1,-1,-1,-1,30,dayside,2024 JUN 11 00:23:52,LNO OFF
-1,-1,-1,-1,-1,31,dayside,2024 JUN 11 02:21:46,LNO OFF
-1,-1,-1,-1,-1,32,dayside,2024 JUN 11 04:19:37,LNO OFF
0,1,944,944,1,33,dayside,2024 JUN 11 06:17:28,LNO ON
-1,-1,-1,-1,-1,34,dayside,2024 JUN 11 08:15:23,LNO OFF
-1,-1,-1,-1,-1,35,dayside,2024 JUN 11 10:13:20,LNO OFF
-1,-1,-1,-1,-1,36,dayside,2024 JUN 11 12:11:15,LNO OFF
-1,-1,-1,-1,-1,37,dayside,2024 JUN 11 14:09:10,LNO OFF
-1,-1,-1,-1,-1,38,dayside,2024 JUN 11 16:07:02,LNO OFF
-1,-1,-1,-1,-1,39,dayside,2024 JUN 11 18:04:54,LNO OFF
-1,-1,-1,-1,-1,40,dayside,2024 JUN 11 20:02:48,ALL OFF
-1,-1,-1,-1,-1,41,dayside,2024 JUN 11 22:00:45,LNO OFF
-1,-1,-1,-1,-1,42,dayside,2024 JUN 11 23:58:42,LNO OFF
-1,-1,-1,-1,-1,43,dayside,2024 JUN 12 01:56:37,LNO OFF
0,1,1404,1404,1,44,dayside,2024 JUN 12 03:54:29,LNO ON
-1,-1,-1,-1,-1,45,dayside,2024 JUN 12 05:52:20,LNO OFF
-1,-1,-1,-1,-1,46,dayside,2024 JUN 12 07:50:14,LNO OFF
