Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,7,19960,0,0,0,1,0,2022 MAY 15 03:42:37,2022 MAY 15 03:57:21,2022 MAY 15 03:42:47,2022 MAY 15 03:57:21,N/A,N/A,2022 MAY 15 03:52:47,2022 MAY 15 03:57:21,2022 MAY 15 03:56:51,-67.9595,135.4467,2022 MAY 15 03:53:17,-67.4226,132.4703,2022 MAY 15 03:53:53,-4.4325,2479,2.0222,227.5783,27.4212,N/A,49.6329,76.9099,10,640,676,30,30,874,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,274,300,733,1400002C000A028002A41E1E036A0301000D000D0000000000000000000000000000000002620112012C02DD
1,1,2,0,9,19962,0,0,0,1,0,2022 MAY 15 07:38:21,2022 MAY 15 07:53:04,2022 MAY 15 07:38:31,2022 MAY 15 07:53:04,N/A,N/A,2022 MAY 15 07:48:31,2022 MAY 15 07:53:04,2022 MAY 15 07:52:34,-68.0811,77.4343,2022 MAY 15 07:49:01,-68.4877,75.5535,2022 MAY 15 07:49:37,-4.8911,2477,2.0506,227.6807,27.3266,N/A,49.4517,76.6347,10,640,676,30,30,873,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,273,300,731,1400002C000A028002A41E1E03690301000D000D0000000000000000000000000000000002620111012C02DB
1,1,3,0,11,19964,0,0,0,1,0,2022 MAY 15 11:34:14,2022 MAY 15 11:48:58,2022 MAY 15 11:34:24,2022 MAY 15 11:48:58,N/A,N/A,2022 MAY 15 11:44:24,2022 MAY 15 11:48:58,2022 MAY 15 11:48:28,-68.172,19.4946,2022 MAY 15 11:44:54,-67.4765,15.7084,2022 MAY 15 11:45:30,-5.4126,2477,1.8858,227.7833,27.4212,N/A,49.6329,76.9099,10,640,676,30,30,874,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,274,300,733,1400002C000A028002A41E1E036A0301000D000D0000000000000000000000000000000002620112012C02DD
1,1,4,0,13,19966,0,0,0,1,0,2022 MAY 15 15:30:07,2022 MAY 15 15:44:51,2022 MAY 15 15:30:17,2022 MAY 15 15:44:51,N/A,N/A,2022 MAY 15 15:40:17,2022 MAY 15 15:44:51,2022 MAY 15 15:44:21,-68.3336,-38.7806,2022 MAY 15 15:40:47,-67.6389,-42.8281,2022 MAY 15 15:41:23,-5.8729,2476,1.8086,227.8858,27.4212,N/A,49.6329,76.9099,10,640,676,30,30,874,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,274,300,733,1400002C000A028002A41E1E036A0301000D000D0000000000000000000000000000000002620112012C02DD
1,1,5,0,23,19976,0,0,0,1,0,2022 MAY 16 11:09:11,2022 MAY 16 11:23:57,2022 MAY 16 11:09:21,2022 MAY 16 11:23:57,N/A,N/A,2022 MAY 16 11:19:21,2022 MAY 16 11:23:57,2022 MAY 16 11:23:27,-68.8508,30.9411,2022 MAY 16 11:19:51,-68.0783,25.37,2022 MAY 16 11:20:28,-8.2934,2469,1.4747,228.3986,27.6105,N/A,49.9952,77.4604,10,640,677,30,30,876,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,276,300,738,1400002C000A028002A51E1E036C0301000D000D0000000000000000000000000000000002620114012C02E2
1,1,6,0,25,19978,0,0,0,1,0,2022 MAY 16 15:05:05,2022 MAY 16 15:19:51,2022 MAY 16 15:05:15,2022 MAY 16 15:19:51,N/A,N/A,2022 MAY 16 15:15:15,2022 MAY 16 15:19:51,2022 MAY 16 15:19:21,-68.9777,-27.3356,2022 MAY 16 15:15:45,-68.7256,-32.6508,2022 MAY 16 15:16:21,-8.7693,2469,1.4319,228.5012,27.6105,N/A,49.9952,77.4604,10,640,676,30,30,876,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,276,300,737,1400002C000A028002A41E1E036C0301000D000D0000000000000000000000000000000002620114012C02E1
1,1,7,0,27,19980,0,0,0,1,0,2022 MAY 16 19:00:51,2022 MAY 16 19:15:37,2022 MAY 16 19:01:01,2022 MAY 16 19:15:37,N/A,N/A,2022 MAY 16 19:11:01,2022 MAY 16 19:15:37,2022 MAY 16 19:15:07,-69.0808,-85.4766,2022 MAY 16 19:11:31,-69.2971,-90.608,2022 MAY 16 19:12:07,-9.225,2467,1.3911,228.6038,27.6105,N/A,49.9952,77.4604,10,640,676,30,30,876,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,276,300,737,1400002C000A028002A41E1E036C0301000D000D0000000000000000000000000000000002620114012C02E1
1,1,8,0,34,19987,0,0,0,1,0,2022 MAY 17 08:46:10,2022 MAY 17 09:00:57,2022 MAY 17 08:46:20,2022 MAY 17 09:00:57,N/A,N/A,2022 MAY 17 08:56:20,2022 MAY 17 09:00:57,2022 MAY 17 09:00:27,-69.3881,71.0984,2022 MAY 17 08:56:50,-69.1069,64.4171,2022 MAY 17 08:57:27,-10.9128,2460,1.1092,228.9629,27.7052,N/A,50.1763,77.7356,10,640,677,30,30,877,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,277,300,740,1400002C000A028002A51E1E036D0301000D000D0000000000000000000000000000000002620115012C02E4
1,1,9,0,36,19989,0,0,0,1,0,2022 MAY 17 12:42:04,2022 MAY 17 12:56:51,2022 MAY 17 12:42:14,2022 MAY 17 12:56:51,N/A,N/A,2022 MAY 17 12:52:14,2022 MAY 17 12:56:51,2022 MAY 17 12:56:21,-69.4515,13.0593,2022 MAY 17 12:52:44,-69.9939,6.6989,2022 MAY 17 12:53:20,-11.4323,2458,1.0867,229.0656,27.7052,N/A,50.1763,77.7356,10,640,676,30,30,877,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,277,300,739,1400002C000A028002A41E1E036D0301000D000D0000000000000000000000000000000002620115012C02E3
1,1,10,0,38,19991,0,0,0,1,0,2022 MAY 17 16:37:55,2022 MAY 17 16:52:43,2022 MAY 17 16:38:05,2022 MAY 17 16:52:43,N/A,N/A,2022 MAY 17 16:48:05,2022 MAY 17 16:52:43,2022 MAY 17 16:52:13,-69.5625,-45.3418,2022 MAY 17 16:48:35,-69.4876,-52.5039,2022 MAY 17 16:49:12,-11.8921,2456,0.96444,229.1683,27.7998,N/A,50.3574,78.0109,10,640,677,30,30,878,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,278,300,742,1400002C000A028002A51E1E036E0301000D000D0000000000000000000000000000000002620116012C02E6
