HCL_01, OCCEG, 35, 51, 82, 118
HCL_01, OCCIN, 22, 68, 102, 136
AER_01, OCCEG, 45, 74
AER_01, OCCIN, 15, 110, 145
ICE_01, OCCEG, 24, 55, 119
ICE_01, OCCIN, 89
