S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)

MRO,2025 SEP 24 22:12:00,39.1775,15.077,294.0047,15.5372,52.7817,7.9514e-15,52.7817
TGO,2025 SEP 24 21:57:00,38.7682,18.2633,413.8818,15.5064,52.337,1.0532,51.2893

MRO,2025 SEP 25 00:03:00,35.237,-11.6227,290.2499,15.5581,52.2318,6.0347e-14,52.2318
TGO,2025 SEP 24 23:57:00,32.7854,-9.0505,411.384,15.6322,52.7637,0.12952,52.873

MRO,2025 SEP 25 01:54:00,31.3131,-38.3936,286.8292,15.5739,51.8548,2.3801e-14,51.8548
TGO,2025 SEP 25 01:54:00,35.5378,-38.7483,414.1274,15.5503,52.2014,0.27213,51.9463

MRO,2025 SEP 25 03:48:00,37.0028,-66.5643,290.9883,15.5453,52.4307,4.7602e-14,52.4307
TGO,2025 SEP 25 03:51:00,38.2841,-68.0441,415.6114,15.4953,52.1283,3.7002,48.4283

MRO,2025 SEP 25 05:39:00,33.3013,-93.3508,288.0566,15.5603,51.9666,1.3114e-14,51.9666
TGO,2025 SEP 25 05:51:00,32.1214,-95.6421,410.6328,15.6022,52.3256,0.12903,52.4363

MRO,2025 SEP 25 07:33:00,39.1638,-121.5073,292.0936,15.5325,52.7697,4.9682e-14,52.7697
TGO,2025 SEP 25 07:48:00,34.6443,-125.2486,412.184,15.5264,51.78,0.12098,51.8745

MRO,2025 SEP 26 07:45:00,18.2594,-113.4728,276.7894,15.6233,52.2199,3.0837e-14,52.2199
TGO,2025 SEP 26 07:27:00,22.7308,-109.5458,404.1544,15.5931,51.6655,0.14825,51.8136

MRO,2025 SEP 26 09:36:00,14.5296,-140.2766,274.8278,15.6369,52.7446,2.0116e-14,52.7446
TGO,2025 SEP 26 09:27:00,16.4747,-137.2126,400.391,15.6953,53.385,0.17301,53.55

MRO,2025 SEP 26 11:30:00,20.2394,-168.2963,279.7673,15.6183,52.0651,2.1863e-14,52.0651
TGO,2025 SEP 26 11:24:00,19.1249,-166.6879,402.3012,15.6283,52.2502,0.16115,52.4093

MRO,2025 SEP 26 13:24:00,25.8419,163.6674,284.4076,15.5986,51.8376,3.7901e-14,51.8376
TGO,2025 SEP 26 13:21:00,21.8714,163.779,403.9478,15.5575,51.187,0.14991,51.3369

MRO,2025 SEP 26 15:09:00,2.7145,139.2572,267.2959,15.6747,55.5186,3.5993e-14,55.5186
TGO,2025 SEP 26 15:24:00,7.0082,137.617,394.3165,15.8089,56.4624,0.22658,56.6275

MRO,2025 SEP 26 15:12:00,12.3102,138.0814,273.7637,15.645,53.1469,2.2546e-14,53.1469
TGO,2025 SEP 26 15:21:00,15.8539,136.0251,399.6067,15.6539,52.8573,0.17524,53.0226

MRO,2025 SEP 26 17:06:00,17.9821,110.0633,277.0269,15.6267,52.2992,3.0005e-14,52.2992
TGO,2025 SEP 26 17:18:00,18.5865,106.7897,400.7157,15.6031,51.9292,1.7573,50.1787

MRO,2025 SEP 26 18:57:00,14.2434,83.2369,273.7456,15.6389,52.8124,4.498e-15,52.8124
TGO,2025 SEP 26 19:18:00,12.2291,78.3985,395.9151,15.6569,53.3338,4.4968,57.5341

MRO,2025 SEP 27 17:21:00,6.3175,116.6132,269.6619,15.6669,54.5387,1.6698e-14,54.5387
TGO,2025 SEP 27 16:57:00,6.508,121.5268,393.6916,15.6053,53.5983,0.23572,53.7681

MRO,2025 SEP 27 19:12:00,2.5147,89.786,266.6235,15.6792,55.6116,8.1985e-15,55.6116
TGO,2025 SEP 27 18:57:00,0.29484,93.6595,389.5887,15.6942,56.4262,0.28065,56.5798

MRO,2025 SEP 27 21:00:00,-10.7702,64.1415,259.4985,15.7217,60.5382,7.7907e-15,60.5382
TGO,2025 SEP 27 20:57:00,-6.0946,65.8318,386.1511,15.7856,59.7216,0.33113,59.8491

MRO,2025 SEP 27 22:54:00,-4.8891,36.12,263.6383,15.7028,58.1461,2.0131e-14,58.1461
TGO,2025 SEP 27 22:54:00,-3.5059,36.4728,387.8301,15.7264,58.0266,0.31041,58.1657

