S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2025 MAR 31 22:39:00,-18.3484,106.8163,258.6207,15.2883,63.3299,2.4013e-14,63.3299
TGO,2025 MAR 31 22:27:00,-19.622,107.758,382.3414,15.1564,62.6959,0.39996,62.7051

MRO,2025 APR 01 00:33:00,-12.3682,78.788,260.5984,15.2692,59.4624,2.4275e-14,59.4624
TGO,2025 APR 01 00:27:00,-13.3093,79.9821,383.7146,15.2514,59.8152,1.0543,60.5503

MRO,2025 APR 01 02:24:00,-15.9657,51.9598,259.3983,15.2814,61.782,5.0087e-14,61.782
TGO,2025 APR 01 02:24:00,-15.8336,50.8269,383.2865,15.2058,60.8399,1.1502,59.7408

MRO,2025 APR 01 04:06:00,-48.8945,29.4086,252.7501,15.4328,85.1202,9.24e-14,85.1202
TGO,2025 APR 01 04:12:00,-49.561,25.8414,379.8319,15.2925,84.6088,61.8592,29.9242

MRO,2025 APR 01 04:12:00,-29.4703,26.4103,256.2054,15.3303,71.0058,1.8271e-14,71.0058
TGO,2025 APR 01 04:18:00,-28.8268,24.1513,381.7462,15.2769,70.0559,38.6904,36.5863

MRO,2025 APR 01 04:15:00,-19.7934,25.1376,259.2258,15.2942,64.3178,1.8271e-14,64.3178
TGO,2025 APR 01 04:21:00,-19.1174,24.3054,383.8026,15.3361,64.3548,27.2855,40.9404

MRO,2025 APR 01 08:03:00,-8.4507,-30.9027,263.3972,15.2569,57.0573,4.2225e-14,57.0573
TGO,2025 APR 01 08:21:00,-6.3338,-34.4309,388.6603,15.3139,56.5903,0.25453,56.3762

MRO,2025 APR 02 12:09:00,1.5736,-81.6065,267.9142,15.2297,51.494,8.996e-15,51.494
TGO,2025 APR 02 11:54:00,0.54501,-78.4082,391.3854,15.1994,51.5934,0.27521,51.7446

MRO,2025 APR 02 15:54:00,3.7852,-136.4463,270.2362,15.2239,50.3958,6.3611e-15,50.3958
TGO,2025 APR 02 15:51:00,4.2806,-135.6506,393.9077,15.2283,50.2323,0.7687,50.8401

MRO,2025 APR 02 19:39:00,5.6036,168.7143,272.0864,15.2183,49.5211,1.8967e-14,49.5211
TGO,2025 APR 02 19:48:00,7.7109,166.9952,395.7435,15.2497,49.0718,1.1698,50.1362

MRO,2025 APR 02 23:24:00,7.3062,113.9001,272.3518,15.2144,48.7556,1.4575e-14,48.7556
TGO,2025 APR 02 23:45:00,11.018,109.8052,395.4276,15.2819,48.2651,0.26234,48.1983

MRO,2025 APR 04 03:30:00,17.3397,63.1723,279.3224,15.1853,44.9701,5.1087e-14,44.9701
TGO,2025 APR 04 03:18:00,17.945,66.4792,399.9394,15.2111,45.1708,4.1129,41.0593

MRO,2025 APR 04 07:15:00,19.2927,8.3715,281.8485,15.1822,44.4478,1.5662e-14,44.4478
TGO,2025 APR 04 07:15:00,21.4683,8.9199,403.6642,15.2186,44.4923,0.19018,44.3021

MRO,2025 APR 04 11:00:00,21.0006,-46.4809,281.903,15.1756,43.9915,3.7091e-14,43.9915
TGO,2025 APR 04 11:09:00,16.0284,-50.3786,400.3807,15.0617,43.6197,2.3398,45.9485
TGO,2025 APR 04 11:12:00,24.798,-48.4519,406.0902,15.2389,44.2192,1.0953,45.31

MRO,2025 APR 04 12:54:00,26.7662,-74.5773,286.0067,15.1519,42.8313,3.0005e-14,42.8313
TGO,2025 APR 04 13:09:00,22.1947,-77.8557,404.3534,15.1767,43.7818,0.17662,43.9544

MRO,2025 APR 05 16:57:00,27.5152,-124.1262,285.8441,15.1528,42.7513,6.8289e-14,42.7513
TGO,2025 APR 05 16:42:00,29.0123,-121.1649,408.8426,15.1069,42.0542,1.3939,40.6791

MRO,2025 APR 05 20:42:00,29.5043,-178.9531,289.0941,15.1478,42.5641,2.3176e-14,42.5641
TGO,2025 APR 05 20:39:00,32.3583,-178.0915,411.9,15.1567,42.6363,1.7312,41.0403

MRO,2025 APR 06 00:27:00,31.2405,126.1854,289.6551,15.1408,42.4256,2.915e-14,42.4256
TGO,2025 APR 06 00:36:00,35.6826,124.5706,411.791,15.1792,43.0488,1.074,44.1221

MRO,2025 APR 06 02:21:00,36.9947,98.0311,292.6463,15.1133,42.3747,1.5581e-14,42.3747
TGO,2025 APR 06 02:33:00,33.1686,94.872,409.4174,15.0972,41.9024,1.1826,43.0347

MRO,2025 APR 07 06:24:00,37.8949,48.4723,294.3855,15.1133,42.4308,9.9567e-14,42.4308
TGO,2025 APR 07 06:06:00,40.0193,51.4555,415.8173,15.0203,41.686,4.5423,45.9348

MRO,2025 APR 07 10:09:00,39.7337,-6.3128,295.8967,15.1114,42.6581,6.3691e-14,42.6581
TGO,2025 APR 07 10:03:00,43.0795,-4.5979,417.6314,15.1283,43.4678,0.26598,43.6782

MRO,2025 APR 07 12:00:00,35.8267,-33.0467,292.4938,15.1297,42.4069,4.0731e-14,42.4069
TGO,2025 APR 07 12:00:00,40.2925,-34.0713,416.3242,15.0614,42.1873,3.5856,39.018

MRO,2025 APR 07 13:57:00,50.9774,-62.9193,303.0483,15.0364,44.8643,1.5903e-14,44.8643
TGO,2025 APR 07 14:00:00,46.4091,-61.1326,420.5072,15.2042,45.0207,0.11062,45.0854

MRO,2025 APR 07 15:48:00,47.2913,-89.5932,300.5724,15.0589,43.8384,9.8956e-14,43.8384
TGO,2025 APR 07 15:57:00,43.7113,-90.1611,418.3582,15.1672,44.0028,6.6577,38.4863

MRO,2025 APR 07 19:33:00,49.4744,-144.5033,302.1518,15.0486,44.4301,6.0764e-14,44.4301
TGO,2025 APR 07 19:54:00,47.5104,-147.9806,421.739,15.1575,44.8427,3.9768,48.3021

MRO,2025 APR 08 21:42:00,43.9994,-165.6871,299.9312,15.0908,43.2054,1.7128e-14,43.2054
TGO,2025 APR 08 21:27:00,48.031,-163.6475,422.0698,14.9833,43.2825,2.6495,45.4306

MRO,2025 APR 09 01:30:00,55.1431,137.615,307.4558,15.0097,46.2077,5.7426e-14,46.2077
TGO,2025 APR 09 01:24:00,51.047,140.5198,422.1467,15.1061,45.4106,0.27395,45.5296

MRO,2025 APR 09 07:06:00,53.4881,55.9675,304.9164,15.0178,45.5663,4.279e-14,45.5663
TGO,2025 APR 09 07:18:00,52.0599,54.4394,423.7911,15.1106,45.7921,0.66991,45.5354

MRO,2025 APR 10 09:15:00,48.3099,34.8607,302.197,15.065,44.0574,6.1344e-14,44.0574
TGO,2025 APR 10 08:51:00,52.7264,38.4667,423.8213,14.9161,44.3603,0.82979,44.9341

MRO,2025 APR 10 18:39:00,57.7448,-103.7085,306.0081,14.9769,47.0251,4.5427e-14,47.0251
TGO,2025 APR 10 18:42:00,56.7362,-103.5087,425.4229,15.0389,47.0102,1.1103,47.8334

MRO,2025 APR 10 20:30:00,54.1528,-130.1248,303.4271,15.0167,45.734,2.5642e-14,45.734
TGO,2025 APR 10 20:39:00,54.3152,-134.3589,425.1108,14.8806,44.7342,2.0224,46.1575

MRO,2025 APR 11 00:15:00,56.0887,174.964,307.2274,15.0061,46.4685,2.8672e-14,46.4685
TGO,2025 APR 11 00:36:00,57.2916,170.4969,427.0181,15.0492,47.3138,0.046122,47.2898

MRO,2025 APR 12 06:12:00,62.2584,96.5249,307.625,14.9303,48.8876,2.0131e-14,48.8876
TGO,2025 APR 12 06:06:00,61.1552,99.9257,427.084,15.0594,49.1087,0.43341,49.3545

MRO,2025 APR 12 08:03:00,58.6632,70.1583,305.6857,14.9733,47.3358,6.8806e-14,47.3358
TGO,2025 APR 12 08:03:00,58.8332,68.9014,427.1694,14.8894,46.8571,0.3917,46.6237

